FoodCode	Seq.num	Start.date	End.date	Main.food.description
41104000	5	01/01/11 00:00:00	12/31/12 00:00:00	canned
41104010	1	01/01/11 00:00:00	12/31/12 00:00:00	October beans
41104010	2	01/01/11 00:00:00	12/31/12 00:00:00	Shellie beans
41104010	3	01/01/11 00:00:00	12/31/12 00:00:00	cranberry beans
41104010	4	01/01/11 00:00:00	12/31/12 00:00:00	Roman beans
41104010	5	01/01/11 00:00:00	12/31/12 00:00:00	canned
41104020	1	01/01/11 00:00:00	12/31/12 00:00:00	October beans
41104020	2	01/01/11 00:00:00	12/31/12 00:00:00	Shellie beans
41104020	4	01/01/11 00:00:00	12/31/12 00:00:00	cranberry beans
41104020	5	01/01/11 00:00:00	12/31/12 00:00:00	Roman beans
41104020	6	01/01/11 00:00:00	12/31/12 00:00:00	canned
41104100	1	01/01/11 00:00:00	12/31/12 00:00:00	October beans
41104100	2	01/01/11 00:00:00	12/31/12 00:00:00	Shellie beans
41104100	3	01/01/11 00:00:00	12/31/12 00:00:00	cranberry beans
41104100	4	01/01/11 00:00:00	12/31/12 00:00:00	Roman beans
41104110	1	01/01/11 00:00:00	12/31/12 00:00:00	October beans
41104110	2	01/01/11 00:00:00	12/31/12 00:00:00	Shellie beans
41104110	3	01/01/11 00:00:00	12/31/12 00:00:00	cranberry beans
41104110	4	01/01/11 00:00:00	12/31/12 00:00:00	Roman beans
41104120	1	01/01/11 00:00:00	12/31/12 00:00:00	October beans
41104120	2	01/01/11 00:00:00	12/31/12 00:00:00	Shellie beans
41104120	3	01/01/11 00:00:00	12/31/12 00:00:00	cranberry beans
41104120	4	01/01/11 00:00:00	12/31/12 00:00:00	Roman beans
41106000	1	01/01/11 00:00:00	12/31/12 00:00:00	red beans, NFS
41106000	2	01/01/11 00:00:00	12/31/12 00:00:00	canned
41106010	1	01/01/11 00:00:00	12/31/12 00:00:00	red beans, NFS
41106010	2	01/01/11 00:00:00	12/31/12 00:00:00	canned
41106020	1	01/01/11 00:00:00	12/31/12 00:00:00	red beans, NFS
41106020	2	01/01/11 00:00:00	12/31/12 00:00:00	canned
41106100	1	01/01/11 00:00:00	12/31/12 00:00:00	red beans, NFS
41106110	1	01/01/11 00:00:00	12/31/12 00:00:00	red beans, NFS
41106120	1	01/01/11 00:00:00	12/31/12 00:00:00	red beans, NFS
41202020	1	01/01/11 00:00:00	12/31/12 00:00:00	beans in chili sauce
41202500	1	01/01/11 00:00:00	12/31/12 00:00:00	beans, all kinds
41202500	2	01/01/11 00:00:00	12/31/12 00:00:00	beans with tomato sauce
41202505	1	01/01/11 00:00:00	12/31/12 00:00:00	beans, all kinds
41202505	2	01/01/11 00:00:00	12/31/12 00:00:00	beans with tomato sauce
41202510	1	01/01/11 00:00:00	12/31/12 00:00:00	beans, all kinds
41202510	2	01/01/11 00:00:00	12/31/12 00:00:00	beans with tomato sauce
41205010	1	01/01/11 00:00:00	12/31/12 00:00:00	beans NFS in nachos, burritos, tacos
41205015	1	01/01/11 00:00:00	12/31/12 00:00:00	fat free canned refried beans
41205015	2	01/01/11 00:00:00	12/31/12 00:00:00	refried beans made without fat
41205020	1	01/01/11 00:00:00	12/31/12 00:00:00	Taco Bell Pintos 'N Cheese
41205030	1	01/01/11 00:00:00	12/31/12 00:00:00	Old El Paso Refried Beans with Sausage
41205040	1	01/01/11 00:00:00	12/31/12 00:00:00	light in sodium
41205050	1	01/01/11 00:00:00	12/31/12 00:00:00	Jalapeno pepper bean dip
41205050	2	01/01/11 00:00:00	12/31/12 00:00:00	bean dip, NFS
41205070	1	01/01/11 00:00:00	12/31/12 00:00:00	seasoned chickpea or garbanzo bean dip
41206030	1	01/01/11 00:00:00	12/31/12 00:00:00	Kid's Kitchen Beans and Wieners
41206030	2	01/01/11 00:00:00	12/31/12 00:00:00	Van Camp's Beanee Weenee
41207030	1	01/01/11 00:00:00	12/31/12 00:00:00	baked beans with beef
41208030	1	01/01/11 00:00:00	12/31/12 00:00:00	baked beans with pork
41208030	2	01/01/11 00:00:00	12/31/12 00:00:00	canned pork and beans
41210100	1	01/01/11 00:00:00	12/31/12 00:00:00	beans, stewed, Puerto Rican style, NFS
41210120	1	01/01/11 00:00:00	12/31/12 00:00:00	Habichuelas blancas guisadas
41210150	1	01/01/11 00:00:00	12/31/12 00:00:00	pinto beans
41210160	1	01/01/11 00:00:00	12/31/12 00:00:00	Habichuelas rosadas con patas de cerdo
41210170	1	01/01/11 00:00:00	12/31/12 00:00:00	Habichuelas coloradas con patas de cerdo
41210180	1	01/01/11 00:00:00	12/31/12 00:00:00	Habichuelas blancas con patas de cerdo
41210190	1	01/01/11 00:00:00	12/31/12 00:00:00	Habichuelas coloradas con patas de cerdo y papas
41301000	1	01/01/11 00:00:00	12/31/12 00:00:00	blackeye peas
41301000	2	01/01/11 00:00:00	12/31/12 00:00:00	field peas
41301000	3	01/01/11 00:00:00	12/31/12 00:00:00	canned
41301010	1	01/01/11 00:00:00	12/31/12 00:00:00	blackeye peas
41301010	2	01/01/11 00:00:00	12/31/12 00:00:00	field peas
41301010	3	01/01/11 00:00:00	12/31/12 00:00:00	canned
41301020	1	01/01/11 00:00:00	12/31/12 00:00:00	blackeye peas
41301020	2	01/01/11 00:00:00	12/31/12 00:00:00	field peas
41301020	3	01/01/11 00:00:00	12/31/12 00:00:00	canned
41302000	1	01/01/11 00:00:00	12/31/12 00:00:00	garbanzos
41302000	2	01/01/11 00:00:00	12/31/12 00:00:00	ceci beans
41302000	3	01/01/11 00:00:00	12/31/12 00:00:00	canned
41302010	1	01/01/11 00:00:00	12/31/12 00:00:00	garbanzos
41302010	2	01/01/11 00:00:00	12/31/12 00:00:00	ceci beans
41302010	3	01/01/11 00:00:00	12/31/12 00:00:00	canned
41302020	1	01/01/11 00:00:00	12/31/12 00:00:00	garbanzos
41302020	2	01/01/11 00:00:00	12/31/12 00:00:00	ceci beans
41302020	3	01/01/11 00:00:00	12/31/12 00:00:00	canned
41302100	1	01/01/11 00:00:00	12/31/12 00:00:00	garbanzos
41302100	2	01/01/11 00:00:00	12/31/12 00:00:00	ceci beans
41302110	1	01/01/11 00:00:00	12/31/12 00:00:00	garbanzos
41302110	2	01/01/11 00:00:00	12/31/12 00:00:00	ceci beans
41302120	1	01/01/11 00:00:00	12/31/12 00:00:00	garbanzos
41302120	2	01/01/11 00:00:00	12/31/12 00:00:00	ceci beans
41303000	1	01/01/11 00:00:00	12/31/12 00:00:00	dry peas, NFS
41303000	2	01/01/11 00:00:00	12/31/12 00:00:00	canned
41303010	1	01/01/11 00:00:00	12/31/12 00:00:00	dry peas, NFS
41303010	2	01/01/11 00:00:00	12/31/12 00:00:00	canned
41303020	1	01/01/11 00:00:00	12/31/12 00:00:00	dry peas, NFS
41303020	2	01/01/11 00:00:00	12/31/12 00:00:00	canned
41303500	1	01/01/11 00:00:00	12/31/12 00:00:00	Guisantes guisados
41303500	2	01/01/11 00:00:00	12/31/12 00:00:00	Chicharos guisados
41303550	1	01/01/11 00:00:00	12/31/12 00:00:00	Guisantes guisados, patas de cerdo y papas
41303550	2	01/01/11 00:00:00	12/31/12 00:00:00	Chicharos guisdados con patas de cerdo y papas
41304130	1	01/01/11 00:00:00	12/31/12 00:00:00	blackeye peas with pork
41304130	2	01/01/11 00:00:00	12/31/12 00:00:00	field peas with pork
41304980	1	01/01/11 00:00:00	12/31/12 00:00:00	canned
41304990	1	01/01/11 00:00:00	12/31/12 00:00:00	canned
41305000	1	01/01/11 00:00:00	12/31/12 00:00:00	canned
41310150	1	01/01/11 00:00:00	12/31/12 00:00:00	Garbanzos guisados
41310160	1	01/01/11 00:00:00	12/31/12 00:00:00	Garbanzos guisados con papa
41310310	2	01/01/11 00:00:00	12/31/12 00:00:00	Frijol de ojo negro guisados
41311000	1	01/01/11 00:00:00	12/31/12 00:00:00	pappad
41311000	2	01/01/11 00:00:00	12/31/12 00:00:00	papar
41311000	3	01/01/11 00:00:00	12/31/12 00:00:00	and papadum
41410015	1	01/01/11 00:00:00	12/31/12 00:00:00	all flavors
41410015	2	01/01/11 00:00:00	12/31/12 00:00:00	soy crisps
41420010	1	01/01/11 00:00:00	12/31/12 00:00:00	stir fried
41420010	2	01/01/11 00:00:00	12/31/12 00:00:00	soybean cake
41420010	3	01/01/11 00:00:00	12/31/12 00:00:00	bean curd
41420010	4	01/01/11 00:00:00	12/31/12 00:00:00	tofu
41420300	1	01/01/11 00:00:00	12/31/12 00:00:00	shoyu
41420350	1	01/01/11 00:00:00	12/31/12 00:00:00	La Choy Lite Soy Sauce
41420380	1	01/01/11 00:00:00	12/31/12 00:00:00	White Wave Dairyless Yogurt, all flavors
41420380	2	01/01/11 00:00:00	12/31/12 00:00:00	tofu yogurt
41420380	3	01/01/11 00:00:00	12/31/12 00:00:00	Silk Soy, all flavors
41420400	1	01/01/11 00:00:00	12/31/12 00:00:00	Oriental barbecue sauce
41420410	1	01/01/11 00:00:00	12/31/12 00:00:00	La Choy Lite Teriyaki Marinade & Sauce
41421010	1	01/01/11 00:00:00	12/31/12 00:00:00	aburage
41421010	2	01/01/11 00:00:00	12/31/12 00:00:00	tofu
41421010	3	01/01/11 00:00:00	12/31/12 00:00:00	soybean cake
41421010	4	01/01/11 00:00:00	12/31/12 00:00:00	bean curd
41421020	1	01/01/11 00:00:00	12/31/12 00:00:00	tofu
41421020	2	01/01/11 00:00:00	12/31/12 00:00:00	soybean cake
41421020	3	01/01/11 00:00:00	12/31/12 00:00:00	bean curd
41425010	1	01/01/11 00:00:00	12/31/12 00:00:00	bean thread, cellophane, glass, or crystal noodles
41480000	1	01/01/11 00:00:00	12/31/12 00:00:00	Tofutti
41480010	1	01/01/11 00:00:00	12/31/12 00:00:00	Tofutti
41601010	1	01/01/11 00:00:00	12/31/12 00:00:00	Navy bean soup
41601020	1	01/01/11 00:00:00	12/31/12 00:00:00	bean with pork soup
41601070	1	01/01/11 00:00:00	12/31/12 00:00:00	bean curd soup
41601070	2	01/01/11 00:00:00	12/31/12 00:00:00	tofu soup
41601090	2	01/01/11 00:00:00	12/31/12 00:00:00	Pasta e Fagioli, NFS
41601090	3	01/01/11 00:00:00	12/31/12 00:00:00	Pasta e Fagioli with or without meat
41601090	4	01/01/11 00:00:00	12/31/12 00:00:00	bean and rice soup
41601110	2	01/01/11 00:00:00	12/31/12 00:00:00	Campbell's chunky style
41601110	3	01/01/11 00:00:00	12/31/12 00:00:00	bean soup with pork or bacon, chunky style
41601130	1	01/01/11 00:00:00	12/31/12 00:00:00	15-bean soup
41601160	1	01/01/11 00:00:00	12/31/12 00:00:00	Healthy Choice Bean and Ham Soup
41601180	1	01/01/11 00:00:00	12/31/12 00:00:00	bean with bacon or pork soup, home recipe
41601200	1	01/01/11 00:00:00	12/31/12 00:00:00	caldo de habichuelas coloradas
41602050	1	01/01/11 00:00:00	12/31/12 00:00:00	pea soup, NFS
41602050	2	01/01/11 00:00:00	12/31/12 00:00:00	pea soup, prepared with water
41602070	2	01/01/11 00:00:00	12/31/12 00:00:00	Progresso 99% Fat Free Split Pea Soup
41602090	1	01/01/11 00:00:00	12/31/12 00:00:00	Campbell's Healthy Request Split Pea with Ham Soup
41810200	1	01/01/11 00:00:00	12/31/12 00:00:00	Morning Star Breakfast Strip
41810200	2	01/01/11 00:00:00	12/31/12 00:00:00	Stripple
41810200	3	01/01/11 00:00:00	12/31/12 00:00:00	meat substitute
41810200	4	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian
41810250	1	01/01/11 00:00:00	12/31/12 00:00:00	meat substitiute
41810250	2	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian
41810400	1	01/01/11 00:00:00	12/31/12 00:00:00	Prosage
41810400	2	01/01/11 00:00:00	12/31/12 00:00:00	Morningstar
41810400	3	01/01/11 00:00:00	12/31/12 00:00:00	Green Giant
41810400	4	01/01/11 00:00:00	12/31/12 00:00:00	meat substitute
41810400	5	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian
41810600	1	01/01/11 00:00:00	12/31/12 00:00:00	meat substitute
41810600	2	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian
41810610	1	01/01/11 00:00:00	12/31/12 00:00:00	Loma Linda brand
41810610	2	01/01/11 00:00:00	12/31/12 00:00:00	meat substitiute
41810610	3	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian
41811200	1	01/01/11 00:00:00	12/31/12 00:00:00	meat substitute
41811200	2	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian
41811400	1	01/01/11 00:00:00	12/31/12 00:00:00	meat substitute
41811400	2	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian
41811400	3	01/01/11 00:00:00	12/31/12 00:00:00	tofu dog
41811600	1	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian ham
41811600	2	01/01/11 00:00:00	12/31/12 00:00:00	Wham
41811600	3	01/01/11 00:00:00	12/31/12 00:00:00	Loma Linda
41811600	4	01/01/11 00:00:00	12/31/12 00:00:00	Worthington
41811600	5	01/01/11 00:00:00	12/31/12 00:00:00	meat substitute
41811800	1	01/01/11 00:00:00	12/31/12 00:00:00	meat substitute
41811800	2	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian
41811850	1	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian
41811890	1	01/01/11 00:00:00	12/31/12 00:00:00	veggie burger, made with soy and/or vegetables and grains
41811890	2	01/01/11 00:00:00	12/31/12 00:00:00	soyburger
41811890	3	01/01/11 00:00:00	12/31/12 00:00:00	bean burger
41811890	4	01/01/11 00:00:00	12/31/12 00:00:00	meat substitute
41811890	5	01/01/11 00:00:00	12/31/12 00:00:00	Boca burger
41811890	6	01/01/11 00:00:00	12/31/12 00:00:00	Gardenburger
41811890	7	01/01/11 00:00:00	12/31/12 00:00:00	Morningstar Farms
41811890	8	01/01/11 00:00:00	12/31/12 00:00:00	Worthington FriPats
41811950	1	01/01/11 00:00:00	12/31/12 00:00:00	La Loma Swiss Steak
41811950	2	01/01/11 00:00:00	12/31/12 00:00:00	meat substitute
41811950	3	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian
41812000	1	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian
41812400	1	01/01/11 00:00:00	12/31/12 00:00:00	beef-like and chicken-like pot pies
41812400	2	01/01/11 00:00:00	12/31/12 00:00:00	meat substitute
41812600	1	01/01/11 00:00:00	12/31/12 00:00:00	meat substitute
41812600	2	01/01/11 00:00:00	12/31/12 00:00:00	meatless
41812800	1	01/01/11 00:00:00	12/31/12 00:00:00	meatless
41812850	1	01/01/11 00:00:00	12/31/12 00:00:00	prepared from Worthington Foods Natural Touch Stroganoff Mix
41812900	1	01/01/11 00:00:00	12/31/12 00:00:00	meatless
41813000	1	01/01/11 00:00:00	12/31/12 00:00:00	meatless
41901020	1	01/01/11 00:00:00	12/31/12 00:00:00	meat substitute
41901020	2	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian
42106020	1	01/01/11 00:00:00	12/31/12 00:00:00	flaked or shredded
42111500	1	01/01/11 00:00:00	12/31/12 00:00:00	beer nuts
42202010	1	01/01/11 00:00:00	12/31/12 00:00:00	peanut butter, unsalted
42202100	1	01/01/11 00:00:00	12/31/12 00:00:00	Simply Jif Low Sodium and Less Sugar Peanut Butter
42202130	1	01/01/11 00:00:00	12/31/12 00:00:00	Skippy Carb Options Peanut Spread
42202130	2	01/01/11 00:00:00	12/31/12 00:00:00	Peter Pan Peanut Butter No Sugar Added
42202150	1	01/01/11 00:00:00	12/31/12 00:00:00	peanut butter having 25%-49% less fat than regular peanut butter
42202150	2	01/01/11 00:00:00	12/31/12 00:00:00	Skippy Reduced Fat Peanut Butter
42202150	3	01/01/11 00:00:00	12/31/12 00:00:00	Peter Pan Smart Choice Reduced Fat Peanut Butter
42202150	4	01/01/11 00:00:00	12/31/12 00:00:00	Jif Reduced Fat Peanut Butter
42202200	1	01/01/11 00:00:00	12/31/12 00:00:00	Peter Pan Plus
42204100	1	01/01/11 00:00:00	12/31/12 00:00:00	vegetarian
42302010	1	01/01/11 00:00:00	12/31/12 00:00:00	Smucker's Uncrustables
42402010	1	01/01/11 00:00:00	12/31/12 00:00:00	Coco Lopez
42404010	1	01/01/11 00:00:00	12/31/12 00:00:00	coconut juice, canned or bottled
42404010	2	01/01/11 00:00:00	12/31/12 00:00:00	Goya
42501000	1	01/01/11 00:00:00	12/31/12 00:00:00	trail mix
42501000	2	01/01/11 00:00:00	12/31/12 00:00:00	gorp
42501500	1	01/01/11 00:00:00	12/31/12 00:00:00	trail mix
43101100	1	01/01/11 00:00:00	12/31/12 00:00:00	pumpkin seeds, NFS
43102000	1	01/01/11 00:00:00	12/31/12 00:00:00	sunflower seeds, NFS
43103000	1	01/01/11 00:00:00	12/31/12 00:00:00	toasted
50010000	1	01/01/11 00:00:00	12/31/12 00:00:00	flour, NFS
51000100	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced, commercial
51000110	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced, commercial
51000180	1	01/01/11 00:00:00	12/31/12 00:00:00	not pre-sliced
51000190	1	01/01/11 00:00:00	12/31/12 00:00:00	not pre-sliced
51101000	1	01/01/11 00:00:00	12/31/12 00:00:00	diet sliced or very thin sliced
51101000	5	01/01/11 00:00:00	12/31/12 00:00:00	English muffin bread
51101000	6	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced, commercial
51101010	1	01/01/11 00:00:00	12/31/12 00:00:00	diet sliced or very thin sliced
51101010	5	01/01/11 00:00:00	12/31/12 00:00:00	English muffin bread
51101010	6	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced, commercial
51101050	1	01/01/11 00:00:00	12/31/12 00:00:00	not pre-sliced
51101060	1	01/01/11 00:00:00	12/31/12 00:00:00	not pre-sliced
51102010	4	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51102020	4	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51105010	1	01/01/11 00:00:00	12/31/12 00:00:00	Spanish
51105010	2	01/01/11 00:00:00	12/31/12 00:00:00	Portuguese
51105010	3	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51105040	1	01/01/11 00:00:00	12/31/12 00:00:00	Spanish
51105040	2	01/01/11 00:00:00	12/31/12 00:00:00	Portuguese
51105040	3	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51106010	1	01/01/11 00:00:00	12/31/12 00:00:00	Pan de agua
51106020	1	01/01/11 00:00:00	12/31/12 00:00:00	Pan de agua, tostado
51107010	1	01/01/11 00:00:00	12/31/12 00:00:00	baguette
51107010	2	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51107040	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51108010	1	01/01/11 00:00:00	12/31/12 00:00:00	Parmalat Focaccia
51108010	2	01/01/11 00:00:00	12/31/12 00:00:00	Boboli pizza crust
51108010	3	01/01/11 00:00:00	12/31/12 00:00:00	focaccia bread, NFS
51108100	1	01/01/11 00:00:00	12/31/12 00:00:00	Nan bread
51109010	1	01/01/11 00:00:00	12/31/12 00:00:00	sesame bread
51109010	2	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51109010	3	01/01/11 00:00:00	12/31/12 00:00:00	ciabatta bread
51109040	1	01/01/11 00:00:00	12/31/12 00:00:00	sesame bread
51109040	2	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51109040	3	01/01/11 00:00:00	12/31/12 00:00:00	ciabatta bread
51109100	1	01/01/11 00:00:00	12/31/12 00:00:00	Greek
51109100	2	01/01/11 00:00:00	12/31/12 00:00:00	Syrian flat bread
51109100	3	01/01/11 00:00:00	12/31/12 00:00:00	Sahara
51109100	4	01/01/11 00:00:00	12/31/12 00:00:00	Arab
51109100	5	01/01/11 00:00:00	12/31/12 00:00:00	pocket
51109110	1	01/01/11 00:00:00	12/31/12 00:00:00	Greek
51109110	2	01/01/11 00:00:00	12/31/12 00:00:00	Syrian flat bread
51109110	3	01/01/11 00:00:00	12/31/12 00:00:00	Sahara
51109110	4	01/01/11 00:00:00	12/31/12 00:00:00	Arab
51109110	5	01/01/11 00:00:00	12/31/12 00:00:00	pocket
51109150	1	01/01/11 00:00:00	12/31/12 00:00:00	cinnamon-raisin pita
51109200	1	01/01/11 00:00:00	12/31/12 00:00:00	cinnamon-raisin pita
51111010	1	01/01/11 00:00:00	12/31/12 00:00:00	onion cheese
51111010	2	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51111040	1	01/01/11 00:00:00	12/31/12 00:00:00	onion cheese
51111040	2	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51113010	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51113100	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51115010	1	01/01/11 00:00:00	12/31/12 00:00:00	Anadama bread
51115010	2	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51115020	1	01/01/11 00:00:00	12/31/12 00:00:00	Anadama bread
51115020	2	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51119010	2	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51119040	2	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51121010	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51121010	3	01/01/11 00:00:00	12/31/12 00:00:00	garlic toast
51121010	4	01/01/11 00:00:00	12/31/12 00:00:00	Texas toast
51121110	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51122000	9	01/01/11 00:00:00	12/31/12 00:00:00	light or lite
51122000	10	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51122010	9	01/01/11 00:00:00	12/31/12 00:00:00	light or lite
51122010	10	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51122100	3	01/01/11 00:00:00	12/31/12 00:00:00	light or lite
51122100	4	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51122110	3	01/01/11 00:00:00	12/31/12 00:00:00	light or lite
51122110	4	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51122300	1	01/01/11 00:00:00	12/31/12 00:00:00	Iron Kids Bread, Kids' Choice Bread
51122300	2	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51122310	1	01/01/11 00:00:00	12/31/12 00:00:00	Iron Kids Bread, Kids' Choice Bread
51122310	2	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51123010	1	01/01/11 00:00:00	12/31/12 00:00:00	gluten bread
51123010	2	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51123020	1	01/01/11 00:00:00	12/31/12 00:00:00	gluten bread
51123020	2	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51127010	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51127020	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51129010	1	01/01/11 00:00:00	12/31/12 00:00:00	with or without nuts
51129010	2	01/01/11 00:00:00	12/31/12 00:00:00	cinnamon-raisin
51129010	4	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51129020	1	01/01/11 00:00:00	12/31/12 00:00:00	with or without nuts
51129020	2	01/01/11 00:00:00	12/31/12 00:00:00	cinnamon-raisin
51129020	3	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51130510	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51130520	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51133010	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51133020	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51134000	1	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51135000	1	01/01/11 00:00:00	12/31/12 00:00:00	bread with vegetables such as tomatoes, carrots, spinach, broccoli, olives
51135000	2	01/01/11 00:00:00	12/31/12 00:00:00	with or without cheese
51135000	3	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51135010	1	01/01/11 00:00:00	12/31/12 00:00:00	bread with vegetables such as tomatoes, carrots, spinach, broccoli, olives
51135010	2	01/01/11 00:00:00	12/31/12 00:00:00	with or without cheese
51135010	3	01/01/11 00:00:00	12/31/12 00:00:00	pre-sliced or not
51140100	1	01/01/11 00:00:00	12/31/12 00:00:00	American Indian fry bread
51150000	1	01/01/11 00:00:00	12/31/12 00:00:00	potato roll
51150000	2	01/01/11 00:00:00	12/31/12 00:00:00	onion roll
51150000	3	01/01/11 00:00:00	12/31/12 00:00:00	roll made from mix
51150000	4	01/01/11 00:00:00	12/31/12 00:00:00	soft, seeded roll
51150000	5	01/01/11 00:00:00	12/31/12 00:00:00	brown 'n' serve
51150000	6	01/01/11 00:00:00	12/31/12 00:00:00	hamburger bun
51150000	7	01/01/11 00:00:00	12/31/12 00:00:00	frankfurter bun
51150000	8	01/01/11 00:00:00	12/31/12 00:00:00	white roll, NS as to soft or hard
51150000	9	01/01/11 00:00:00	12/31/12 00:00:00	crescent roll
51150000	10	01/01/11 00:00:00	12/31/12 00:00:00	hot dog bun
51150000	11	01/01/11 00:00:00	12/31/12 00:00:00	dinner roll
51150100	1	01/01/11 00:00:00	12/31/12 00:00:00	potato roll
51150100	2	01/01/11 00:00:00	12/31/12 00:00:00	onion roll
51150100	3	01/01/11 00:00:00	12/31/12 00:00:00	roll made from mix
51150100	4	01/01/11 00:00:00	12/31/12 00:00:00	soft, seeded roll
51150100	5	01/01/11 00:00:00	12/31/12 00:00:00	brown 'n' serve
51150100	6	01/01/11 00:00:00	12/31/12 00:00:00	hamburger bun
51150100	7	01/01/11 00:00:00	12/31/12 00:00:00	frankfurter bun
51150100	8	01/01/11 00:00:00	12/31/12 00:00:00	white roll, NS as to soft or hard
51150100	9	01/01/11 00:00:00	12/31/12 00:00:00	crescent roll
51150100	10	01/01/11 00:00:00	12/31/12 00:00:00	hot dog bun
51150100	11	01/01/11 00:00:00	12/31/12 00:00:00	dinner roll
51152000	1	01/01/11 00:00:00	12/31/12 00:00:00	Less
51152100	1	01/01/11 00:00:00	12/31/12 00:00:00	Less
51153000	1	01/01/11 00:00:00	12/31/12 00:00:00	Kaiser
51153000	2	01/01/11 00:00:00	12/31/12 00:00:00	Pan de sal / Pandisal Filipino bread
51153010	1	01/01/11 00:00:00	12/31/12 00:00:00	Kaiser
51157000	1	01/01/11 00:00:00	12/31/12 00:00:00	steak roll
51157000	2	01/01/11 00:00:00	12/31/12 00:00:00	torpedo roll
51160000	1	01/01/11 00:00:00	12/31/12 00:00:00	butterhorn
51160000	2	01/01/11 00:00:00	12/31/12 00:00:00	Portuguese sweet bread
51160000	3	01/01/11 00:00:00	12/31/12 00:00:00	sweet roll, NFS
51160000	4	01/01/11 00:00:00	12/31/12 00:00:00	Hawaiian bread
51160000	5	01/01/11 00:00:00	12/31/12 00:00:00	with or without nuts
51160100	1	01/01/11 00:00:00	12/31/12 00:00:00	cinnamon bun, NS as to frosting
51160110	1	01/01/11 00:00:00	12/31/12 00:00:00	honey bun
51160110	2	01/01/11 00:00:00	12/31/12 00:00:00	Little Debbie Honey Bun
51160110	3	01/01/11 00:00:00	12/31/12 00:00:00	Cinnabon
51160110	4	01/01/11 00:00:00	12/31/12 00:00:00	Pizza Hut Cinnamon Stick
51160110	5	01/01/11 00:00:00	12/31/12 00:00:00	Papa John’s Cinnapie
51161000	1	01/01/11 00:00:00	12/31/12 00:00:00	with jelly
51161000	2	01/01/11 00:00:00	12/31/12 00:00:00	Mexican sweet bread with fruit
51161000	3	01/01/11 00:00:00	12/31/12 00:00:00	Apple roll
