"Food.code"	"Start.date"	"End.date"	"Main.food.description"	"Fortification.identifier"
72201212	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, cooked, from frozen, fat not added in cooking"	0
72201220	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, cooked, NS as to form, fat added in cooking"	2
72201221	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, cooked, from fresh, fat added in cooking"	2
72201222	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, cooked, from frozen, fat added in cooking"	2
72201230	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, cooked, NS as to form, with cheese sauce"	0
72201231	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, cooked, from fresh, with cheese sauce"	0
72201232	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, cooked, from frozen, with cheese sauce"	0
72201240	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, cooked, NS as to form, with mushroom sauce"	2
72201241	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, cooked, from fresh, with mushroom sauce"	2
72201242	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, cooked, from frozen, with mushroom sauce"	2
72201250	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, cooked, NS as to form, with cream sauce"	0
72201251	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, cooked, from fresh, with cream sauce"	0
72201252	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, cooked, from frozen, with cream sauce"	0
72202010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli casserole (broccoli, noodles, and cream sauce)"	2
72202020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli casserole (broccoli, rice, cheese, and mushroom sauce)"	2
72202030	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, batter-dipped and fried"	2
72302000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli soup, prepared with milk, home recipe, canned or ready-to-serve"	2
72302020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli soup, prepared with water, home recipe, canned, or ready-to-serve"	0
72302100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli cheese soup, prepared with milk, home recipe, canned, or ready-to-serve"	2
72306000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Watercress broth with shrimp"	0
72307000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spinach soup"	2
72308000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Dark-green leafy vegetable soup with meat, Asian style"	0
72308500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Dark-green leafy vegetable soup, meatless, Asian style"	0
73101010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, raw"	0
73101110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, raw, salad"	0
73101210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, raw, salad with apples"	0
73102200	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, NS as to form, NS as to fat added in cooking"	2
73102201	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from fresh, NS as to fat added in cooking"	2
73102202	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from frozen, NS as to fat added in cooking"	2
73102203	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from canned, NS as to fat added in cooking"	2
73102210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, NS as to form, fat not added in cooking"	0
73102211	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from fresh, fat not added in cooking"	0
73102212	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from frozen, fat not added in cooking"	0
73102213	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from canned, fat not added in cooking"	0
73102220	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, NS as to form, fat added in cooking"	2
73102221	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from fresh, fat added in cooking"	2
73102222	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from frozen, fat added in cooking"	2
73102223	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from canned, fat added in cooking"	2
73102230	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, NS as to form, creamed"	0
73102231	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from fresh, creamed"	0
73102232	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from frozen, creamed"	0
73102233	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from canned, creamed"	0
73102240	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, NS as to form, glazed"	2
73102241	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from fresh, glazed"	2
73102242	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from frozen, glazed"	2
73102243	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from canned, glazed"	2
73102250	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, NS as to form, with cheese sauce"	0
73102251	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from fresh, with cheese sauce"	0
73102252	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from frozen, with cheese sauce"	0
73102253	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from canned, with cheese sauce"	0
73103000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, canned, low sodium, NS as to fat added in cooking"	2
73103010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, canned, low sodium, fat not added in cooking"	0
73103020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, canned, low sodium, fat added in cooking"	2
73105010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrot juice"	0
73111030	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, NS as to form, creamed"	0
73111031	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, from fresh, creamed"	0
73111032	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, from frozen, creamed"	0
73111033	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, from canned, creamed"	0
73111200	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, NS as to form, NS as to fat added in cooking"	2
73111201	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, from fresh, NS as to fat added in cooking"	2
73111202	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, from frozen, NS as to fat added in cooking"	2
73111203	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, from canned, NS as to fat added in cooking"	2
73111210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, NS as to form, fat not added in cooking"	0
73111211	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, from fresh, fat not added in cooking"	0
73111212	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, from frozen, fat not added in cooking"	0
73111213	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, from canned, fat not added in cooking"	0
73111220	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, NS as to form, fat added in cooking"	2
73111221	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, from fresh, fat added in cooking"	2
73111222	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, from frozen, fat added in cooking"	2
73111223	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, from canned, fat added in cooking"	2
73111250	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, canned, low sodium, NS as to fat added in cooking"	2
73111260	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, canned, low sodium, fat added in cooking"	2
73111270	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, canned, low sodium, fat not added in cooking"	0
73111400	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots in tomato sauce"	0
73112000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrot chips, dried"	0
73201000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, NS as to form, NS as to fat added in cooking"	2
73201001	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, from fresh, NS as to fat added in cooking"	2
73201002	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, from frozen, NS as to fat added in cooking"	2
73201003	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, from canned, NS as to fat added in cooking"	2
73201010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, NS as to form, fat not added in cooking"	0
73201011	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, from fresh, fat not added in cooking"	0
73201012	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, from frozen, fat not added in cooking"	0
73201013	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, from canned, fat not added in cooking"	0
73201020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, NS as to form, fat added in cooking"	2
73201021	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, from fresh, fat added in cooking"	2
73201022	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, from frozen, fat added in cooking"	2
73201023	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, from canned, fat added in cooking"	2
73210010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Calabaza (Spanish pumpkin), cooked"	0
73210110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin fritters, Puerto Rican style"	0
73211110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato and pumpkin casserole, Puerto Rican style"	2
73301000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter type, mashed, NS as to fat or sugar added in cooking"	2
73301010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter type, mashed, no fat or sugar added in cooking"	0
73301020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter type, mashed, fat added in cooking, no sugar added in cooking"	2
73301030	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter type, mashed, fat and sugar added in cooking"	2
73302010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter type, raw"	0
73303000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter type, baked, NS as to fat or sugar added in cooking"	2
73303010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter type, baked, no fat or sugar added in cooking"	0
73303020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter type, baked, fat added in cooking, no sugar added in cooking"	2
73303030	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter type, baked, fat and sugar added in cooking"	2
73303040	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter type, baked, no fat added in cooking, sugar added in cooking"	0
73304010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash fritter or cake"	2
73305010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter, baked with cheese"	2
73305020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter, souffle"	2
73401000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, NFS"	2
73402000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, baked, peel eaten, NS as to fat added in cooking"	2
73402010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, baked, peel eaten, fat not added in cooking"	0
73402020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, baked, peel eaten, fat added in cooking"	2
73403000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, baked, peel not eaten, NS as to fat added in cooking"	2
73403010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, baked, peel not eaten, fat not added in cooking"	0
73403020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, baked, peel not eaten, fat added in cooking"	2
73405000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, boiled, without peel, NS as to fat added in cooking"	2
73405010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, boiled, without peel, fat not added in cooking"	0
73405020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, boiled, without peel, fat added in cooking"	2
73405100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, boiled with peel, peel not eaten, NS as to fat added in cooking"	2
73405110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, boiled with peel, peel not eaten, fat not added in cooking"	0
73405120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, boiled with peel, peel not eaten, fat added in cooking"	2
73406000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, candied"	0
73406010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato with fruit"	0
73407000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, canned, NS as to syrup"	0
73407010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, canned without syrup"	0
73407020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, canned in syrup"	0
73407030	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, canned in syrup, with fat added in cooking"	2
73409000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, casserole or mashed"	2
73410110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, fried"	0
73410210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, chips"	0
73410300	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, french fries"	0
73421000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet potato, yellow, Puerto Rican, cooked"	0
73501000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrot soup, cream of, prepared with milk, home recipe, canned or ready-to-serve"	2
73501010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrot with rice soup, cream of, prepared with milk, home recipe, canned or ready-to-serve"	2
74101000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, raw"	0
74102000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, green, raw"	0
74201000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, cooked, NS as to form, NS as to method"	0
74201001	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, cooked, from fresh, NS as to method"	0
74201003	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, cooked, from canned, NS as to method"	0
74202010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, NS as to form, broiled"	0
74202011	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, from fresh, broiled"	0
74202050	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, red, NS as to form, fried"	2
74202051	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, red, from fresh, fried"	2
74203010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, NS as to form, scalloped"	2
74203011	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, from fresh, scalloped"	2
74204010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, NS as to form, stewed"	0
74204011	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, from fresh, stewed"	2
74204013	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, from canned, stewed"	0
74204500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, canned, low sodium"	0
74205010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, green, cooked, NS as to form"	2
74205011	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, green, cooked, from fresh"	2
74205020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato, green, pickled"	0
74206000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, red, dried"	0
74301100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato juice"	0
74301150	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato juice, low sodium"	0
74302000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato juice cocktail"	0
74303000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and vegetable juice, mostly tomato"	0
74303100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and vegetable juice, mostly tomato, low sodium"	0
74304000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato juice with clam or beef juice"	0
74401010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato catsup"	0
74401110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato catsup, reduced sodium"	0
74402010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato chili sauce (catsup-type)"	0
74402100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salsa, NFS"	0
74402110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salsa, pico de gallo"	0
74402150	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salsa, red, commercially-prepared"	0
74402200	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salsa, red, homemade"	0
74402250	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Enchilada sauce, red"	0
74402260	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Enchilada sauce, green"	0
74402350	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salsa verde or salsa, green"	0
74404010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spaghetti sauce, meatless"	0
74404020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spaghetti sauce with vegetables, homemade-style"	0
74404030	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spaghetti sauce with meat, canned, no extra meat added"	0
74404050	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spaghetti sauce, meatless, reduced sodium"	0
74404060	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spaghetti sauce, meatless, fat free"	0
74404090	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Vodka flavored pasta sauce made with tomatoes and cream"	0
74405010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato relish"	0
74406010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Barbecue sauce"	0
74406050	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Barbecue sauce, reduced sodium"	0
74406100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Steak sauce, tomato-base"	0
74406500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cocktail sauce"	0
74410110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Puerto Rican seasoning with ham"	0
74415110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Puerto Rican seasoning with ham and tomato sauce"	0
74420110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Puerto Rican seasoning without ham and tomato sauce"	0
74501010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato aspic"	0
74503010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and corn, cooked, fat not added in cooking"	0
74504000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and okra, cooked, NS as to fat added in cooking"	2
74504010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and okra, cooked, fat not added in cooking"	0
74504020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and okra, cooked, fat added in cooking"	2
74504100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and onion, cooked, NS as to fat added in cooking"	2
74504110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and onion, cooked, fat not added in cooking"	0
74504120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and onion, cooked, fat added in cooking"	2
74504150	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and celery, cooked, fat not added in cooking"	0
74505000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato with corn and okra, cooked, NS as to fat added in cooking"	2
74505010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato with corn and okra, cooked, fat not added in cooking"	0
74505020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato with corn and okra, cooked, fat added in cooking"	2
74506000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and cucumber salad made with tomato, cucumber, oil, and vinegar"	0
74601000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato soup, NFS"	0
74601010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato soup, cream of, prepared with milk"	2
74602010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato soup, prepared with water, or ready-to-serve"	0
74602050	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato soup, instant type, prepared with water"	0
74602200	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato soup, canned, reduced sodium, prepared with water, or ready-to-serve"	0
74602300	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato soup, canned, reduced sodium, prepared with milk"	2
74603010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato beef soup, prepared with water"	0
74604010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato beef noodle soup, prepared with water"	0
74604100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato beef rice soup, prepared with water"	0
74604500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato noodle soup, canned, prepared with water or ready-to-serve"	0
74604600	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato noodle soup, canned, prepared with milk"	2
74605010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato rice soup, prepared with water"	0
74606010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato vegetable soup, prepared with water"	0
74606020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato vegetable soup with noodles, prepared with water"	0
74701000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato sandwich"	0
75100250	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Raw vegetable, NFS"	0
75100300	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sprouts, NFS"	0
75100500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Alfalfa sprouts, raw"	0
75100750	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Artichoke, Jerusalem, raw"	0
75100800	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Asparagus, raw"	0
75101000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Bean sprouts, raw (soybean or mung)"	0
75101800	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, string, green, raw"	0
75102000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, lima, raw"	0
75102500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beets, raw"	0
75102600	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoflower, raw"	0
75102750	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Brussels sprouts, raw"	0
75103000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cabbage, green, raw"	0
75104000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cabbage, Chinese, raw"	0
75105000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cabbage, red, raw"	0
75105500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cactus, raw"	0
75107000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cauliflower, raw"	0
75109000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Celery, raw"	0
75109010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Fennel bulb, raw"	0
75109400	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Basil, raw"	0
75109500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chives, raw"	0
75109550	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cilantro, raw"	0
75109600	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn, raw"	0
75111000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cucumber, raw"	0
75111200	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Eggplant, raw"	0
75111500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Garlic, raw"	0
75111800	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Jicama, raw"	0
75112000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Kohlrabi, raw"	0
75112500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Leek, raw"	0
75113000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Lettuce, raw"	0
75113060	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Lettuce, Boston, raw"	0
75113070	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Lettuce, manoa"	0
75113080	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Lettuce, arugula, raw"	0
75114000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mixed salad greens, raw"	0
75115000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mushrooms, raw"	0
75117010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Onions, young green, raw"	0
75117020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Onions, mature, raw"	0
75119000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Parsley, raw"	0
75120000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas, green, raw"	0
75121000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pepper, hot chili, raw"	0
75121400	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pepper, poblano, raw"	0
75121500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pepper, Serrano, raw"	0
75122000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pepper, raw, NFS"	0
75122100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pepper, sweet, green, raw"	0
75122200	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pepper, sweet, red, raw"	0
75124000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pepper, banana, raw"	0
75125000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Radish, raw"	0
75127000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Rutabaga, raw"	0
75127500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Seaweed, raw"	0
75127750	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Snowpeas (pea pod), raw"	0
75128000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, summer, yellow, raw"	0
