Food.code	Start.date	End.date	Main.food.description
56207140	01/01/13 00:00:00	12/31/14 00:00:00	Wheat_rolled_cooked_NS_as_to_fat_added_in_cooking
56207150	01/01/13 00:00:00	12/31/14 00:00:00	Couscous_plain_cooked_fat_not_added_in_cooking
56207160	01/01/13 00:00:00	12/31/14 00:00:00	Couscous_plain_cooked_NS_as_to_fat_added_in_cooking
56207180	01/01/13 00:00:00	12/31/14 00:00:00	Couscous_plain_cooked_fat_added_in_cooking
56207190	01/01/13 00:00:00	12/31/14 00:00:00	Whole_wheat_cereal_cooked_NS_as_to_fat_added_in_cooking
56207200	01/01/13 00:00:00	12/31/14 00:00:00	Whole_wheat_cereal_cooked_fat_not_added_in_cooking
56207210	01/01/13 00:00:00	12/31/14 00:00:00	Whole_wheat_cereal_cooked_fat_added_in_cooking
56207212	01/01/13 00:00:00	12/31/14 00:00:00	Whole_wheat_cereal_cooked_made_with_milk
56207220	01/01/13 00:00:00	12/31/14 00:00:00	Wheat_cream_of_cooked_regular_fat_added_in_cooking
56207230	01/01/13 00:00:00	12/31/14 00:00:00	Wheat_cream_of_cooked_quick_fat_added_in_cooking
56207300	01/01/13 00:00:00	12/31/14 00:00:00	Whole_wheat_cereal_wheat_and_barley_cooked_fat_not_added_in_cooking
56207330	01/01/13 00:00:00	12/31/14 00:00:00	Whole_wheat_cereal_wheat_and_barley_cooked_fat_added_in_cooking
56207340	01/01/13 00:00:00	12/31/14 00:00:00	Whole_wheat_cereal_wheat_and_barley_cooked_NS_as_to_fat_added_in_cooking
56207342	01/01/13 00:00:00	12/31/14 00:00:00	Whole_wheat_cereal_wheat_and_barley_cooked_made_with_milk
56207350	01/01/13 00:00:00	12/31/14 00:00:00	Wheat_cereal_chocolate_flavored_cooked_made_with_milk
56207360	01/01/13 00:00:00	12/31/14 00:00:00	Wheat_cereal_chocolate_flavored_cooked_fat_not_added_in_cooking
56207365	01/01/13 00:00:00	12/31/14 00:00:00	Wheat_cereal_chocolate_flavored_cooked_fat_added_in_cooking
56207370	01/01/13 00:00:00	12/31/14 00:00:00	Wheat_cereal_chocolate_flavored_cooked_NS_as_to_fat_added_in_cooking
56208500	01/01/13 00:00:00	12/31/14 00:00:00	Oat_bran_cereal_cooked_fat_not_added_in_cooking
56208510	01/01/13 00:00:00	12/31/14 00:00:00	Oat_bran_cereal_cooked_fat_added_in_cooking
56208520	01/01/13 00:00:00	12/31/14 00:00:00	Oat_bran_cereal_cooked_NS_as_to_fat_added_in_cooking
56208530	01/01/13 00:00:00	12/31/14 00:00:00	Oat_bran_cereal_cooked_made_with_milk_fat_not_added_in_cooking
56208540	01/01/13 00:00:00	12/31/14 00:00:00	Oat_bran_cereal_cooked_made_with_milk_fat_added_in_cooking
56208550	01/01/13 00:00:00	12/31/14 00:00:00	Oat_bran_cereal_cooked_made_with_milk_NS_as_to_fat_added_in_cooking
56209000	01/01/13 00:00:00	12/31/14 00:00:00	Rye_cream_of_cooked
56210000	01/01/13 00:00:00	12/31/14 00:00:00	Nestum_cereal
57000000	01/01/13 00:00:00	12/31/14 00:00:00	Cereal_NFS
57000050	01/01/13 00:00:00	12/31/14 00:00:00	Kashi_cereal_NS_as_to_ready_to_eat_or_cooked
57000100	01/01/13 00:00:00	12/31/14 00:00:00	Oat_cereal_NFS
57100100	01/01/13 00:00:00	12/31/14 00:00:00	Cereal_readytoeat_NFS
57101000	01/01/13 00:00:00	12/31/14 00:00:00	AllBran
57102000	01/01/13 00:00:00	12/31/14 00:00:00	Alpen
57103000	01/01/13 00:00:00	12/31/14 00:00:00	AlphaBits
57103020	01/01/13 00:00:00	12/31/14 00:00:00	Alphabits_with_marshmallows
57103100	01/01/13 00:00:00	12/31/14 00:00:00	Apple_Cinnamon_Cheerios
57104000	01/01/13 00:00:00	12/31/14 00:00:00	Apple_Jacks
57106050	01/01/13 00:00:00	12/31/14 00:00:00	Banana_Nut_Crunch_Cereal_Post
57106060	01/01/13 00:00:00	12/31/14 00:00:00	Banana_Nut_Cheerios
57106100	01/01/13 00:00:00	12/31/14 00:00:00	Basic_4
57106250	01/01/13 00:00:00	12/31/14 00:00:00	Berry_Berry_Kix
57106260	01/01/13 00:00:00	12/31/14 00:00:00	Berry_Burst_Cheerios
57106530	01/01/13 00:00:00	12/31/14 00:00:00	Blueberry_Morning_Post
57107000	01/01/13 00:00:00	12/31/14 00:00:00	Booberry
57110000	01/01/13 00:00:00	12/31/14 00:00:00	AllBran_Bran_Buds_Kelloggs_formerly_Bran_Buds
57117000	01/01/13 00:00:00	12/31/14 00:00:00	Capn_Crunch
57117500	01/01/13 00:00:00	12/31/14 00:00:00	Capn_Crunchs_Christmas_Crunch
57119000	01/01/13 00:00:00	12/31/14 00:00:00	Capn_Crunchs_Crunch_Berries
57120000	01/01/13 00:00:00	12/31/14 00:00:00	Capn_Crunchs_Peanut_Butter_Crunch
57123000	01/01/13 00:00:00	12/31/14 00:00:00	Cheerios
57124000	01/01/13 00:00:00	12/31/14 00:00:00	Chex_cereal_NFS
57124030	01/01/13 00:00:00	12/31/14 00:00:00	Chex_Chocolate
57124050	01/01/13 00:00:00	12/31/14 00:00:00	Chex_Cinnamon
57124100	01/01/13 00:00:00	12/31/14 00:00:00	Chocolate_Cheerios
57124200	01/01/13 00:00:00	12/31/14 00:00:00	Chocolate_flavored_frosted_puffed_corn_cereal
57124300	01/01/13 00:00:00	12/31/14 00:00:00	Chocolate_Lucky_Charms
57124900	01/01/13 00:00:00	12/31/14 00:00:00	Cinnabon_cereal
57125000	01/01/13 00:00:00	12/31/14 00:00:00	Cinnamon_Toast_Crunch
57125010	01/01/13 00:00:00	12/31/14 00:00:00	Cinnamon_Toast_Crunch_Reduced_Sugar
57125900	01/01/13 00:00:00	12/31/14 00:00:00	Honey_Nut_Clusters_formerly_called_Clusters
57126000	01/01/13 00:00:00	12/31/14 00:00:00	Cocoa_Krispies
57127000	01/01/13 00:00:00	12/31/14 00:00:00	Cocoa_Pebbles
57128000	01/01/13 00:00:00	12/31/14 00:00:00	Cocoa_Puffs
57128005	01/01/13 00:00:00	12/31/14 00:00:00	Cocoa_Puffs_reduced_sugar
57130000	01/01/13 00:00:00	12/31/14 00:00:00	CookieCrisp
57131000	01/01/13 00:00:00	12/31/14 00:00:00	Crunchy_Corn_Bran_Quaker
57132000	01/01/13 00:00:00	12/31/14 00:00:00	Corn_Chex
57134000	01/01/13 00:00:00	12/31/14 00:00:00	Corn_flakes_NFS
57135000	01/01/13 00:00:00	12/31/14 00:00:00	Corn_flakes_Kelloggs
57137000	01/01/13 00:00:00	12/31/14 00:00:00	Corn_Puffs
57139000	01/01/13 00:00:00	12/31/14 00:00:00	Count_Chocula
57143000	01/01/13 00:00:00	12/31/14 00:00:00	Cracklin_Oat_Bran
57143500	01/01/13 00:00:00	12/31/14 00:00:00	Cranberry_Almond_Crunch_Post
57144000	01/01/13 00:00:00	12/31/14 00:00:00	Crisp_Crunch
57148000	01/01/13 00:00:00	12/31/14 00:00:00	Crispix
57148500	01/01/13 00:00:00	12/31/14 00:00:00	Crispy_Brown_Rice_Cereal
57151000	01/01/13 00:00:00	12/31/14 00:00:00	Crispy_Rice
57201900	01/01/13 00:00:00	12/31/14 00:00:00	Dora_the_Explorer_Cereal
57206000	01/01/13 00:00:00	12/31/14 00:00:00	Familia
57206700	01/01/13 00:00:00	12/31/14 00:00:00	Fiber_One
57206705	01/01/13 00:00:00	12/31/14 00:00:00	Fiber_One_Caramel_Delight
57206710	01/01/13 00:00:00	12/31/14 00:00:00	Fiber_One_Honey_Clusters
57206715	01/01/13 00:00:00	12/31/14 00:00:00	Fiber_One_Raisin_Bran_Clusters
57206800	01/01/13 00:00:00	12/31/14 00:00:00	Fiber_7_Flakes_Health_Valley
57207000	01/01/13 00:00:00	12/31/14 00:00:00	Bran_Flakes_NFS_formerly_40_Bran_Flakes_NFS
57208000	01/01/13 00:00:00	12/31/14 00:00:00	AllBran_Complete_Wheat_Flakes_Kelloggs
57209000	01/01/13 00:00:00	12/31/14 00:00:00	Natural_Bran_Flakes_Post_formerly_called_40_Bran_Flakes_Post
57211000	01/01/13 00:00:00	12/31/14 00:00:00	Frankenberry
57213000	01/01/13 00:00:00	12/31/14 00:00:00	Froot_Loops
57213010	01/01/13 00:00:00	12/31/14 00:00:00	Froot_Loops_Marshmallow
57213850	01/01/13 00:00:00	12/31/14 00:00:00	Frosted_Cheerios
57214000	01/01/13 00:00:00	12/31/14 00:00:00	Frosted_MiniWheats
57214100	01/01/13 00:00:00	12/31/14 00:00:00	Frosted_Wheat_Bites
57215000	01/01/13 00:00:00	12/31/14 00:00:00	Frosty_Os
57216000	01/01/13 00:00:00	12/31/14 00:00:00	Frosted_rice_NFS
57218000	01/01/13 00:00:00	12/31/14 00:00:00	Frosted_Rice_Krispies_Kelloggs
57219000	01/01/13 00:00:00	12/31/14 00:00:00	Fruit_&_Fibre_fiber_NFS
57221000	01/01/13 00:00:00	12/31/14 00:00:00	Fruit_&_Fibre_fiber_with_dates_raisins_and_walnuts
57221700	01/01/13 00:00:00	12/31/14 00:00:00	Fruit_Rings_NFS
57221800	01/01/13 00:00:00	12/31/14 00:00:00	Fruit_Whirls
57221810	01/01/13 00:00:00	12/31/14 00:00:00	Fruity_Cheerios
57223000	01/01/13 00:00:00	12/31/14 00:00:00	Fruity_Pebbles
57224000	01/01/13 00:00:00	12/31/14 00:00:00	Golden_Grahams
57227000	01/01/13 00:00:00	12/31/14 00:00:00	Granola_NFS
57228000	01/01/13 00:00:00	12/31/14 00:00:00	Granola_homemade
57229000	01/01/13 00:00:00	12/31/14 00:00:00	Granola_lowfat_Kelloggs
57229500	01/01/13 00:00:00	12/31/14 00:00:00	Granola_with_Raisins_lowfat_Kelloggs
57230000	01/01/13 00:00:00	12/31/14 00:00:00	GrapeNuts
57231000	01/01/13 00:00:00	12/31/14 00:00:00	GrapeNuts_Flakes
57231100	01/01/13 00:00:00	12/31/14 00:00:00	GrapeNuts_Trail_Mix_Crunch
57231200	01/01/13 00:00:00	12/31/14 00:00:00	Great_Grains_Raisin_Date_and_Pecan_Whole_Grain_Cereal_Post
57231250	01/01/13 00:00:00	12/31/14 00:00:00	Great_Grains_Double_Pecan_Whole_Grain_Cereal_Post
57237100	01/01/13 00:00:00	12/31/14 00:00:00	Honey_Bunches_of_Oats_Honey_Roasted_Cereal
57237200	01/01/13 00:00:00	12/31/14 00:00:00	Honey_Bunches_of_Oats_with_Vanilla_Clusters_Post
57237300	01/01/13 00:00:00	12/31/14 00:00:00	Honey_Bunches_of_Oats_with_Almonds_Post
57237310	01/01/13 00:00:00	12/31/14 00:00:00	Honey_Bunches_of_Oats_with_Pecan_Bunches
57237900	01/01/13 00:00:00	12/31/14 00:00:00	Honey_Bunches_of_Oats_Just_Bunches
57238000	01/01/13 00:00:00	12/31/14 00:00:00	Honeycomb_plain
57239000	01/01/13 00:00:00	12/31/14 00:00:00	Honeycomb_strawberry
57239100	01/01/13 00:00:00	12/31/14 00:00:00	Honey_Crunch_Corn_Flakes_Kelloggs
57240100	01/01/13 00:00:00	12/31/14 00:00:00	Honey_Nut_Chex
57241000	01/01/13 00:00:00	12/31/14 00:00:00	Honey_Nut_Cheerios
57241200	01/01/13 00:00:00	12/31/14 00:00:00	Honey_Nut_Shredded_Wheat_Post
57243000	01/01/13 00:00:00	12/31/14 00:00:00	Honey_Smacks_Kelloggs_formerly_Smacks_Honey_Smacks
57301500	01/01/13 00:00:00	12/31/14 00:00:00	Kashi_Puffed
57301505	01/01/13 00:00:00	12/31/14 00:00:00	Kashi_Autumn_Wheat
57301510	01/01/13 00:00:00	12/31/14 00:00:00	Kashi_GOLEAN
57301511	01/01/13 00:00:00	12/31/14 00:00:00	Kashi_GOLEAN_Crunch
57301512	01/01/13 00:00:00	12/31/14 00:00:00	Kashi_GOLEAN_Crunch_Honey_Almond_Flax
57301520	01/01/13 00:00:00	12/31/14 00:00:00	Kashi_Good_Friends
57301530	01/01/13 00:00:00	12/31/14 00:00:00	Kashi_Heart_to_Heart_Honey_Toasted_Oat
57301535	01/01/13 00:00:00	12/31/14 00:00:00	Kashi_Heart_to_Heart_Oat_Flakes_and_Blueberry_Clusters
57301540	01/01/13 00:00:00	12/31/14 00:00:00	Kashi_Honey_Sunshine
57302100	01/01/13 00:00:00	12/31/14 00:00:00	King_Vitaman
57303100	01/01/13 00:00:00	12/31/14 00:00:00	Kix
57303105	01/01/13 00:00:00	12/31/14 00:00:00	Honey_Kix
57304100	01/01/13 00:00:00	12/31/14 00:00:00	Life_plain_and_cinnamon
57305100	01/01/13 00:00:00	12/31/14 00:00:00	Lucky_Charms
57305150	01/01/13 00:00:00	12/31/14 00:00:00	Frosted_oat_cereal_with_marshmallows
57305160	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Blueberry_Muffin_Tops
57305165	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Cinnamon_Toasters
57305170	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_CocoRoos
57305174	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Colossal_Crunch
57305175	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Cocoa_DynoBites
57305180	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Corn_Bursts
57305200	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Crispy_Rice
57305210	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Frosted_Flakes
57305215	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Frosted_Mini_Spooners
57305300	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Fruity_DynoBites
57305400	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Honey_Graham_Squares
57305500	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Honey_and_Nut_Toasty_Os
57305600	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Marshmallow_Mateys
57306100	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Puffed_Rice
57306120	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Puffed_Wheat
57306130	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Raisin_Bran
57306500	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Golden_Puffs_formerly_Sugar_Puffs
57306700	01/01/13 00:00:00	12/31/14 00:00:00	MaltOMeal_Toasted_Oat_Cereal
57306800	01/01/13 00:00:00	12/31/14 00:00:00	MaltOmeal_Tootie_Fruities
57307010	01/01/13 00:00:00	12/31/14 00:00:00	Maple_Pecan_Crunch_Cereal_Post
57307500	01/01/13 00:00:00	12/31/14 00:00:00	Millet_puffed
57308150	01/01/13 00:00:00	12/31/14 00:00:00	Mueslix_cereal_NFS
57308190	01/01/13 00:00:00	12/31/14 00:00:00	Muesli_dried_fruit_and_nuts_formerly_Muesli_with_raisins_dates_and_almonds
57308400	01/01/13 00:00:00	12/31/14 00:00:00	MultiGrain_Cheerios
57309100	01/01/13 00:00:00	12/31/14 00:00:00	Nature_Valley_Granola_with_fruit_and_nuts
57316200	01/01/13 00:00:00	12/31/14 00:00:00	Nutty_Nuggets_Ralston_Purina
57316300	01/01/13 00:00:00	12/31/14 00:00:00	Oat_Bran_Flakes_Health_Valley
57316380	01/01/13 00:00:00	12/31/14 00:00:00	Oat_Cluster_Cheerios_Crunch
57316450	01/01/13 00:00:00	12/31/14 00:00:00	Oatmeal_Crisp_with_Almonds
57316500	01/01/13 00:00:00	12/31/14 00:00:00	Oatmeal_Crisp_Raisin_formerly_Oatmeal_Raisin_Crisp
57316710	01/01/13 00:00:00	12/31/14 00:00:00	Ohs_Honey_Graham
57319000	01/01/13 00:00:00	12/31/14 00:00:00	100_Natural_Cereal_plain_Quaker
57320500	01/01/13 00:00:00	12/31/14 00:00:00	100__Natural_Cereal_with_oats_honey_and_raisins_Quaker
57321500	01/01/13 00:00:00	12/31/14 00:00:00	100__Natural_Wholegrain_Cereal_with_raisins_lowfat_Quaker
57321900	01/01/13 00:00:00	12/31/14 00:00:00	Organic_Flax_Plus_Natures_Path
57321905	01/01/13 00:00:00	12/31/14 00:00:00	Organic_Flax_Plus_Pumpkin_Granola_Natures_Path
57323000	01/01/13 00:00:00	12/31/14 00:00:00	Sweet_Crunch_Quaker_formerly_called_Popeye
57325000	01/01/13 00:00:00	12/31/14 00:00:00	Product_19
57326000	01/01/13 00:00:00	12/31/14 00:00:00	Puffins_Cereal
57327450	01/01/13 00:00:00	12/31/14 00:00:00	Quaker_Oat_Bran_Cereal
57327500	01/01/13 00:00:00	12/31/14 00:00:00	Quaker_Oatmeal_Squares_formerly_Quaker_Oat_Squares
57328000	01/01/13 00:00:00	12/31/14 00:00:00	Quisp
57329000	01/01/13 00:00:00	12/31/14 00:00:00	Raisin_bran_NFS
57330000	01/01/13 00:00:00	12/31/14 00:00:00	Raisin_Bran_Kelloggs
57330010	01/01/13 00:00:00	12/31/14 00:00:00	Raisin_Bran_Crunch_Kelloggs
57331000	01/01/13 00:00:00	12/31/14 00:00:00	Raisin_Bran_Post
57332050	01/01/13 00:00:00	12/31/14 00:00:00	Raisin_Bran_Total
57332100	01/01/13 00:00:00	12/31/14 00:00:00	Raisin_Nut_Bran
57335550	01/01/13 00:00:00	12/31/14 00:00:00	Reeses_Peanut_Butter_Puffs_cereal
57336000	01/01/13 00:00:00	12/31/14 00:00:00	Rice_Chex
57337000	01/01/13 00:00:00	12/31/14 00:00:00	Rice_Flakes_NFS
57339000	01/01/13 00:00:00	12/31/14 00:00:00	Rice_Krispies_Kelloggs
57339500	01/01/13 00:00:00	12/31/14 00:00:00	Rice_Krispies_Treats_Cereal_Kelloggs
57340000	01/01/13 00:00:00	12/31/14 00:00:00	Rice_puffed
57341000	01/01/13 00:00:00	12/31/14 00:00:00	Shredded_WheatN_Bran
57341200	01/01/13 00:00:00	12/31/14 00:00:00	Smart_Start_Strong_Heart_Antioxidants_Cereal_Kelloggs
57344000	01/01/13 00:00:00	12/31/14 00:00:00	Special_K
57344001	01/01/13 00:00:00	12/31/14 00:00:00	Special_K_Blueberry
57344005	01/01/13 00:00:00	12/31/14 00:00:00	Special_K_Chocolatey_Delight
57344007	01/01/13 00:00:00	12/31/14 00:00:00	Special_K_Low_Fat_Granola
57344010	01/01/13 00:00:00	12/31/14 00:00:00	Special_K_Red_Berries
57344015	01/01/13 00:00:00	12/31/14 00:00:00	Special_K_Fruit_&_Yogurt
57344020	01/01/13 00:00:00	12/31/14 00:00:00	Special_K_Vanilla_Almond
57344025	01/01/13 00:00:00	12/31/14 00:00:00	Special_K_Cinnamon_Pecan_Kelloggs
57346500	01/01/13 00:00:00	12/31/14 00:00:00	Oatmeal_Honey_Nut_Heaven_Quaker_formerly_Toasted_Oatmeal_Honey_Nut
57347000	01/01/13 00:00:00	12/31/14 00:00:00	Corn_Pops
57348000	01/01/13 00:00:00	12/31/14 00:00:00	Frosted_corn_flakes_NFS
57349000	01/01/13 00:00:00	12/31/14 00:00:00	Frosted_Flakes_Kelloggs
57349020	01/01/13 00:00:00	12/31/14 00:00:00	Reduced_Sugar_Frosted_Flakes_Cereal_Kelloggs
57355000	01/01/13 00:00:00	12/31/14 00:00:00	Golden_Crisp_Formerly_called_Super_Golden_Crisp
57401100	01/01/13 00:00:00	12/31/14 00:00:00	Toasted_oat_cereal
57406100	01/01/13 00:00:00	12/31/14 00:00:00	Total
57407100	01/01/13 00:00:00	12/31/14 00:00:00	Trix
57407110	01/01/13 00:00:00	12/31/14 00:00:00	Trix_reduced_sugar
57408100	01/01/13 00:00:00	12/31/14 00:00:00	Uncle_Sam_Cereal_formerly_Uncle_Sams_Hi_Fiber_Cereal
57409100	01/01/13 00:00:00	12/31/14 00:00:00	Waffle_Crisp_Post
57410000	01/01/13 00:00:00	12/31/14 00:00:00	Weetabix_Whole_Wheat_Cereal
57411000	01/01/13 00:00:00	12/31/14 00:00:00	Wheat_Chex
57412000	01/01/13 00:00:00	12/31/14 00:00:00	Wheat_germ_plain
57413000	01/01/13 00:00:00	12/31/14 00:00:00	Wheat_germ_with_sugar_and_honey
57416000	01/01/13 00:00:00	12/31/14 00:00:00	Wheat_puffed_plain
57416010	01/01/13 00:00:00	12/31/14 00:00:00	Wheat_puffed_presweetened_with_sugar
57417000	01/01/13 00:00:00	12/31/14 00:00:00	Shredded_Wheat_100
57418000	01/01/13 00:00:00	12/31/14 00:00:00	Wheaties
57419000	01/01/13 00:00:00	12/31/14 00:00:00	Yogurt_Burst_Cheerios
57601100	01/01/13 00:00:00	12/31/14 00:00:00	Wheat_bran_unprocessed
57602100	01/01/13 00:00:00	12/31/14 00:00:00	Oats_raw
57602500	01/01/13 00:00:00	12/31/14 00:00:00	Oat_bran_uncooked
57801000	01/01/13 00:00:00	12/31/14 00:00:00	Barley_cereal_baby_food_dry_instant
57803000	01/01/13 00:00:00	12/31/14 00:00:00	Mixed_cereal_baby_food_dry_instant
57804000	01/01/13 00:00:00	12/31/14 00:00:00	Oatmeal_cereal_baby_food_dry_instant
57805000	01/01/13 00:00:00	12/31/14 00:00:00	Rice_cereal_baby_food_dry_instant
57805080	01/01/13 00:00:00	12/31/14 00:00:00	Rice_cereal_with_apples_baby_food_dry_instant
57805090	01/01/13 00:00:00	12/31/14 00:00:00	Rice_cereal_with_mixed_fruits_baby_food_dry_instant
57805100	01/01/13 00:00:00	12/31/14 00:00:00	Rice_cereal_with_bananas_baby_food_dry_instant
57805500	01/01/13 00:00:00	12/31/14 00:00:00	Brown_rice_cereal_baby_food_dry_instant
57806000	01/01/13 00:00:00	12/31/14 00:00:00	Mixed_cereal_with_bananas_baby_food_dry_instant
57806050	01/01/13 00:00:00	12/31/14 00:00:00	Multigrain_whole_grain_cereal_baby_food_dry_instant
57806100	01/01/13 00:00:00	12/31/14 00:00:00	Oatmeal_cereal_with_bananas_baby_food_dry_instant
57806200	01/01/13 00:00:00	12/31/14 00:00:00	Oatmeal_cereal_with_fruit_baby_food_dry_instant_toddler
57807010	01/01/13 00:00:00	12/31/14 00:00:00	Whole_wheat_cereal_with_apples_baby_food_dry_instant
57820000	01/01/13 00:00:00	12/31/14 00:00:00	Cereal_baby_food_jarred_NFS
57820100	01/01/13 00:00:00	12/31/14 00:00:00	Rice_cereal_baby_food_jarred_NFS
57822000	01/01/13 00:00:00	12/31/14 00:00:00	Mixed_cereal_with_applesauce_and_bananas_baby_food_jarred
57823000	01/01/13 00:00:00	12/31/14 00:00:00	Oatmeal_with_applesauce_and_bananas_baby_food_jarred
57824000	01/01/13 00:00:00	12/31/14 00:00:00	Rice_cereal_with_applesauce_and_bananas_baby_food_jarred
57824500	01/01/13 00:00:00	12/31/14 00:00:00	Rice_cereal_with_mixed_fruit_baby_food_jarred
57830100	01/01/13 00:00:00	12/31/14 00:00:00	Gerber_Graduates_Finger_Snacks_Cereal_baby_food
58100000	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_taco_or_quesadilla_with_egg
58100005	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_taco_or_quesadilla_with_egg_and_potato
58100010	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_taco_or_quesadilla_with_egg_and_breakfast_meat
58100013	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_taco_or_quesadilla_with_egg_and_breakfast_meat_from_fast_food
58100015	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_taco_or_quesadilla_with_egg_potato_and_breakfast_meat
58100017	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_taco_or_quesadilla_with_egg_potato_and_breakfast_meat_from_fast_food
58100020	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_taco_or_quesadilla_with_egg_beans_and_breakfast_meat
58100100	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_meat
58100120	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_meat_and_beans
58100125	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_meat_and_beans_from_fast_food
58100135	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_meat_and_sour_cream
58100140	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_meat_beans_and_sour_cream
58100145	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_meat_beans_and_sour_cream_from_fast_food
58100160	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_meat_beans_and_rice
58100165	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_meat_beans_rice_and_sour_cream
58100200	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_chicken
58100220	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_chicken_and_beans
58100235	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_chicken_and_sour_cream
58100245	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_chicken_beans_and_sour_cream
58100255	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_chicken_beans_and_rice
58100260	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_chicken_beans_rice_and_sour_cream
58100300	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_beans_and_rice_meatless
58100320	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_beans_meatless
58100325	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_beans_meatless_from_fast_food
58100330	01/01/13 00:00:00	12/31/14 00:00:00	Burrito_with_beans_rice_and_sour_cream_meatless
58100360	01/01/13 00:00:00	12/31/14 00:00:00	Chilaquiles_tortilla_casserole_with_salsa_cheese_and_egg
58100370	01/01/13 00:00:00	12/31/14 00:00:00	Chilaquiles_tortilla_casserole_with_salsa_and_cheese_no_egg
58100520	01/01/13 00:00:00	12/31/14 00:00:00	Enchilada_with_meat_and_beans_redchile_or_enchilada_sauce
58100525	01/01/13 00:00:00	12/31/14 00:00:00	Enchilada_with_meat_and_beans_greenchile_or_enchilada_sauce
58100530	01/01/13 00:00:00	12/31/14 00:00:00	Enchilada_with_meat_redchile_or_enchilada_sauce
58100535	01/01/13 00:00:00	12/31/14 00:00:00	Enchilada_with_meat_greenchile_or_enchilada_sauce
58100620	01/01/13 00:00:00	12/31/14 00:00:00	Enchilada_with_chicken_and_beans_redchile_or_enchilada_sauce
58100625	01/01/13 00:00:00	12/31/14 00:00:00	Enchilada_with_chicken_and_beans_greenchile_or_enchilada_sauce
58100630	01/01/13 00:00:00	12/31/14 00:00:00	Enchilada_with_chicken_redchile_or_enchilada_sauce
58100635	01/01/13 00:00:00	12/31/14 00:00:00	Enchilada_with_chicken_greenchile_or_enchilada_sauce
58100720	01/01/13 00:00:00	12/31/14 00:00:00	Enchilada_with_beans_meatless_redchile_or_enchilada_sauce
58100725	01/01/13 00:00:00	12/31/14 00:00:00	Enchilada_with_beans_greenchile_or_enchilada_sauce
58100800	01/01/13 00:00:00	12/31/14 00:00:00	Enchilada_just_cheese_meatless_no_beans_redchile_or_enchilada_sauce
58100805	01/01/13 00:00:00	12/31/14 00:00:00	Enchilada_just_cheese_meatless_no_beans_greenchile_or_enchilada_sauce
58101320	01/01/13 00:00:00	12/31/14 00:00:00	Taco_or_tostada_with_meat
58101323	01/01/13 00:00:00	12/31/14 00:00:00	Taco_or_tostada_with_meat_from_fast_food
58101325	01/01/13 00:00:00	12/31/14 00:00:00	Taco_or_tostada_with_meat_and_sour_cream
58101345	01/01/13 00:00:00	12/31/14 00:00:00	Soft_taco_with_meat
58101347	01/01/13 00:00:00	12/31/14 00:00:00	Soft_taco_with_meat_from_fast_food
58101350	01/01/13 00:00:00	12/31/14 00:00:00	Soft_taco_with_meat_and_sour_cream
58101357	01/01/13 00:00:00	12/31/14 00:00:00	Soft_taco_with_meat_and_sour_cream_from_fast_food
