FoodCode	Main.food.description	Old.Main.food.description	ModCode	FoodID
51154510	Roll_diet	Roll_diet	0	51154510.0
51154550	Roll_egg_bread	Roll_egg_bread	0	51154550.0
51154600	Roll_cheese	Roll_cheese	0	51154600.0
51155000	Roll_French_or_Vienna	Roll_French_or_Vienna	0	51155000.0
51156500	Roll_garlic	Roll_garlic	0	51156500.0
51157000	Roll_white_hoagie_submarine	Roll_white_hoagie_submarine	0	51157000.0
51158100	Roll_Mexican_bolillo	Roll_Mexican_bolillo	0	51158100.0
51159000	Roll_sour_dough	Roll_sour_dough	0	51159000.0
51160000	Roll_sweet_no_frosting	Roll_sweet_no_frosting	0	51160000.0
51160100	Roll_sweet_cinnamon_bun_no_frosting	Roll_sweet_cinnamon_bun_no_frosting	0	51160100.0
51160110	Roll_sweet_cinnamon_bun_frosted	Roll_sweet_cinnamon_bun_frosted	0	51160110.0
51161000	Roll_sweet_with_fruit_no_frosting	Roll_sweet_with_fruit_no_frosting	0	51161000.0
51161020	Roll_sweet_with_fruit_frosted	Roll_sweet_with_fruit_frosted	0	51161020.0
51161030	Roll_sweet_with_fruit_frosted_diet	Roll_sweet_with_fruit_frosted_diet	0	51161030.0
51161050	Roll_sweet_frosted	Roll_sweet_frosted	0	51161050.0
51161250	Roll_sweet_no_topping_Mexican_Pan_Dulce	Roll_sweet_no_topping_Mexican_Pan_Dulce	0	51161250.0
51161270	Roll_sweet_sugar_topping_Mexican_Pan_Dulce	Roll_sweet_sugar_topping_Mexican_Pan_Dulce	0	51161270.0
51161280	Roll_sweet_with_raisins_and_icing_Mexican_Pan_Dulce	Roll_sweet_with_raisins_and_icing_Mexican_Pan_Dulce	0	51161280.0
51165000	Coffee_cake_yeast_type	Coffee_cake_yeast_type	0	51165000.0
51166000	Croissant	Croissant	0	51166000.0
51166100	Croissant_cheese	Croissant_cheese	0	51166100.0
51166200	Croissant_chocolate	Croissant_chocolate	0	51166200.0
51166500	Croissant_fruit	Croissant_fruit	0	51166500.0
51167000	Brioche	Brioche	0	51167000.0
51168000	Bread_Spanish_coffee	Bread_Spanish_coffee	0	51168000.0
51180010	Bagel	Bagel	0	51180010.0
51180030	Bagel_with_raisins	Bagel_with_raisins	0	51180030.0
51180080	Bagel_with_fruit_other_than_raisins	Bagel_with_fruit_other_than_raisins	0	51180080.0
51182010	Bread_stuffing	Bread_stuffing	0	51182010.0
51182020	Bread_stuffing_made_with_egg	Bread_stuffing_made_with_egg	0	51182020.0
51184000	Bread_sticks_hard	Bread_sticks_hard	0	51184000.0
51184010	Bread_stick_soft	Bread_stick_soft	0	51184010.0
51184020	Bread_stick_NS_as_to_hard_or_soft	Bread_stick_NS_as_to_hard_or_soft	0	51184020.0
51184030	Bread_stick_soft_prepared_with_garlic_and_parmesan_cheese	Bread_stick_soft_prepared_with_garlic_and_parmesan_cheese	0	51184030.0
51184100	Bread_stick_hard_low_sodium	Bread_stick_hard_low_sodium	0	51184100.0
51185000	Croutons	Croutons	0	51185000.0
51186010	Muffin_English	Muffin_English	0	51186010.0
51186100	Muffin_English_with_raisins	Muffin_English_with_raisins	0	51186100.0
51186130	Muffin_English_cheese	Muffin_English_cheese	0	51186130.0
51186160	Muffin_English_with_fruit_other_than_raisins	Muffin_English_with_fruit_other_than_raisins	0	51186160.0
51187000	Melba_toast	Melba_toast	0	51187000.0
51187020	Anisette_toast	Anisette_toast	0	51187020.0
51188100	Pannetone_Italianstyle_sweet_bread	Pannetone_Italianstyle_sweet_bread	0	51188100.0
51188500	Zwieback_toast	Zwieback_toast	0	51188500.0
51300050	Bread_whole_grain_white	Bread_whole_grain_white	0	51300050.0
51300060	Bread_whole_grain_white_toasted	Bread_whole_grain_white_toasted	0	51300060.0
51300100	Bagel_whole_grain_white	Bagel_whole_grain_white	0	51300100.0
51300110	Bread_whole_wheat	Bread_whole_wheat	0	51300110.0
51300120	Bread_whole_wheat_toasted	Bread_whole_wheat_toasted	0	51300120.0
51300140	Bread_whole_wheat_made_from_home_recipe_or_purchased_at_bakery	Bread_whole_wheat_made_from_home_recipe_or_purchased_at_bakery	0	51300140.0
51300150	Bread_whole_wheat_made_from_home_recipe_or_purchased_at_bakery_toasted	Bread_whole_wheat_made_from_home_recipe_or_purchased_at_bakery_toasted	0	51300150.0
51300175	Bread_chappatti_or_roti_Indian_bread_wheat	Bread_chappatti_or_roti_Indian_bread_wheat	0	51300175.0
51300180	Bread_puri_or_poori_Indian_puffed_bread_wheat	Bread_puri_or_poori_Indian_puffed_bread_wheat	0	51300180.0
51300185	Bread_paratha_Indian_flat_bread_wheat	Bread_paratha_Indian_flat_bread_wheat	0	51300185.0
51300210	Bread_whole_wheat_with_raisins	Bread_whole_wheat_with_raisins	0	51300210.0
51300220	Bread_whole_wheat_with_raisins_toasted	Bread_whole_wheat_with_raisins_toasted	0	51300220.0
51300300	Bread_sprouted_wheat	Bread_sprouted_wheat	0	51300300.0
51300310	Bread_sprouted_wheat_toasted	Bread_sprouted_wheat_toasted	0	51300310.0
51301010	Bread_wheat_or_cracked_wheat	Bread_wheat_or_cracked_wheat	0	51301010.0
51301020	Bread_wheat_or_cracked_wheat_toasted	Bread_wheat_or_cracked_wheat_toasted	0	51301020.0
51301040	Bread_wheat_or_cracked_wheat_made_from_home_recipe_or_purchased_at_bakery	Bread_wheat_or_cracked_wheat_made_from_home_recipe_or_purchased_at_bakery	0	51301040.0
51301050	Bread_wheat_or_cracked_wheat_made_from_home_recipe_or_purchased_at_bakery_toasted	Bread_wheat_or_cracked_wheat_made_from_home_recipe_or_purchased_at_bakery_toasted	0	51301050.0
51301120	Bread_wheat_or_cracked_wheat_with_raisins	Bread_wheat_or_cracked_wheat_with_raisins	0	51301120.0
51301130	Bread_wheat_or_cracked_wheat_with_raisins_toasted	Bread_wheat_or_cracked_wheat_with_raisins_toasted	0	51301130.0
51301510	Bread_wheat_or_cracked_wheat_reduced_calorie_andor_high_fiber	Bread_wheat_or_cracked_wheat_reduced_calorie_andor_high_fiber	0	51301510.0
51301520	Bread_wheat_or_cracked_wheat_reduced_calorie_andor_high_fiber_toasted	Bread_wheat_or_cracked_wheat_reduced_calorie_andor_high_fiber_toasted	0	51301520.0
51301540	Bread_French_or_Vienna_whole_wheat	Bread_French_or_Vienna_whole_wheat	0	51301540.0
51301550	Bread_French_or_Vienna_whole_wheat_toasted	Bread_French_or_Vienna_whole_wheat_toasted	0	51301550.0
51301600	Bread_pita_whole_wheat	Bread_pita_whole_wheat	0	51301600.0
51301610	Bread_pita_whole_wheat_toasted	Bread_pita_whole_wheat_toasted	0	51301610.0
51301620	Bread_pita_wheat_or_cracked_wheat	Bread_pita_wheat_or_cracked_wheat	0	51301620.0
51301630	Bread_pita_wheat_or_cracked_wheat_toasted	Bread_pita_wheat_or_cracked_wheat_toasted	0	51301630.0
51301700	Bagel_wheat	Bagel_wheat	0	51301700.0
51301750	Bagel_whole_wheat	Bagel_whole_wheat	0	51301750.0
51301800	Bagel_wheat_with_raisins	Bagel_wheat_with_raisins	0	51301800.0
51301805	Bagel_whole_wheat_with_raisins	Bagel_whole_wheat_with_raisins	0	51301805.0
51301820	Bagel_wheat_with_fruit_and_nuts	Bagel_wheat_with_fruit_and_nuts	0	51301820.0
51301900	Bagel_wheat_bran	Bagel_wheat_bran	0	51301900.0
51302500	Muffin_English_wheat_bran	Muffin_English_wheat_bran	0	51302500.0
51302520	Muffin_English_wheat_bran_with_raisins	Muffin_English_wheat_bran_with_raisins	0	51302520.0
51303010	Muffin_English_wheat_or_cracked_wheat	Muffin_English_wheat_or_cracked_wheat	0	51303010.0
51303030	Muffin_English_whole_wheat	Muffin_English_whole_wheat	0	51303030.0
51303050	Muffin_English_wheat_or_cracked_wheat_with_raisins	Muffin_English_wheat_or_cracked_wheat_with_raisins	0	51303050.0
51303070	Muffin_English_whole_wheat_with_raisins	Muffin_English_whole_wheat_with_raisins	0	51303070.0
51303100	Muffin_English_whole_grain_white	Muffin_English_whole_grain_white	0	51303100.0
51306000	Bread_stick_hard_whole_wheat	Bread_stick_hard_whole_wheat	0	51306000.0
51320010	Roll_wheat_or_cracked_wheat	Roll_wheat_or_cracked_wheat	0	51320010.0
51320060	Roll_wheat_or_cracked_wheat_hot_dog_bun	Roll_wheat_or_cracked_wheat_hot_dog_bun	0	51320060.0
51320070	Roll_wheat_or_cracked_wheat_hamburger_bun	Roll_wheat_or_cracked_wheat_hamburger_bun	0	51320070.0
51320500	Roll_whole_wheat	Roll_whole_wheat	0	51320500.0
51320550	Roll_whole_wheat_hot_dog_bun	Roll_whole_wheat_hot_dog_bun	0	51320550.0
51320560	Roll_whole_wheat_hamburger_bun	Roll_whole_wheat_hamburger_bun	0	51320560.0
51320700	Roll_whole_grain_white	Roll_whole_grain_white	0	51320700.0
51320710	Roll_whole_grain_white_hot_dog_bun	Roll_whole_grain_white_hot_dog_bun	0	51320710.0
51320720	Roll_whole_grain_white_hamburger_bun	Roll_whole_grain_white_hamburger_bun	0	51320720.0
51401010	Bread_rye	Bread_rye	0	51401010.0
51401020	Bread_rye_toasted	Bread_rye_toasted	0	51401020.0
51401030	Bread_marble_rye_and_pumpernickel	Bread_marble_rye_and_pumpernickel	0	51401030.0
51401040	Bread_marble_rye_and_pumpernickel_toasted	Bread_marble_rye_and_pumpernickel_toasted	0	51401040.0
51401060	Bread_rye_reduced_calorie_andor_high_fiber	Bread_rye_reduced_calorie_andor_high_fiber	0	51401060.0
51401070	Bread_rye_reduced_calorie_andor_high_fiber_toasted	Bread_rye_reduced_calorie_andor_high_fiber_toasted	0	51401070.0
51401200	Muffin_English_rye	Muffin_English_rye	0	51401200.0
51404010	Bread_pumpernickel	Bread_pumpernickel	0	51404010.0
51404020	Bread_pumpernickel_toasted	Bread_pumpernickel_toasted	0	51404020.0
51404500	Bagel_pumpernickel	Bagel_pumpernickel	0	51404500.0
51404550	Muffin_English_pumpernickel	Muffin_English_pumpernickel	0	51404550.0
51407010	Bread_black	Bread_black	0	51407010.0
51407020	Bread_black_toasted	Bread_black_toasted	0	51407020.0
51420000	Roll_rye	Roll_rye	0	51420000.0
51421000	Roll_pumpernickel	Roll_pumpernickel	0	51421000.0
51501010	Bread_oatmeal	Bread_oatmeal	0	51501010.0
51501020	Bread_oatmeal_toasted	Bread_oatmeal_toasted	0	51501020.0
51501040	Bread_oat_bran	Bread_oat_bran	0	51501040.0
51501050	Bread_oat_bran_toasted	Bread_oat_bran_toasted	0	51501050.0
51501060	Bread_oat_bran_reduced_calorie_andor_high_fiber	Bread_oat_bran_reduced_calorie_andor_high_fiber	0	51501060.0
51501070	Bread_oat_bran_reduced_calorie_andor_high_fiber_toasted	Bread_oat_bran_reduced_calorie_andor_high_fiber_toasted	0	51501070.0
51501080	Bagel_oat_bran	Bagel_oat_bran	0	51501080.0
51502010	Roll_oatmeal	Roll_oatmeal	0	51502010.0
51503000	Muffin_English_oat_bran	Muffin_English_oat_bran	0	51503000.0
51503040	Muffin_English_oat_bran_with_raisins	Muffin_English_oat_bran_with_raisins	0	51503040.0
51601010	Bread_multigrain_toasted	Bread_multigrain_toasted	0	51601010.0
51601020	Bread_multigrain	Bread_multigrain	0	51601020.0
51601210	Bread_multigrain_with_raisins	Bread_multigrain_with_raisins	0	51601210.0
51601220	Bread_multigrain_with_raisins_toasted	Bread_multigrain_with_raisins_toasted	0	51601220.0
51602010	Bread_multigrain_reduced_calorie_andor_high_fiber	Bread_multigrain_reduced_calorie_andor_high_fiber	0	51602010.0
51602020	Bread_multigrain_reduced_calorie_andor_high_fiber_toasted	Bread_multigrain_reduced_calorie_andor_high_fiber_toasted	0	51602020.0
51620000	Roll_multigrain	Roll_multigrain	0	51620000.0
51620020	Roll_multigrain_hot_dog_bun	Roll_multigrain_hot_dog_bun	0	51620020.0
51620030	Roll_multigrain_hamburger_bun	Roll_multigrain_hamburger_bun	0	51620030.0
51630000	Bagel_multigrain	Bagel_multigrain	0	51630000.0
51630100	Bagel_multigrain_with_raisins	Bagel_multigrain_with_raisins	0	51630100.0
51630200	Muffin_English_multigrain	Muffin_English_multigrain	0	51630200.0
51801010	Bread_barley	Bread_barley	0	51801010.0
51801020	Bread_barley_toasted	Bread_barley_toasted	0	51801020.0
51804010	Bread_soy	Bread_soy	0	51804010.0
51804020	Bread_soy_toasted	Bread_soy_toasted	0	51804020.0
51805010	Bread_sunflower_meal	Bread_sunflower_meal	0	51805010.0
51805020	Bread_sunflower_meal_toasted	Bread_sunflower_meal_toasted	0	51805020.0
51806010	Bread_rice	Bread_rice	0	51806010.0
51806020	Bread_rice_toasted	Bread_rice_toasted	0	51806020.0
51807000	Injera_Americanstyle_Ethiopian_bread	Injera_Americanstyle_Ethiopian_bread	0	51807000.0
51808000	Bread_gluten_free	Bread_gluten_free	0	51808000.0
51808010	Bread_gluten_free_toasted	Bread_gluten_free_toasted	0	51808010.0
51808100	Roll_gluten_free	Roll_gluten_free	0	51808100.0
52101000	Biscuit_baking_powder_or_buttermilk_type_NS_as_to_made_from_mix_refrigerated_dough_or_home_recipe	Biscuit_baking_powder_or_buttermilk_type_NS_as_to_made_from_mix_refrigerated_dough_or_home_recipe	0	52101000.0
52101030	Biscuit_dough_fried	Biscuit_dough_fried	0	52101030.0
52101040	Crumpet	Crumpet	0	52101040.0
52101050	Crumpet_toasted	Crumpet_toasted	0	52101050.0
52101100	Biscuit_baking_powder_or_buttermilk_type_made_from_mix	Biscuit_baking_powder_or_buttermilk_type_made_from_mix	0	52101100.0
52101150	Biscuit_baking_powder_or_buttermilk_type_made_from_refrigerated_dough_lowfat	Biscuit_baking_powder_or_buttermilk_type_made_from_refrigerated_dough_lowfat	0	52101150.0
52102040	Biscuit_baking_powder_or_buttermilk_type_made_from_refrigerated_dough	Biscuit_baking_powder_or_buttermilk_type_made_from_refrigerated_dough	0	52102040.0
52103000	Biscuit_baking_powder_or_buttermilk_type_commercially_baked	Biscuit_baking_powder_or_buttermilk_type_commercially_baked	0	52103000.0
52104010	Biscuit_baking_powder_or_buttermilk_type_made_from_home_recipe	Biscuit_baking_powder_or_buttermilk_type_made_from_home_recipe	0	52104010.0
52104040	Biscuit_whole_wheat	Biscuit_whole_wheat	0	52104040.0
52104100	Biscuit_cheese	Biscuit_cheese	0	52104100.0
52104200	Biscuit_cinnamonraisin	Biscuit_cinnamonraisin	0	52104200.0
52105100	Scone	Scone	0	52105100.0
52105200	Scone_with_fruit	Scone_with_fruit	0	52105200.0
52201000	Cornbread_prepared_from_mix	Cornbread_prepared_from_mix	0	52201000.0
52202060	Cornbread_made_from_home_recipe	Cornbread_made_from_home_recipe	0	52202060.0
52204000	Cornbread_stuffing	Cornbread_stuffing	0	52204000.0
52206010	Cornbread_muffin_stick_round	Cornbread_muffin_stick_round	0	52206010.0
52206060	Cornbread_muffin_stick_round_made_from_home_recipe	Cornbread_muffin_stick_round_made_from_home_recipe	0	52206060.0
52207010	Corn_flour_patty_or_tart_fried	Corn_flour_patty_or_tart_fried	0	52207010.0
52208010	Corn_pone_baked	Corn_pone_baked	0	52208010.0
52208020	Corn_pone_fried	Corn_pone_fried	0	52208020.0
52208760	Gorditasope_shell_plain_no_filling	Gorditasope_shell_plain_no_filling	0	52208760.0
52209010	Hush_puppy	Hush_puppy	0	52209010.0
52211010	Johnnycake	Johnnycake	0	52211010.0
52213010	Spoonbread	Spoonbread	0	52213010.0
52215000	Tortilla_NFS	Tortilla_NFS	0	52215000.0
52215100	Tortilla_corn	Tortilla_corn	0	52215100.0
52215200	Tortilla_flour_wheat	Tortilla_flour_wheat	0	52215200.0
52215260	Tortilla_whole_wheat	Tortilla_whole_wheat	0	52215260.0
52215300	Taco_shell_corn	Taco_shell_corn	0	52215300.0
52215350	Taco_shell_flour	Taco_shell_flour	0	52215350.0
52220110	Cornmeal_bread_Dominican_style_Arepa_Dominicana	Cornmeal_bread_Dominican_style_Arepa_Dominicana	0	52220110.0
52301000	Muffin_NFS	Muffin_NFS	0	52301000.0
52302010	Muffin_fruit	Muffin_fruit	0	52302010.0
52302020	Muffin_fruit_low_fat	Muffin_fruit_low_fat	0	52302020.0
52302500	Muffin_chocolate_chip	Muffin_chocolate_chip	0	52302500.0
52302600	Muffin_chocolate	Muffin_chocolate	0	52302600.0
52303010	Muffin_whole_wheat	Muffin_whole_wheat	0	52303010.0
52303500	Muffin_wheat	Muffin_wheat	0	52303500.0
52304000	Muffin_whole_grain	Muffin_whole_grain	0	52304000.0
52304010	Muffin_wheat_bran	Muffin_wheat_bran	0	52304010.0
52304040	Muffin_bran_with_fruit_lowfat	Muffin_bran_with_fruit_lowfat	0	52304040.0
52304100	Muffin_oatmeal	Muffin_oatmeal	0	52304100.0
52304150	Muffin_oat_bran	Muffin_oat_bran	0	52304150.0
52306010	Muffin_plain	Muffin_plain	0	52306010.0
52306300	Muffin_cheese	Muffin_cheese	0	52306300.0
52306500	Muffin_pumpkin	Muffin_pumpkin	0	52306500.0
52306550	Muffin_zucchini	Muffin_zucchini	0	52306550.0
52306700	Muffin_carrot	Muffin_carrot	0	52306700.0
52311010	Popover	Popover	0	52311010.0
52401000	Bread_Boston_Brown	Bread_Boston_Brown	0	52401000.0
52403000	Bread_nut	Bread_nut	0	52403000.0
52404060	Bread_pumpkin	Bread_pumpkin	0	52404060.0
52405010	Bread_fruit	Bread_fruit	0	52405010.0
52407000	Bread_zucchini	Bread_zucchini	0	52407000.0
52408000	Bread_Irish_soda	Bread_Irish_soda	0	52408000.0
53100050	Cake_batter_raw_chocolate	Cake_batter_raw_chocolate	0	53100050.0
53100070	Cake_batter_raw_not_chocolate	Cake_batter_raw_not_chocolate	0	53100070.0
53100100	Cake_or_cupcake_NS_as_to_type	Cake_or_cupcake_NS_as_to_type	0	53100100.0
53101100	Cake_angel_food_without_icing_or_filling	Cake_angel_food_without_icing_or_filling	0	53101100.0
53101200	Cake_angel_food_with_icing_or_filling	Cake_angel_food_with_icing_or_filling	0	53101200.0
53101250	Cake_angel_food_with_fruit_and_icing_or_filling	Cake_angel_food_with_fruit_and_icing_or_filling	0	53101250.0
53102100	Cake_or_cupcake_applesauce_without_icing_or_filling	Cake_or_cupcake_applesauce_without_icing_or_filling	0	53102100.0
53102200	Cake_or_cupcake_applesauce_with_icing_or_filling	Cake_or_cupcake_applesauce_with_icing_or_filling	0	53102200.0
53102600	Cake_or_cupcake_banana_without_icing_or_filling	Cake_or_cupcake_banana_without_icing_or_filling	0	53102600.0
53102700	Cake_or_cupcake_banana_with_icing_or_filling	Cake_or_cupcake_banana_with_icing_or_filling	0	53102700.0
53102800	Cake_or_cupcake_black_forest_chocolatecherry	Cake_or_cupcake_black_forest_chocolatecherry	0	53102800.0
53103000	Cake_Boston_cream_pie	Cake_Boston_cream_pie	0	53103000.0
53104100	Cake_or_cupcake_carrot_without_icing_or_filling	Cake_or_cupcake_carrot_without_icing_or_filling	0	53104100.0
53104260	Cake_or_cupcake_carrot_with_icing_or_filling	Cake_or_cupcake_carrot_with_icing_or_filling	0	53104260.0
53104300	Cake_carrot_diet	Cake_carrot_diet	0	53104300.0
53104400	Cake_or_cupcake_coconut_with_icing_or_filling	Cake_or_cupcake_coconut_with_icing_or_filling	0	53104400.0
53104500	Cheesecake	Cheesecake	0	53104500.0
53104550	Cheesecake_with_fruit	Cheesecake_with_fruit	0	53104550.0
53104600	Cheesecake_chocolate	Cheesecake_chocolate	0	53104600.0
53105270	Cake_or_cupcake_chocolate_devils_food_or_fudge_with_icing_or_filling	Cake_or_cupcake_chocolate_devils_food_or_fudge_with_icing_or_filling	0	53105270.0
53105275	Cake_or_cupcake_chocolate_devils_food_or_fudge_without_icing_or_filling	Cake_or_cupcake_chocolate_devils_food_or_fudge_without_icing_or_filling	0	53105275.0
53105300	Cake_or_cupcake_German_chocolate_with_icing_or_filling	Cake_or_cupcake_German_chocolate_with_icing_or_filling	0	53105300.0
53105500	Cake_chocolate_with_icing_diet	Cake_chocolate_with_icing_diet	0	53105500.0
53106500	Cake_cream_without_icing_or_topping	Cake_cream_without_icing_or_topping	0	53106500.0
53108200	Snack_cake_chocolate_with_icing_or_filling	Snack_cake_chocolate_with_icing_or_filling	0	53108200.0
53108220	Snack_cake_chocolate_with_icing_or_filling_reduced_fat_and_calories	Snack_cake_chocolate_with_icing_or_filling_reduced_fat_and_calories	0	53108220.0
53109200	Snack_cake_not_chocolate_with_icing_or_filling	Snack_cake_not_chocolate_with_icing_or_filling	0	53109200.0
53109220	Snack_cake_not_chocolate_with_icing_or_filling_reduced_fat_and_calories	Snack_cake_not_chocolate_with_icing_or_filling_reduced_fat_and_calories	0	53109220.0
53109300	Cake_Dobos_Torte_nonchocolate_layer_cake_with_chocolate_filling_and_icing	Cake_Dobos_Torte_nonchocolate_layer_cake_with_chocolate_filling_and_icing	0	53109300.0
53110000	Cake_fruit_cake_light_or_dark_holiday_type_cake	Cake_fruit_cake_light_or_dark_holiday_type_cake	0	53110000.0
53111000	Cake_or_cupcake_gingerbread	Cake_or_cupcake_gingerbread	0	53111000.0
53112000	Cake_ice_cream_and_cake_roll_chocolate	Cake_ice_cream_and_cake_roll_chocolate	0	53112000.0
53112100	Cake_ice_cream_and_cake_roll_not_chocolate	Cake_ice_cream_and_cake_roll_not_chocolate	0	53112100.0
53113000	Cake_jelly_roll	Cake_jelly_roll	0	53113000.0
53114000	Cake_or_cupcake_lemon_without_icing_or_filling	Cake_or_cupcake_lemon_without_icing_or_filling	0	53114000.0
53114100	Cake_or_cupcake_lemon_with_icing_or_filling	Cake_or_cupcake_lemon_with_icing_or_filling	0	53114100.0
53115100	Cake_or_cupcake_marble_without_icing_or_filling	Cake_or_cupcake_marble_without_icing_or_filling	0	53115100.0
53115200	Cake_or_cupcake_marble_with_icing_or_filling	Cake_or_cupcake_marble_with_icing_or_filling	0	53115200.0
53115310	Cake_or_cupcake_nut_without_icing_or_filling	Cake_or_cupcake_nut_without_icing_or_filling	0	53115310.0
53115320	Cake_or_cupcake_nut_with_icing_or_filling	Cake_or_cupcake_nut_with_icing_or_filling	0	53115320.0
53115410	Cake_or_cupcake_oatmeal	Cake_or_cupcake_oatmeal	0	53115410.0
53115450	Cake_or_cupcake_peanut_butter	Cake_or_cupcake_peanut_butter	0	53115450.0
53116000	Cake_pound_without_icing_or_filling	Cake_pound_without_icing_or_filling	0	53116000.0
53116020	Cake_pound_with_icing_or_filling	Cake_pound_with_icing_or_filling	0	53116020.0
53116270	Cake_pound_chocolate	Cake_pound_chocolate	0	53116270.0
53116350	Cake_pound_Puerto_Rican_style_Ponque	Cake_pound_Puerto_Rican_style_Ponque	0	53116350.0
53116390	Cake_pound_reduced_fat_cholesterol_free	Cake_pound_reduced_fat_cholesterol_free	0	53116390.0
53116500	Cake_or_cupcake_pumpkin_without_icing_or_filling	Cake_or_cupcake_pumpkin_without_icing_or_filling	0	53116500.0
53116510	Cake_or_cupcake_pumpkin_with_icing_or_filling	Cake_or_cupcake_pumpkin_with_icing_or_filling	0	53116510.0
53116550	Cake_or_cupcake_raisinnut	Cake_or_cupcake_raisinnut	0	53116550.0
53116570	Cake_Ravani_made_with_farina	Cake_Ravani_made_with_farina	0	53116570.0
53116600	Cake_rice_flour_without_icing_or_filling	Cake_rice_flour_without_icing_or_filling	0	53116600.0
53116650	Cake_Quezadilla_El_Salvadorian_style	Cake_Quezadilla_El_Salvadorian_style	0	53116650.0
53117100	Cake_or_cupcake_spice_without_icing_or_filling	Cake_or_cupcake_spice_without_icing_or_filling	0	53117100.0
53117200	Cake_or_cupcake_spice_with_icing_or_filling	Cake_or_cupcake_spice_with_icing_or_filling	0	53117200.0
53118100	Cake_sponge_without_icing_or_filling	Cake_sponge_without_icing_or_filling	0	53118100.0
53118200	Cake_sponge_with_icing_or_filling	Cake_sponge_with_icing_or_filling	0	53118200.0
53118300	Cake_sponge_chocolate	Cake_sponge_chocolate	0	53118300.0
53118410	Rum_cake_without_icing_Sopa_Borracha	Rum_cake_without_icing_Sopa_Borracha	0	53118410.0
53118500	Cake_torte	Cake_torte	0	53118500.0
53118550	Cake_tres_leche	Cake_tres_leche	0	53118550.0
53119000	Cake_upside_down_all_fruits	Cake_upside_down_all_fruits	0	53119000.0
53120270	Cake_or_cupcake_white_with_icing_or_filling	Cake_or_cupcake_white_with_icing_or_filling	0	53120270.0
53120275	Cake_or_cupcake_white_without_icing_or_filling	Cake_or_cupcake_white_without_icing_or_filling	0	53120275.0
53121270	Cake_or_cupcake_yellow_with_icing_or_filling	Cake_or_cupcake_yellow_with_icing_or_filling	0	53121270.0
53121275	Cake_or_cupcake_yellow_without_icing_or_filling	Cake_or_cupcake_yellow_without_icing_or_filling	0	53121275.0
53122070	Cake_shortcake_biscuit_type_with_whipped_cream_and_fruit	Cake_shortcake_biscuit_type_with_whipped_cream_and_fruit	0	53122070.0
53122080	Cake_shortcake_biscuit_type_with_fruit	Cake_shortcake_biscuit_type_with_fruit	0	53122080.0
53123070	Cake_shortcake_sponge_type_with_whipped_cream_and_fruit	Cake_shortcake_sponge_type_with_whipped_cream_and_fruit	0	53123070.0
53123080	Cake_shortcake_sponge_type_with_fruit	Cake_shortcake_sponge_type_with_fruit	0	53123080.0
53123500	Cake_shortcake_with_whipped_topping_and_fruit_diet	Cake_shortcake_with_whipped_topping_and_fruit_diet	0	53123500.0
53124110	Cake_or_cupcake_zucchini	Cake_or_cupcake_zucchini	0	53124110.0
53200100	Cookie_batter_or_dough_raw	Cookie_batter_or_dough_raw	0	53200100.0
53201000	Cookie_NFS	Cookie_NFS	0	53201000.0
53202000	Cookie_almond	Cookie_almond	0	53202000.0
53203000	Cookie_applesauce	Cookie_applesauce	0	53203000.0
53203500	Cookie_biscotti_Italian_sugar_cookie	Cookie_biscotti_Italian_sugar_cookie	0	53203500.0
53204000	Cookie_brownie_NS_as_to_icing	Cookie_brownie_NS_as_to_icing	0	53204000.0
53204010	Cookie_brownie_without_icing	Cookie_brownie_without_icing	0	53204010.0
53204100	Cookie_brownie_with_icing_or_filling	Cookie_brownie_with_icing_or_filling	0	53204100.0
53204840	Cookie_brownie_reduced_fat_NS_as_to_icing	Cookie_brownie_reduced_fat_NS_as_to_icing	0	53204840.0
53204860	Cookie_brownie_fat_free_NS_as_to_icing	Cookie_brownie_fat_free_NS_as_to_icing	0	53204860.0
53205250	Cookie_butterscotch_brownie	Cookie_butterscotch_brownie	0	53205250.0
53205260	Cookie_bar_with_chocolate	Cookie_bar_with_chocolate	0	53205260.0
53206000	Cookie_chocolate_chip	Cookie_chocolate_chip	0	53206000.0
53206020	Cookie_chocolate_chip_made_from_home_recipe_or_purchased_at_a_bakery	Cookie_chocolate_chip_made_from_home_recipe_or_purchased_at_a_bakery	0	53206020.0
53206030	Cookie_chocolate_chip_reduced_fat	Cookie_chocolate_chip_reduced_fat	0	53206030.0
53206100	Cookie_chocolate_chip_sandwich	Cookie_chocolate_chip_sandwich	0	53206100.0
53206500	Cookie_chocolate_made_with_rice_cereal	Cookie_chocolate_made_with_rice_cereal	0	53206500.0
53206550	Cookie_chocolate_made_with_oatmeal_and_coconut_nobake	Cookie_chocolate_made_with_oatmeal_and_coconut_nobake	0	53206550.0
53207000	Cookie_chocolate_or_fudge	Cookie_chocolate_or_fudge	0	53207000.0
53207020	Cookie_chocolate_or_fudge_reduced_fat	Cookie_chocolate_or_fudge_reduced_fat	0	53207020.0
53207050	Cookie_chocolate_with_chocolate_filling_or_coating_fat_free	Cookie_chocolate_with_chocolate_filling_or_coating_fat_free	0	53207050.0
53208000	Cookie_marshmallow_chocolatecovered	Cookie_marshmallow_chocolatecovered	0	53208000.0
53208200	Cookie_marshmallow_pie_chocolate_covered	Cookie_marshmallow_pie_chocolate_covered	0	53208200.0
