FoodCode	Main.food.description
27446230	Miracle_Whip
27446230	imitation_mayonnaise
27446230	coleslaw_dressing
27446230	\slaw\_dressing
27446235	diet_low_calorie_low_fat_reduced_calorie_or_reduced_fat_dressing
27446235	Miracle_Whip_Light
27446235	light_imitation_mayonnaise
27446235	Hellmanns_Dijonnaise
27446235	light_coleslaw_dressing
27446235	\slaw\_dressing
27446240	ranch_dressing
27446240	ranch_dip
27446240	peppercorn_dressing
27446240	creamy_Italian
27446240	French_made_with_sour_cream
27446240	creamy_bacon_dressing
27446240	creamy_parmesan
27446240	cream_cheese_dressing
27446240	sour_cream
27446240	blue_cheese_or_roquefort_cheese_dressing
27446240	caesar_dressing
27446245	diet_low_calorie_low_fat_reduced_calorie_or_reduced_fat_dressing
27446245	light_ranch_dressing
27446245	light_ranch_dip
27446245	light_caesar_dressing
27446245	light_peppercorn_dressing
27446245	light_creamy_Italian
27446245	light_French_made_with_sour_cream
27446245	light_creamy_bacon_dressing
27446245	light_creamy_parmesan
27446245	light_cream_cheese_dressing
27446245	light_blue_or_roquefort_cheese_dressing
27446245	light_sour_cream
27446250	vinegar_and_oil
27446250	vinaigrette
27446250	Greek_dressing
27446250	onion_or_Vidalia_onion_dressing
27446250	Champagne_dressing
27446250	celery_seed_dressing
27446250	red_wine_balsamic_or_raspberry_vinegar_dressing
27446255	diet_low_calorie_low_fat_reduced_calorie_or_reduced_fat_dressing
27446255	Newmans_Own_Light
27446255	light_vinaigrette
27446255	light_Greek_dressing
27446255	light_onion_or_Vidalia_onion_dressing
27446255	light_Champagne_dressing
27446255	light_celery_seed_dressing
27446260	fat_free_mayonnaise
27446260	fat_free_mayonnaisetype_salad_dressing
27446260	fat_free_Italian_dressing
27446260	any_fat_free_creamy_dressing
27446260	vinegar_sugar_and_water_dressing
27446260	fat_free_vinaigrette
27446260	with_no_dressing
27446315	McDonalds_Bacon_Ranch_Salad_with_Grilled_Chicken
27446315	Wendys_Chicken_BLT_Salad_with_Grilled_Chicken
27446320	McDonalds_Bacon_Ranch_Salad_with_Crispy_Chicken
27446320	Wendys_Chicken_BLT_Salad_with_Crispy_Chicken
27446330	Burger_King_Garden_Salad_with_Grilled_Chicken
27446332	Burger_King_Garden_Salad_with_Crispy_Chicken
27446355	Wendys_Mandarin_Chicken_Salad
27446360	Wendys_Chicken_Caesar_Salad_with_Grilled_Chicken
27446360	McDonalds_Caesar_Salad_with_Grilled_Chicken
27446362	McDonalds_Caesar_Salad_with_Crispy_Chicken
27446362	Wendys_Chicken_Caesar_Salad_with_Crispy_Chicken
27448020	pollo_en_salsa
27448020	Puerto_Rican_style_chicken_or_turkey_in_sauce
27448020	Fricase_de_pollo_o_pavo_en_salsa_sin_papas
27448020	Chicken_or_turkey_fricasse_Puerto_Rican_style_NFS
27448030	Fricase_de_pollo_o_pavo_sin_salsa_y_papas
27450010	made_with_any_dressing
27450020	made_with_any_dressing
27450030	made_with_any_dressing
27450060	sandwich_spread
27450060	NS_as_to_type_of_dressing
27450061	diet_low_calorie_low_fat_reduced_calorie_or_reduced_fat_dressing
27450062	Miracle_Whip
27450062	imitation_mayonnaise
27450062	coleslaw_dressing
27450062	\slaw\_dressing
27450063	diet_low_calorie_low_fat_reduced_calorie_or_reduced_fat_dressing
27450063	Miracle_Whip_Light
27450063	light_imitation_mayonnaise
27450063	light_coleslaw_dressing
27450063	light_\slaw\_dressing
27450063	Hellmanns_Dijonnaise
27450064	ranch_dressing
27450064	ranch_dip
27450064	peppercorn_dressing
27450064	creamy_Italian
27450064	French_made_with_sour_cream
27450064	creamy_bacon_dressing
27450064	creamy_parmesan
27450064	cream_cheese_dressing
27450064	sour_cream
27450064	blue_cheese_or_roquefort_cheese_dressing
27450064	caesar_dressing
27450065	diet_low_calorie_low_fat_reduced_calorie_or_reduced_fat_dressing
27450065	light_ranch_dressing
27450065	light_ranch_dip
27450065	light_blue_or_roquefort_cheese_dressing
27450065	light_creamy_Italian
27450065	light_French_made_with_sour_cream
27450065	light_creamy_bacon_dressing
27450065	light_creamy_parmesan
27450065	light_caesar_dressing
27450065	light_peppercorn_dressing
27450065	light_cream_cheese_dressing
27450065	light_sour_cream
27450066	vinegar_and_oil
27450066	vinaigrette
27450066	Greek_dressing
27450066	onion_or_Vidalia_onion_dressing
27450066	Champagne_dressing
27450066	celery_seed_dressing
27450066	red_wine_balsamic_or_raspberry_vinegar_dressing
27450067	diet_low_calorie_low_fat_reduced_calorie_or_reduced_fat_dressing
27450067	Newmans_Own_Light
27450067	light_vinaigrette
27450067	light_Greek_dressing
27450067	light_onion_or_Vidalia_onion_dressing
27450067	light_Champagne_dressing
27450067	light_celery_seed_dressing
27450068	fat_free_mayonnaise
27450068	fat_free_mayonnaisetype_salad_dressing
27450068	fat_free_Italian_dressing
27450068	any_fat_free_creamy_dressing
27450068	fat_free_vinaigrette
27450068	with_no_dressing
27450070	made_with_any_dressing
27450080	made_with_any_dressing
27450090	made_with_any_dressing
27450100	made_with_any_dressing
27450130	made_with_any_dressing
27450410	Szechuan_shrimp
27450410	Hunan_shrimp
27451010	Mojo_isleno
27451070	oil_vinegar_onion_olives_tomatoes
27462000	Cuajito
27500300	wraps_NFS
27510110	Sloppy_Joe_on_bun_NS_as_to_type_of_meat
27510110	Manwich_prepared_with_beef_on_bun
27510210	Wendys_Kids_Meal_Cheeseburger
27510220	with_lettuce_pickles_onions_andor_mustard
27510230	with_lettuce_pickles_onions_andor_mustard
27510230	Burger_King_Whopper_Jr._with_cheese
27510230	JackintheBox_Hamburger_Deluxe_with_cheese
27510230	Wendys_Jr._Cheeseburger_Deluxe
27510240	Hardees_14_Pound_Cheeseburger
27510240	Roy_Rogers_Cheeseburger
27510250	with_lettuce_pickles_onions_andor_mustard
27510250	Hardees_Big_Deluxe
27510250	JackintheBox_Big_Cheeseburger
27510260	with_lettuce_pickles_onions_andor_mustard
27510260	Hardees_Mushroom_N_Swiss_Burger
27510265	White_Castle_Double_Cheeseburger
27510280	with_lettuce_pickles_onions_andor_mustard
27510280	JackintheBox_BonusJack_Hamburger
27510280	JackintheBox_Double_Cheeseburger
27510300	with_lettuce_pickles_onions_andor_mustard
27510300	McDonalds_Big_Mac
27510310	with_lettuce_pickles_onions_andor_mustard
27510310	cheeseburger_on_bun_NFS
27510310	McDonalds_Cheeseburger
27510310	Roy_Rogers_Kids_Meal_Cheeseburger
27510310	Burger_King_Cheeseburger
27510310	Hardees_Cheeseburger
27510310	Jackin_theBox_Hamburger_with_Cheese
27510310	Whataburger_Jr._with_cheese
27510310	Wendys_Jr._Cheeseburger
27510311	White_Castle_cheeseburger
27510320	with_lettuce_pickles_onions_andor_mustard
27510320	McDonalds_14Pounder_with_cheese
27510320	Whataburger_with_cheese
27510330	with_lettuce_pickles_onions_andor_mustard
27510330	McDonalds_Double_Cheeseburger
27510330	Burger_King_Double_Cheeseburger
27510330	Hardees_Double_Cheeseburger
27510330	Wendys_Double_Stack
27510330	McDonalds_McDouble
27510340	with_lettuce_pickles_onions_andor_mustard
27510340	Wendys_Double_Jr._Cheeseburger_Deluxe
27510350	with_lettuce_pickles_onions_andor_mustard
27510350	JackintheBox_JumboJack_with_cheese
27510350	Burger_King_Whopper_with_Cheese
27510350	Wendys_14_LB_Single_with_cheese
27510355	lettuce_pickles_onions_andor_mustard
27510355	Hardees_13_LB_Thickburger
27510355	McDonalds_Angus_Deluxe
27510359	lettuce_pickles_onions_andor_mustard
27510359	McDonalds_Angus_Mushroom_&_Swiss
27510360	with_lettuce_pickles_onions_andor_mustard
27510360	Wendys_Jr._Bacon_Cheeseburger
27510360	Carls_Jr._Western_Bacon_Cheeseburger
27510370	with_lettuce_pickles_onions_andor_mustard
27510370	JackintheBox_Ultimate_Cheeseburger
27510370	Wendys_12_LB_Double_with_cheese
27510370	Burger_King_Double_Whopper_with_cheese
27510375	with_lettuce_pickles_onions_andor_mustard
27510375	McDonalds_Double_14Pounder_with_Cheese
27510380	with_lettuce_pickles_onions_andor_mustard
27510380	Wendys_Triple_with_Cheese
27510385	lettuce_pickles_onions_andor_mustard
27510385	Burger_King_Double_Stacker
27510390	with_lettuce_pickles_onions_andor_mustard
27510400	with_lettuce_pickles_onions_andor_mustard
27510400	bacon_cheeseburger_on_bun_NFS
27510400	Roy_Rogers_Bacon_Cheeseburger
27510410	hamburger_with_chili
27510420	chiliburger_with_cheese
27510425	with_lettuce_pickles_onions_andor_mustard
27510425	JackintheBox_Bacon_Ultimate_Cheeseburger
27510425	Wendys_Baconator
27510430	with_lettuce_pickles_onions_andor_mustard
27510435	with_lettuce_pickles_onions_andor_mustard
27510435	Hardees_Monster_Thickburger
27510440	Burger_King_Double_Bacon_Cheeseburger
27510440	Wendys_Big_Bacon_Classic
27510440	Whataburger_with_bacon_and_cheese
27510445	lettuce_pickles_onions_andor_mustard
27510445	McDonalds_Angus_Bacon_&_Cheese
27510450	Roy_Rogers_Double_R_Bar_Burger
27510480	with_lettuce_pickles_onions_andor_mustard
27510480	Jackinthe_Box_Cheese_Melt
27510480	McDonalds_Cheddar_Melt
27510500	Wendys_Kids_Meal_Hamburger
27510510	with_lettuce_pickles_onions_andor_mustard
27510510	hamburger_on_bun_NFS
27510510	Hardees_Hamburger
27510510	McDonalds_Hamburger
27510510	Roy_Rogers_Kids_Meal_Hamburger
27510510	Burger_King_Hamburger
27510510	Carls_Jr._Hamburger
27510510	JackintheBox_hamburger
27510510	Whataburger_Jr.
27510510	Wendys_Jr._Hamburger
27510520	with_lettuce_pickles_onions_andor_mustard
27510520	Burger_King_Whopper_Jr.
27510520	JackintheBox_Hamburger_Deluxe
27510530	Roy_Rogers_Hamburger
27510540	with_lettuce_pickles_onions_andor_mustard
27510540	Wendys_Double_Stack_without_cheese
27510550	with_lettuce_pickles_onions_andor_mustard
27510560	with_lettuce_pickles_onions_andor_mustard
27510560	Burger_King_Whopper
27510560	JackintheBox_Jumbo_Jack_Hamburger
27510560	Wendys_Single_Hamburger
27510560	JackintheBox_Grilled_Sour_Dough_Burger
27510560	Carls_Jr._Famous_Star_Hamburger
27510560	McDonalds_Big_N_Tasty
27510570	with_lettuce_pickles_onions_andor_mustard
27510570	Burger_King_Hamburger_Deluxe
27510590	with_lettuce_pickles_onions_andor_mustard
27510600	Jimmy_Dean_Mini_Burger
27510600	White_Castle_Miniature
27510610	with_lettuce_pickles_onions_andor_mustard
27510620	with_lettuce_pickles_onions_andor_mustard
27510620	McDonalds_14Pounder
27510620	Whataburger
27510630	with_lettuce_pickles_onions_andor_mustard
27510660	with_lettuce_pickles_onions_andor_mustard
27510670	with_lettuce_pickles_onions_andor_mustard
27510680	with_lettuce_pickles_onions_andor_mustard
27510690	with_lettuce_pickles_onions_andor_mustard
27510690	Wendys_Double_Hamburger
27510690	Carls_Jr._Super_Star_Hamburger
27510690	Burger_King_Double_Whopper
27510700	Subway_Meatball_Sub
27510700	Jerrys_Meatball_Sub
27513010	Arbys_Roast_Beef_Sandwich
27513010	Arbys_Junior_Roast_Beef_Sandwich
27513010	Hardees_Roast_Beef_Sandwich
27513010	RAX_Roast_Beef_Sandwich
27513010	Roy_Rogers_Roast_Beef_Sandwich
27513040	Arbys_Super_Roast_Beef
27513040	Subway_Roast_Beef_Sub
27513040	Jerrys_Steak_Sub
27513041	Subway_Roast_Beef_Sub_with_cheese
27513041	Jerrys_Steak_Sub_with_cheese
27513050	Arbys_Beef_and_Cheddar
27513050	Arbys_Beef_N_Swiss
27513050	JackintheBox_Sirloin_Cheesesteak
27513060	RAX_Beef_Bacon_and_Cheddar
27513070	French_Dip_sandwich
27515020	Subway_Steak_&_Cheese_Sub
27515020	Jerrys_Cheeseburger_Sub
27515050	with_onions
27515050	JackintheBox_Original_Pita_Pocket_Sandwich
27515070	Philadelphiastyle_cheese_steak_submarine_sandwich
27515070	Arbys_Philly_Beef_N_Swiss
27515080	Jimmy_Dean_Steak_Biscuit
27515080	Mom_N_Pops_Steak_Biscuit
27515080	McDonalds_Steak_Biscuit
27515080	Hardees_Steak_Biscuit
27517000	with_lettuce_pickles_onion_andor_mustard
27517000	McDonalds_Mac_Snack_Wrap
27517010	with_lettuce_pickles_onions_andor_mustard
27517010	McDonalds_Angus_Deluxe_Snack_Wrap
27518000	with_lettuce_pickles_onions_andor_mustard
27518000	Angus_Bacon_Snack_Wrap
27520130	Wendys_Chicken_Club
27520130	Subway_Turkey_and_Ham_Sub
27520130	Jerrys_Club_Sub
27520130	McDonalds_Grilled_Chicken_Ranch_BLT_Sandwich
27520135	McDonalds_Premium_Grilled_Chicken_Club_Sandwich
27520135	Wendys_Asiago_Ranch_Chicken_Club_sandwich
27520155	Subway_B.L.T_Sub
27520156	Subway_B.L.T_with_cheese
27520160	Hardees_Turkey_Club
27520165	McDonalds_Crispy_Chicken_Ranch_BLT_sandwich
27520166	McDonalds_Premium_Crispy_Chicken_Club_Sandwich
27520170	Hardees_Bacon_Biscuit
27520250	Hardees_Ham_Biscuit
27520250	Hardees_Country_Ham_Biscuit
27520360	ham_and_cheese_hero_sandwich
27520370	Arbys_Hot_Ham_and_Cheese_Sandwich
27520370	Burger_King_Hot_Ham_and_Cheese_Sandwich
27520370	Hardees_Hot_Ham_and_Cheese_Sandwich
27520370	Hardees_Big_Hot_Ham_N_Cheese_Sandwich
27520380	Jimmy_Dean_Ham_and_Cheese_Muffin
27520390	Jerrys_Ham_&_Cheese_Sub
27520390	Subway_Ham_Sub_with_cheese
27520500	McDonalds_McRib_sandwich
27540110	sliced_roast_chicken_sandwich
27540110	with_lettuce_and_tomato
27540111	sliced_roast_chicken_sandwich
27540111	with_lettuce_and_tomato
27540130	Carls_Jr._BBQ_Chicken_Sandwich
27540140	ChickfilA_Chicken_Sandwich
27540140	McDonalds_Southern_Style_Crispy_Chicken_Sandwich
27540145	McDonalds_Southern_Style_Chicken_Biscuit
27540150	Wendys_Breaded_Chicken_Sandwich
27540150	Wendys_Spicy_Chicken_Sandwich
27540150	Carls_Jr._Ranch_Crispy_Chicken_Sandwich
27540150	JackintheBox_Chicken_sandwich
27540150	McDonalds_Crispy_Chicken_sandwich
27540150	Burger_King_TenderCrisp_Chicken_sandwich
27540151	Wendys_Spicy_Chicken_Sandwich_with_cheese_added
27540170	ChickfilA_ChicknMinis
27540180	Jimmy_Dean_Chicken_Biscuit
27540180	Hardees_Chicken_Biscuit
27540190	with_pickles
27540190	McDonalds_McChicken_Sandwich
27540190	Burger_King_Original_Chicken_sandwich
27540190	KFC_Chicken_Snacker
27540200	with_onions
27540200	JackintheBox_Chicken_Pita_Pocket_Sandwich
27540210	McDonalds_Snack_Wrap
27540210	Wendys__Chicken_Go_Wrap
27540230	with_onions
27540230	JackintheBox_Chicken_Supreme
27540235	Burger_King_Tendergrill_Chicken_Sandwich
27540240	Hardees_Grilled_Chicken_Sandwich
27540240	JackintheBox_Grilled_Chicken_Sandwich
27540250	Wendys_Ultimate_Chicken_Grill
27540260	Burger_King_Broiled_Chicken_Sandwich
27540270	Wendys_Ultimate_Chicken_Grill
27540280	Carls_Jr._Charbroiled_Santa_Fe_Sandwich
27540280	McDonalds_Premium_Grilled_Chicken_Classic_Sandwich
27540290	Subway_Oven_Roasted_Chicken_Breast
27540290	Subway_Sweet_Onion_Chicken_Teriyaki
27540290	Jerrys_Grilled_Chicken
27540291	Subway_Oven_Roasted_Chicken_Breast_with_cheese
27540291	Subway_Sweet_Onion_Chicken_Teriyaki_with_cheese
27540291	Jerrys_Grilled_Chicken_with_cheese
27540300	McDonalds_Grilled_Snack_Wrap
27540300	Wendys_Chicken_Go_Wrap
27540310	sliced_roast_turkey_sandwich
27540350	Arbys_Turkey_Sub
27540350	Subway_Turkey_Breast_Sub
27540350	Jerrys_Turkey_Breast_Sub
27541000	Subway_Club
27541001	Subway_Club_with_cheese
27550000	without_cheese
27550000	Long_John_Silver_Fish_sandwich
27550000	Burger_King_Fish_Sandwich
27550100	Hardees_Fisherman_Fillet_Sandwich
27550100	Long_John_Silvers_Ultimate_Fish_Sandwich
27550100	Carls_Jr_Catch_Fish_Sandwich
27550100	McDonalds_FiletOFish
27550750	Jerrys_Tuna_Sub
27550750	Jerrys_Tuna_Sub_Jr.
27550750	Subway_Tuna_Sub_no_cheese
27550751	Subway_Tuna_Sub_includes_cheese
27550751	Jerrys_Tuna_Sub_with_added_cheese
27560300	all_meats__poultry
27560410	Emparedado_criollo
27560500	Subway_Spicy_Italian_Sub
27560650	Jimmy_Dean_Sausage_Biscuit
27560650	McDonalds_Sausage_Biscuit
27560650	Hardees_Sausage_Biscuit
27560660	McDonalds_Sausage_McGriddles
27560670	McDonalds_Sausage_McMuffin
27560910	grinder
27560910	poorboy
27560910	Subway_Cold_Cut_Combo
27560910	Jerrys_Italian_Cold_Cut_Sub
27560910	Jerrys_Italian_Cold_Cut_Jr_Sub
27560910	Subway_Classic_Italian_BMT
27564000	bun_NFS
27564002	any_type_of_whole_wheat_bun
27564002	whole_grain_bun
27564010	other_bread_such_as_potato_Italian_and_rye
27564030	any_type_of_whole_wheat_bread
27564030	whole_grain_bread
27564060	bun_NFS
27564062	any_type_of_whole_wheat_bun
27564062	whole_grain_bun
27564070	other_bread_such_as_potato_Italian_and_rye
27564090	any_type_of_whole_wheat_bread
27564090	whole_grain_bread
27564120	bun_NFS
27564122	any_type_of_whole_wheat_bun
27564122	whole_grain_bun
27564130	other_bread_such_as_potato_Italian_and_rye
27564150	any_type_of_whole_wheat_bread
27564150	whole_grain_bread
27564180	any_combination_of_chicken_andor_turkey_with_beef_andor_pork
27564180	bun_NFS
27564181	any_combination_of_chicken_andor_turkey_with_beef_andor_pork
27564182	any_combination_of_chicken_andor_turkey_with_beef_andor_pork
27564182	any_type_of_whole_wheat_bun
27564182	whole_grain_bun
27564183	any_combination_of_chicken_andor_turkey_with_beef_andor_pork
27564184	any_combination_of_chicken_andor_turkey_with_beef_andor_pork
27564190	any_combination_of_chicken_andor_turkey_with_beef_andor_pork
27564190	other_bread_such_as_potato_Italian_and_rye
27564200	any_combination_of_chicken_andor_turkey_with_beef_andor_pork
27564210	any_combination_of_chicken_andor_turkey_with_beef_andor_pork
27564210	any_type_of_whole_wheat_bread
27564210	whole_grain_bread
27564220	any_combination_of_chicken_andor_turkey_with_beef_andor_pork
27564230	any_combination_of_chicken_andor_turkey_with_beef_andor_pork
27564240	bun_NFS
27564242	any_type_of_whole_wheat_bun
27564242	whole_grain_bun
27564250	other_bread_such_as_potato_Italian_and_rye
27564270	any_type_of_whole_wheat_bread
27564270	whole_grain_bread
27564300	all_meats__poultry
27564300	bun_NFS
27564301	all_meats__poultry
27564302	all_meats__poultry
27564302	any_type_of_whole_wheat_bun
27564302	whole_grain_bun
27564303	all_meats__poultry
27564304	all_meats__poultry
27564310	all_meats__poultry
27564310	other_bread_such_as_potato_Italian_and_rye
27564320	all_meats__poultry
27564330	all_meats__poultry
27564330	any_type_of_whole_wheat_bread
27564330	whole_grain_bread
27564340	all_meats__poultry
27564350	all_meats__poultry
27564360	all_meats__poultry
27564361	all_meats__poultry
27564362	all_meats__poultry
27564362	any_type_of_whole_wheat_bun
27564362	whole_grain_bun
27564363	all_meats__poultry
27564364	all_meats__poultry
27564370	all_meats__poultry
27564370	other_bread_such_as_potato_Italian_and_rye
27564380	all_meats__poultry
27564390	all_meats__poultry
27564390	any_type_of_whole_wheat_bread
27564390	whole_grain_bread
27564400	all_meats__poultry
27564410	all_meats__poultry
27564420	meat_substitute
27564420	vegetarian
27564420	any_type_of_bun
27564420	tofu_dog
27564430	meat_substitute
27564430	vegetarian
27564430	any_type_of_bread
27564430	tofu_dog
27564440	chili_dog
27564440	all_meats__poultry
27564440	chili_with_meat
27564440	bun_NFS
27564441	chili_dog
27564441	all_meats__poultry
27564441	chili_with_meat
27564442	chili_dog
27564442	all_meats__poultry
27564442	chili_with_meat
27564442	any_type_of_whole_wheat_bun
27564442	whole_grain_bun
27564443	chili_dog
27564443	all_meats__poultry
27564443	chili_with_meat
27564444	chili_dog
27564444	all_meats__poultry
27564444	chili_with_meat
27564450	chili_dog
27564450	all_meats__poultry
27564450	chili_with_meat
27564450	other_bread_such_as_potato_Italian_and_rye
27564460	chili_dog
27564460	all_meats__poultry
27564460	chili_with_meat
27564470	chili_dog
27564470	all_meats__poultry
27564470	chili_with_meat
27564470	any_type_of_whole_wheat_bread
27564470	whole_grain_bread
27564480	chili_dog
27564480	all_meats__poultry
27564480	chili_with_meat
27564490	chili_dog
27564490	all_meats__poultry
27564490	chili_with_meat
27564500	chili_dog
27564500	all_meats__poultry
27564500	vegetarian_chili
27564500	bun_NFS
27564501	chili_dog
27564501	all_meats__poultry
27564501	vegetarian_chili
27564502	chili_dog
27564502	all_meats__poultry
27564502	vegetarian_chili
27564502	any_type_of_whole_wheat_bun
27564502	whole_grain_bun
27564503	chili_dog
27564503	all_meats__poultry
27564503	vegetarian_chili
27564504	chili_dog
27564504	all_meats__poultry
27564504	vegetarian_chili
27564510	chili_dog
27564510	all_meats__poultry
27564510	vegetarian_chili
27564510	other_bread_such_as_potato_Italian_and_rye
27564520	chili_dog
27564520	all_meats__poultry
27564520	vegetarian_chili
27564530	chili_dog
27564530	all_meats__poultry
27564530	vegetarian_chili
27564530	any_type_of_whole_wheat_bread
27564530	whole_grain_bread
27564540	chili_dog
27564540	all_meats__poultry
27564540	vegetarian_chili
27564550	chili_dog
27564550	all_meats__poultry
27564550	vegetarian_chili
27564560	meat_substitute
27564560	vegetarian_hot_dog
27564560	tofu_dog
27564560	vegetarian_chili
27564560	any_type_of_bun
27564570	meat_substitute
27564570	vegetarian_hot_dog
27564570	tofu_dog
27564570	vegetarian_chili
27564570	any_type_of_bread
27570310	finger_sandwich
27601000	BeechNut_Table_Time_Vegetable_Stew_with_Beef
27601000	Gerber_Graduates_Vegetable_Stew_with_Beef
27610110	BeechNut_Stage_2_Dinner
27610110	Gerber_Second_Foods_Dinner
27610120	BeechNut_Stage_3_Dinner
27610120	Gerber_Third_Foods_Dinner
27610710	BeechNut_Stage_2_Beef_Dinner_Supreme
27610730	Gerber_Chunky_Foods_Vegetables_and_Beef
27640050	BeechNut_Stage_2
27640050	Gerber_Tropical_Foods
27640110	BeechNut_Stage_2
27640110	Gerber_Second_Foods
27640120	BeechNut_Stage_3
27640120	Gerber_Third_Foods
27640810	Gerber_Chunky_Foods_Noodles_and_Chicken_with_Carrots_and_Peas
27640810	BeechNut_Table_Time_Chicken_and_Stars
27640810	Gerber_Graduates_Chicken_Stew_with_Noodles
27642110	Gerber_Second_Foods_Turkey_Rice_Dinner
27642110	BeechNut_Stage_2_Turkey_Rice_Dinner
27642120	BeechNut_Stage_3_Turkey_Rice_Dinner
27642120	Gerber_Third_Foods_Turkey_Rice_Dinner
27642130	Gerber_Graduates_Turkey_Stew_with_Rice
27642130	BeechNut_Table_Time_Turkey_Stew_with_Rice
27644110	BeechNut_Stage_2
28110220	Le_Menu_Chopped_Sirloin_Beef
28110220	Swanson_Chopped_Sirloin_Beef_Steak_Dinner
28110250	Budget_Gourmet_Sirloin_Tips_with_Country_Style_Vegetables
28110310	Armour_Dinner_Classics_Salisbury_Steak
28110310	Kraft_Sirloin_Salisbury_Steak_with_Gravy
28110330	Swanson_Salisbury_Steak_Dinner
28110330	Morton_Salisbury_Steak_Dinner
28110350	Swanson_Hungry_Man_Salisbury_Steak_Dinner
28110370	Budget_Gourmet_Sirloin_Salisbury_Steak_Dinner
28110380	Swanson_Salisbury_Steak_in_Gravy_with_Macaroni_and_Cheese
28110390	Healthy_Choice_Salisbury_Steak_Dinner
28110510	Banquet_Yankee_Pot_Roast_Meal
28110510	Marie_Callenders_Roast_Beef_dinner
28110510	Michelinas_Beef_Pot_Roast_dinner
28110510	Swanson_Beef_Pot_Roast_dinner
28110510	Stouffers_Homestyle_Slow_Roasted_Beef_&_Gravy_dinner
28110510	Stouffers_Beef_Pot_Roast_meal
28110620	Armour_Dinner_Classics_Boneless_Beef_Short_Ribs
28110640	Budget_Gourmet_Swedish_Meatballs_with_noodles
28110660	Lean_Cuisine_Swedish_Meatballs_with_Pasta
28110660	Weight_Watchers_Smart_Ones
28110660	Michelinas_Lean_Gourmet
28113110	Lean_Cuisine_Salisbury_Steak
28113110	Weight_Watchers_Smart_Ones_Salisbury_Steak
28113140	Budget_Gourmet_Peppersteak_with_Rice
28113140	Stouffer_Green_Pepper_Steak
28133110	Stouffers_Homestyle_Veal_Parmigiana_with_Spaghetti_and_Marinara_Sauce
28133340	Swanson_Veal_Parmigiana_Dinner
28140150	Stouffer_Chicken_Divan
28140250	Swanson_Hungry_Man_Boneless_Chicken_Dinner
28140710	Banquet_Fried_Chicken_Dinner
28140720	Banquet_Select_Chicken_Nuggets_meal
28140730	Marie_Callenders_Breaded_Chicken_Parmigiana_Dinner
28140740	Kid_Cuisine_Chicken_Nuggets_Meal
28140810	Swanson_Fried_Chicken_Dinner
28141010	Banquet_Hearty_Ones
28141010	Swanson_Hungry_Man_Boneless_White_Meat_Fried_Chicken
28141010	Swanson_Hungry_Man_Classic_Fried_Chicken
28141050	Weight_Watchers_Breaded_Chicken_Patty_Parmigiana_with_Vegetable_Medley
28141201	Lean_Cuisine_Chicken_Teriyaki
28141201	Weight_Watchers_Smart_Ones_Teriyaki_Chicken_and_Vegetable_Bowl
28141201	Uncle_Bens_Rice_Bowl_Teriyaki_Chicken
28141250	Lean_Cuisine_Glazed_Chicken_with_Vegetable_Rice
28141600	Le_Menu_Chicken_a_la_King
28141600	Stouffer_Chicken_a_la_King
28141610	Weight_Watchers_Chicken_a_la_King
28141650	Budget_Gourmet_Chicken_au_Gratin
28143020	Weight_Watchers
28143020	Lean_Cuisine
28143040	Lean_Cuisine_Chicken_Chow_Mein_with_Rice
28143040	Healthy_Choice_Chicken_Chow_Mein_and_Rice_with_Carrots
28143080	Healthy_Choice_Chicken_Fettucini_Alfredo
28143080	Weight_Watchers_Smart_Ones_Chicken_Fettucini
28143080	Lean_Cuisine_Chicken_Fettucini
28143130	Banquet_Gourmet_Chicken_Cacciatore_and_Vermicelli
28143150	Lean_Cuisine_Chicken_and_Vegetables_with_Vermicelli
28143150	Jennys_Cuisine_Chicken_Golden_Gate
28143170	Budget_Gourmet_Chicken_Fricassee_Dinner
28143180	Le_Menu_Lite_Style_Herb_Roasted_Chicken
28143190	Armour_Dinner_Classics_Chicken_with_Wine_and_Mushroom_Sauce
28143200	Benihana_Glazed_Chicken_in_Sauce_with_Vegetables_and_Rice
28143210	Lean_Cuisine_Chicken_a_lOrange
28144100	Budget_Gourmet_Chicken_and_Egg_Noodles_with_Broccoli
28145100	Healthy_Choice_Breast_of_Turkey_Dinner
28145110	Weight_Watchers_Sliced_Breast_of_Turkey
28145110	Healthy_Choice_Classics_Sliced_Turkey_Breast_with_Gravy_and_Dressing
28145210	Banquet_Value_Turkey_Mostly_White_Meat_Meal
28145210	Swanson_Turkey_Breast_Dinner
28145610	Swanson_Hungry_Man_Turkey_Dinner
28145710	Stouffer_Turkey_Tetrazzini
28150210	Lean_Cuisine_Filet_of_Fish_Florentine
28150220	Lean_Cuisine_Filet_of_Fish_Divan
28153010	Budget_Gourmet_Linguini_with_Shrimp_and_Clams_Marinara
28154010	Mrs._Pauls_Shrimp_Primavera_with_Fettucini_Pasta
28160300	meatloaf_dinner_NFS
28160310	meatloaf_with_tomato_or_other_sauce
28160310	meatloaf_with_gravy_any_kind
28160310	Banquet_Meat_Loaf_Meal
28160310	Marie_Callenders_Meat_Loaf_Dinner
28160310	Stouffers_Home_Style_Meatloaf_with_Potatoes
28160650	Green_Giant_Stuffed_Green_Pepper
28160710	Lean_Cuisine_Stuffed_Cabbage
28310110	broth_NFS
28310330	beef
28310330	chicken
28310330	Pho_Bo
28310330	Pho_Ga
