Diet.ID	FoodID	FoodAmt
2436	T.CS.141	56205010.900000	474
2437	T.CS.142	56205010.900000	948
2438	T.CS.143	56205010.900000	474
2439	T.CS.144	56205010.900000	632
2440	T.CS.145	56205010.900000	790
2441	T.CS.146	56205010.900000	948
2442	T.CS.147	56205010.900000	790
2443	T.CS.148	56205010.900000	632
2444	T.CS.149	56205010.900000	869
2445	T.CS.150	56205010.900000	316
2446	T.CS.151	56205010.900000	1264
2447	T.CS.152	56205010.900000	790
2448	T.CS.153	56205010.900000	316
2449	T.CS.154	56205010.900000	1264
2450	T.CS.155	56205010.900000	632
2451	T.CS.156	56205010.900000	474
2452	T.CS.157	56205010.900000	948
2453	T.CS.158	56205010.900000	1264
2454	T.CS.159	56205010.900000	790
2455	T.CS.160	56205010.900000	632
2456	T.CS.161	56205010.900000	790
2457	T.CS.162	56205010.900000	474
2458	T.CS.163	56205010.900000	711
2459	T.CS.164	56205010.900000	1185
2460	T.CS.165	56205010.900000	474
2461	T.CS.166	56205010.900000	1264
2462	T.CS.168	56205010.900000	553
2463	T.CS.169	56205010.900000	158
2464	T.CS.170	56205010.900000	790
2465	T.CS.171	56205010.900000	790
2466	T.CS.177	56205010.900000	316
2467	T.CS.178	56205010.900000	592.5
2468	T.CS.179	56205010.900000	790
2469	T.CS.180	56205010.900000	513.5
2470	T.FS.CS.004	56205010.900000	1422
2471	T.FS.CS.005	56205010.900000	1106
2472	T.FS.CS.006	56205010.900000	948
2473	T.FS.CS.020	56205010.900000	474
2474	T.FS.CS.021	56205010.900000	395
2475	T.FS.CS.022	56205010.900000	790
2476	T.FS.CS.023	56205010.900000	474
2477	T.FS.CS.024	56205010.900000	395
2478	T.FS.CS.025	56205010.900000	316
2479	T.FS.CS.026	56205010.900000	158
2480	T.FS.CS.027	56205010.900000	237
2481	T.FS.CS.028	56205010.900000	237
2482	T.FS.CS.029	56205010.900000	474
2483	T.CS.101	56205016.0	784
2484	CS.061	56205110.900000	390
2485	CS.064	56205110.900000	585
2486	CS.077	56205110.900000	195
2487	CS.117	56205110.900000	48.75
2488	CS.154	56205110.900000	487.5
2489	CS.202	56205110.900000	487.5
2490	CS.235	56205110.900000	195
2491	CS.256	56205110.900000	97.5
2492	CS.337	56205110.900000	390
2493	CS.372	56205110.900000	97.5
2494	CS.030	56205150.0	158
2495	CS.034	56205150.0	948
2496	CS.040	56205150.0	158
2497	CS.013	56205190.0	43.5
2498	CS.028	56205190.0	261
2499	CS.049	56205190.0	87
2500	CS.122	56205190.0	174
2501	CS.123	56205190.0	174
2502	L.031.M6	56205190.0	43.5
2503	L.035.M1	56205190.0	87
2504	T.CS.049	56205190.0	174
2505	T.CS.083	56205190.0	348
2506	T.CS.116	56205190.0	87
2507	T.CS.121	56205190.0	43.5
2508	T.CS.131	56205190.0	174
2509	T.CS.132	56205190.0	43.5
2510	T.CS.135	56205190.0	43.5
2511	T.CS.158	56205190.0	174
2512	T.CS.159	56205190.0	43.5
2513	T.CS.095	56207015.0	15.6875
2514	T.CS.096	56207015.0	15.6875
2515	CS.262	56207150.900000	314
2516	CS.034	56299901.0	363
2517	CS.058	56299901.0	234
2518	CS.148	56299901.0	234
2519	CS.161	56299901.0	234
2520	CS.190	56299901.0	234
2521	CS.332	56299901.0	484
2522	CS.375	56299901.0	242
2523	CS.377	56299901.0	121
2524	CS.190	56299910.0	105
2525	CS.203	57103500.0	73
2526	CS.061	57106050.0	118
2527	CS.068	57106250.0	33
2528	CS.182	57123000.0	28
2529	CS.201	57123000.0	56
2530	CS.182	57128880.0	30
2531	CS.309	57148500.0	16
2532	CS.129	57208000.0	39
2533	CS.389	57209000.0	60
2534	CS.351	57213000.0	21.75
2535	CS.147	57228000.0	61
2536	CS.166	57228000.0	30.5
2537	CS.181	57228000.0	30.5
2538	CS.223	57228000.0	61
2539	CS.158	57229000.0	24.5
2540	CS.256	57229000.0	98
2541	CS.386	57229000.0	21.28
2542	CS.395	57229000.0	24.5
2543	CS.115	57237100.0	80
2544	CS.369	57237100.0	20
2545	CS.395	57237100.0	20
2546	CS.214	57241000.0	74
2547	CS.145	57301510.0	52
2548	CS.391	57308400.0	45
2549	CS.002	57319000.0	48
2550	L.004.M4	57319000.0	48
2551	L.004.M5	57319000.0	48
2552	CS.117	57320500.0	51
2553	L.004.M2	57320500.0	51
2554	CS.166	57327450.0	34.5
2555	CS.330	57604100.0	270
2556	CS.126	58100120.0	278
2557	CS.323	58100245.0	334.5
2558	CS.128	58100300.0	540
2559	CS.072	58101610.0	169
2560	CS.187	58101610.0	169
2561	CS.224	58104290.0	153
2562	CS.126	58104730.0	78.5
2563	CS.187	58104740.0	316
2564	CS.006	58106225.0	87.59
2565	CS.084	58106225.0	87.59
2566	CS.118	58106225.0	87.59
2567	CS.184	58106225.0	87.59
2568	CS.215	58106225.0	262.77
2569	CS.333	58106225.0	87.59
2570	L.034.M2	58106225.0	87.59
2571	CS.254	58106441.0	232
2572	CS.233	58106500.0	356
2573	CS.193	58106555.0	181
2574	CS.382	58106555.0	181
2575	CS.063	58106725.0	198.5
2576	CS.359	58106725.0	334.77
2577	CS.128	58108050.0	70
2578	CS.050	58110110.0	64
2579	CS.066	58110110.0	192
2580	CS.116	58110110.0	128
2581	CS.207	58110110.0	128
2582	CS.231	58110110.0	64
2583	CS.248	58110110.0	256
2584	CS.283	58110110.0	64
2585	CS.304	58110110.0	128
2586	CS.055	58110130.0	384
2587	CS.118	58110130.0	64
2588	CS.259	58110130.0	64
2589	CS.260	58110130.0	64
2590	CS.363	58110170.0	128
2591	CS.195	58111120.0	38
2592	CS.205	58111120.0	95
2593	CS.112	58112110.0	74
2594	CS.261	58112110.0	37
2595	T.CS.105	58124500.0	100
2596	T.CS.148	58124500.0	100
2597	T.CS.166	58124500.0	100
2598	CS.305	58126400.0	64
2599	CS.282	58130011.0	250
2600	CS.148	58130310.0	250
2601	CS.318	58136120.0	100
2602	CS.066	58137220.0	200
2603	CS.231	58137220.0	200
2604	CS.306	58137220.0	200
2605	T.CS.004	58137220.0	200
2606	L.032.M4	58146100.0	496
2607	CS.348	58146110.0	510
2608	CS.216	58147510.205914	185
2609	CS.363	58148112.0	102
2610	CS.216	58148170.0	200
2611	CS.195	58150110.0	166
2612	CS.267	58150110.0	83
2613	CS.283	58150110.0	166
2614	CS.318	58150110.0	166
2615	CS.348	58150110.0	249
2616	CS.368	58150110.0	166
2617	T.CS.009	58150110.0	166
2618	T.CS.039	58150110.0	166
2619	CS.316	58150320.0	148.5
2620	L.032.M0	58150510.0	297
2621	L.033.M0	58150510.0	198
2622	CS.318	58151150.0	312
2623	CS.031	58157301.0	498
2624	CS.362	58161200.0	79
2625	T.CS.142	58161200.0	79
2626	CS.001	58403010.0	241
2627	CS.016	58403010.0	482
2628	CS.037	58403010.0	241
2629	CS.255	58404030.0	346.5
2630	T.CS.017	58407010.0	240
2631	T.CS.019	58407010.0	60
2632	T.CS.027	58407010.0	240
2633	T.CS.041	58407010.0	188
2634	T.CS.046	58407010.0	188
2635	T.CS.053	58407010.0	240
2636	T.CS.067	58407010.0	240
2637	T.CS.075	58407010.0	240
2638	T.CS.084	58407010.0	120
2639	T.FS.CS.023	58407010.0	120
2640	T.FS.CS.029	58407010.0	240
2641	CS.036	58407030.0	233
2642	CS.042	58407030.0	233
2643	CS.111	58407030.0	233
2644	CS.114	58407030.0	233
2645	CS.133	58407030.0	466
2646	CS.153	58407030.0	494
2647	CS.227	58407030.0	494
2648	CS.234	58407030.0	494
2649	CS.288	58407030.0	494
2650	CS.290	58407030.0	233
2651	CS.308	58407030.0	864
2652	CS.370	58407030.0	233
2653	CS.379	58407030.0	349.5
2654	CS.387	58407030.0	494
2655	T.CS.062	58407030.0	233
2656	CS.028	58407031.0	233
2657	CS.378	58407031.0	2097
2658	T.CS.074	58407031.0	116.5
2659	T.CS.080	58407031.0	116.5
2660	T.CS.114	58407031.0	233
2661	T.CS.117	58407031.0	466
2662	T.CS.135	58407031.0	466
2663	T.CS.140	58407031.0	466
2664	T.CS.148	58407031.0	466
2665	T.CS.167	58407031.0	699
2666	T.CS.169	58407031.0	233
2667	T.CS.171	58407031.0	233
2668	T.CS.180	58407031.0	466
2669	T.CS.077	58407035.0	233
2670	CS.376	58408010.0	361.5
2671	CS.252	58421080.0	120
2672	CS.262	59999999.0	142.3
2673	CS.349	59999999.0	92.5
2674	T.FS.CS.006	59999999.0	92.5
2675	CS.165	61113010.0	7
2676	L.005.M6	61113010.0	174
2677	L.012.M3	61113010.0	58
2678	T.CS.118	61113010.0	7
2679	T.CS.114	61113021.0	6
2680	T.CS.119	61113021.0	6
2681	T.CS.120	61113021.0	3
2682	CS.267	61116010.0	8
2683	CS.008	61119010.0	524
2684	CS.009	61119010.0	786
2685	CS.010	61119010.0	393
2686	CS.019	61119010.0	262
2687	CS.020	61119010.0	131
2688	CS.030	61119010.0	262
2689	CS.033	61119010.0	131
2690	CS.036	61119010.0	262
2691	CS.040	61119010.0	131
2692	CS.049	61119010.0	524
2693	CS.064	61119010.0	262
2694	CS.074	61119010.0	131
2695	CS.089	61119010.0	184
2696	CS.099	61119010.0	131
2697	CS.109	61119010.0	131
2698	CS.118	61119010.0	131
2699	CS.135	61119010.0	131
2700	CS.146	61119010.0	262
2701	CS.167	61119010.0	262
2702	CS.170	61119010.0	262
2703	CS.182	61119010.0	45
2704	CS.183	61119010.0	131
2705	CS.186	61119010.0	262
2706	CS.191	61119010.0	131
2707	CS.196	61119010.0	131
2708	CS.228	61119010.0	262
2709	CS.256	61119010.0	131
2710	CS.300	61119010.0	65.5
2711	CS.306	61119010.0	65.5
2712	CS.323	61119010.0	131
2713	CS.332	61119010.0	262
2714	CS.350	61119010.0	131
2715	CS.372	61119010.0	131
2716	CS.391	61119010.0	131
2717	L.001.M1	61119010.0	262
2718	L.002.M2	61119010.0	524
2719	L.002.M3	61119010.0	262
2720	L.002.M6	61119010.0	262
2721	L.005.M1	61119010.0	262
2722	L.006.M1	61119010.0	131
2723	L.006.M6	61119010.0	393
2724	L.007.M5	61119010.0	262
2725	L.024.M1	61119010.0	262
2726	L.034.M4	61119010.0	131
2727	L.035.M3	61119010.0	131
2728	L.036.M1	61119010.0	131
2729	L.036.M4	61119010.0	131
2730	T.FS.CS.021	61119010.0	131
2731	CS.071	61125010.0	336
2732	CS.369	61125010.0	294
2733	CS.267	61201010.0	494
2734	T.FS.CS.005	61204010.0	305
2735	CS.063	61207010.0	10.16
2736	CS.067	61207010.0	15.3
2737	CS.026	61210010.0	248
2738	CS.119	61210010.0	248
2739	CS.309	61210010.0	248
2740	CS.388	61210010.0	248
2741	T.CS.092	61210010.0	248
2742	CS.001	61210220.0	249
2743	CS.056	61210220.0	498
2744	CS.094	61210220.0	124.4
2745	CS.109	61210220.0	498
2746	CS.110	61210220.0	498
2747	CS.156	61210220.0	498
2748	CS.186	61210220.0	249
2749	CS.349	61210220.0	373.5
2750	CS.356	61210220.0	249
2751	CS.395	61210220.0	249
2752	L.012.M6	61210220.0	249
2753	L.034.M3	61210220.0	249
2754	T.CS.103	61210220.0	249
2755	T.CS.115	61210220.0	124.5
2756	T.CS.116	61210220.0	62.25
2757	T.CS.123	61210220.0	498
2758	T.CS.166	61210220.0	249
2759	T.CS.097	61213800.0	187.5
2760	T.CS.132	62101001.0	34
2761	CS.152	62101050.0	68
2762	CS.223	62101050.0	68
2763	CS.254	62104220.0	46.5
2764	CS.372	62122220.0	30
2765	CS.148	62125100.0	18.16
2766	CS.391	62125100.0	9.08
2767	CS.008	63101000.0	276
2768	CS.009	63101000.0	138
2769	CS.018	63101000.0	138
2770	CS.019	63101000.0	138
2771	CS.022	63101000.0	138
2772	CS.030	63101000.0	138
2773	CS.042	63101000.0	276
2774	CS.063	63101000.0	110
2775	CS.074	63101000.0	138
2776	CS.078	63101000.0	138
2777	CS.092	63101000.0	69
2778	CS.097	63101000.0	138
2779	CS.107	63101000.0	276
2780	CS.117	63101000.0	138
2781	CS.118	63101000.0	138
2782	CS.129	63101000.0	138
2783	CS.145	63101000.0	138
2784	CS.147	63101000.0	138
2785	CS.154	63101000.0	138
2786	CS.166	63101000.0	138
2787	CS.177	63101000.0	106
2788	CS.182	63101000.0	138
2789	CS.186	63101000.0	276
2790	CS.200	63101000.0	69
2791	CS.218	63101000.0	110
2792	CS.221	63101000.0	276
2793	CS.227	63101000.0	138
2794	CS.234	63101000.0	138
2795	CS.237	63101000.0	138
2796	CS.255	63101000.0	31.25
2797	CS.263	63101000.0	138
2798	CS.267	63101000.0	138
2799	CS.277	63101000.0	138
2800	CS.278	63101000.0	276
2801	CS.282	63101000.0	138
2802	CS.284	63101000.0	138
2803	CS.297	63101000.0	138
2804	CS.305	63101000.0	138
2805	CS.325	63101000.0	138
2806	CS.328	63101000.0	138
2807	CS.329	63101000.0	138
2808	CS.332	63101000.0	276
2809	CS.347	63101000.0	138
2810	CS.350	63101000.0	138
2811	CS.359	63101000.0	138
2812	CS.372	63101000.0	138
2813	CS.389	63101000.0	138
2814	L.004.M2	63101000.0	276
2815	L.024.M1	63101000.0	138
2816	L.025.M6	63101000.0	138
2817	L.031.M4	63101000.0	138
2818	L.034.M5	63101000.0	138
2819	L.035.M2	63101000.0	138
2820	L.035.M3	63101000.0	138
2821	L.035.M4	63101000.0	138
2822	L.035.M5	63101000.0	138
2823	L.036.M3	63101000.0	138
2824	L.036.M5	63101000.0	138
2825	T.CS.034	63101000.0	207
2826	CS.369	63101120.0	122
2827	CS.372	63101120.0	113
2828	CS.212	63105010.0	10
2829	CS.283	63105010.0	25
2830	CS.311	63105010.0	50
2831	CS.342	63105010.0	50
2832	CS.349	63105010.0	50
2833	T.CS.047	63105010.0	75
2834	CS.010	63107010.0	118
2835	CS.015	63107010.0	118
2836	CS.018	63107010.0	236
2837	CS.032	63107010.0	118
2838	CS.043	63107010.0	118
2839	CS.046	63107010.0	150
2840	CS.047	63107010.0	236
2841	CS.077	63107010.0	236
2842	CS.078	63107010.0	59
2843	CS.081	63107010.0	118
2844	CS.088	63107010.0	118
2845	CS.113	63107010.0	236
2846	CS.120	63107010.0	118
2847	CS.124	63107010.0	118
2848	CS.152	63107010.0	118
2849	CS.158	63107010.0	118
2850	CS.167	63107010.0	118
2851	CS.170	63107010.0	118
2852	CS.181	63107010.0	118
2853	CS.219	63107010.0	150
2854	CS.222	63107010.0	118
2855	CS.223	63107010.0	236
2856	CS.228	63107010.0	118
2857	CS.252	63107010.0	118
2858	CS.255	63107010.0	37.5
2859	CS.267	63107010.0	118
2860	CS.274	63107010.0	118
2861	CS.275	63107010.0	37.5
2862	CS.277	63107010.0	118
2863	CS.300	63107010.0	59
2864	CS.303	63107010.0	236
2865	CS.327	63107010.0	118
2866	CS.330	63107010.0	236
2867	CS.370	63107010.0	118
2868	CS.377	63107010.0	59
2869	CS.380	63107010.0	118
2870	CS.383	63107010.0	59
2871	CS.385	63107010.0	177
2872	CS.386	63107010.0	118
2873	CS.389	63107010.0	118
2874	L.004.M5	63107010.0	236
2875	L.031.M3	63107010.0	118
2876	L.036.M2	63107010.0	118
2877	T.CS.162	63107012.0	37.5
2878	CS.130	63107210.0	91
2879	CS.046	63109010.0	117
2880	CS.155	63109010.0	44.25
2881	CS.187	63109010.0	138
2882	CS.251	63109010.0	40
2883	CS.306	63109010.0	80
2884	CS.311	63109010.0	80
2885	CS.363	63109010.0	69
2886	T.CS.061	63109010.0	44.25
2887	CS.053	63115010.0	24.57
2888	CS.161	63115010.0	69
2889	CS.249	63115010.0	69
2890	CS.325	63115010.0	207
2891	CS.360	63115010.0	138
2892	CS.023	63123010.0	151
2893	CS.078	63123010.0	25
2894	CS.115	63123010.0	604
2895	CS.119	63123010.0	37.75
2896	CS.163	63123010.0	151
2897	CS.219	63123010.0	151
2898	CS.253	63123010.0	151
2899	CS.295	63123010.0	151
2900	CS.296	63123010.0	151
2901	CS.302	63123010.0	151
2902	CS.317	63123010.0	151
2903	L.001.M5	63123010.0	151
2904	L.002.M1	63123010.0	151
2905	L.003.M6	63123010.0	30
2906	L.008.M3	63123010.0	40
2907	L.008.M4	63123010.0	151
2908	L.025.M4	63123010.0	151
2909	T.CS.001	63123010.0	50
2910	T.CS.027	63123010.0	20
2911	T.CS.034	63123010.0	90
2912	T.CS.157	63123010.0	9.42
2913	CS.274	63126500.0	103.5
2914	T.CS.140	63126510.0	47.95
2915	CS.334	63126511.0	570
2916	L.033.M0	63126512.0	76.8
2917	T.CS.115	63126512.0	230.4
2918	T.CS.116	63126512.0	153.6
2919	T.CS.156	63126512.0	38.4
2920	CS.065	63126601.0	251
2921	CS.234	63126601.0	188.25
2922	CS.009	63127010.0	125
2923	CS.055	63127010.0	125
2924	CS.109	63127010.0	170
2925	CS.137	63127010.0	88.5
2926	CS.389	63127010.0	250
2927	CS.056	63129010.0	123.75
2928	CS.058	63129010.0	82.5
2929	CS.087	63129010.0	103.5
2930	CS.094	63129010.0	103.5
2931	CS.122	63129010.0	123.75
2932	CS.129	63129010.0	207
2933	CS.135	63129010.0	207
2934	CS.143	63129010.0	207
2935	CS.160	63129010.0	207
2936	CS.169	63129010.0	310.5
2937	CS.171	63129010.0	207
2938	CS.187	63129010.0	207
2939	CS.212	63129010.0	207
2940	CS.220	63129010.0	103.5
2941	CS.240	63129010.0	414
2942	CS.257	63129010.0	207
2943	CS.275	63129010.0	165
2944	CS.311	63129010.0	207
2945	CS.312	63129010.0	372
2946	CS.334	63129010.0	207
2947	CS.344	63129010.0	372
2948	CS.356	63129010.0	207
2949	CS.358	63129010.0	82.5
2950	CS.362	63129010.0	82.5
2951	CS.365	63129010.0	103.5
2952	CS.380	63129010.0	207
2953	L.002.M3	63129010.0	207
2954	L.002.M4	63129010.0	414
2955	L.005.M2	63129010.0	621
2956	L.005.M3	63129010.0	207
2957	L.022.M3	63129010.0	103.5
2958	L.032.M1	63129010.0	207
2959	T.CS.033	63129010.0	165
2960	T.CS.128	63129010.0	41.25
2961	T.CS.130	63129010.0	41.25
2962	CS.312	63133010.0	140
2963	CS.334	63133010.0	140
2964	L.032.M0	63133010.0	76
2965	T.CS.164	63133050.0	122
2966	CS.111	63135010.0	150
2967	CS.116	63135010.0	150
2968	CS.136	63135010.0	37.5
2969	CS.157	63135010.0	450
2970	CS.161	63135010.0	150
2971	CS.187	63135010.0	300
2972	CS.222	63135010.0	150
2973	CS.227	63135010.0	150
2974	CS.247	63135010.0	300
2975	CS.272	63135010.0	75
2976	CS.288	63135010.0	150
2977	CS.300	63135010.0	42
2978	CS.301	63135010.0	42
2979	CS.308	63135010.0	150
2980	CS.329	63135010.0	450
2981	CS.358	63135010.0	84
2982	CS.365	63135010.0	150
2983	CS.367	63135010.0	150
2984	CS.107	63135170.0	850
2985	CS.060	63137010.0	498
2986	CS.068	63137010.0	166
2987	CS.156	63137010.0	332
2988	CS.189	63137010.0	166
2989	CS.300	63137010.0	37.5
2990	CS.301	63137010.0	37.5
2991	CS.128	63139010.0	168
2992	T.CS.001	63139010.0	336
2993	T.CS.034	63139010.0	336
2994	T.CS.048	63139010.0	336
2995	T.CS.082	63139010.0	84
2996	CS.019	63141010.0	82.5
2997	CS.046	63141010.0	123.75
2998	CS.065	63141010.0	336
2999	CS.160	63141010.0	165
3000	CS.187	63141010.0	112
3001	CS.197	63141010.0	82.5
3002	CS.303	63141010.0	224
3003	CS.351	63141010.0	165
3004	CS.363	63141010.0	112
3005	CS.369	63141010.0	77.5
3006	CS.372	63141010.0	155
3007	CS.389	63141010.0	84
3008	CS.163	63141150.0	35
3009	CS.288	63143010.0	66
3010	T.CS.121	63143010.0	66
3011	T.CS.171	63145010.0	125.5
3012	CS.344	63148750.0	16
3013	T.CS.127	63148750.0	16
3014	T.CS.137	63148750.0	2
3015	T.CS.159	63148750.0	4
3016	T.FS.CS.004	63148750.0	2
3017	T.FS.CS.005	63148750.0	2
3018	CS.056	63149010.0	228
3019	CS.058	63149010.0	456
3020	CS.081	63149010.0	154
3021	CS.095	63149010.0	572
3022	CS.110	63149010.0	308
3023	CS.117	63149010.0	228
3024	CS.137	63149010.0	76
3025	CS.151	63149010.0	308
3026	CS.160	63149010.0	304
3027	CS.165	63149010.0	38
3028	CS.171	63149010.0	190
3029	CS.189	63149010.0	77
3030	CS.232	63149010.0	286
3031	CS.272	63149010.0	152
3032	CS.274	63149010.0	154
3033	CS.285	63149010.0	304
3034	CS.295	63149010.0	456
3035	CS.296	63149010.0	456
3036	CS.301	63149010.0	154
3037	CS.302	63149010.0	306
3038	CS.312	63149010.0	608
3039	CS.334	63149010.0	308
3040	CS.335	63149010.0	286
3041	CS.351	63149010.0	154
3042	CS.366	63149010.0	572
3043	L.001.M5	63149010.0	858
3044	L.007.M1	63149010.0	858
3045	L.007.M2	63149010.0	154
3046	L.012.M1	63149010.0	858
3047	CS.055	63203010.0	37
3048	CS.107	63203010.0	74
3049	CS.204	63203010.0	37
3050	CS.254	63203010.0	148
3051	CS.255	63203010.0	37
3052	CS.326	63203010.0	37
3053	CS.275	63207010.0	25
3054	CS.046	63223020.0	108
3055	CS.155	63223020.0	21
3056	CS.255	63223020.0	38
3057	CS.274	63223020.0	36
3058	CS.275	63223020.0	36
3059	CS.350	63223020.0	36
3060	CS.377	63223020.0	12
3061	CS.389	63223020.0	12
3062	CS.393	63223020.0	72
3063	L.001.M7	63223020.0	60
3064	CS.011	63311050.0	43.75
3065	CS.077	63320100.0	123.5
3066	CS.137	63320100.0	247
3067	CS.164	63320100.0	123.5
3068	CS.165	63320100.0	247
3069	CS.222	63320100.0	123.5
3070	CS.365	63320100.0	247
3071	L.033.M0	63320100.0	61.75
3072	CS.122	63320101.0	262.5
3073	CS.123	63320101.0	262.5
3074	L.035.M1	63320101.0	262.5
3075	T.CS.082	63320101.0	157.5
3076	T.CS.116	63320101.0	262.5
3077	T.CS.140	63320101.0	65.625
3078	CS.181	63409010.0	174.75
3079	CS.333	63420110.0	222
3080	CS.032	64100110.0	500
3081	CS.077	64100110.0	250
3082	CS.155	64100110.0	62.5
3083	CS.202	64100110.0	62.5
3084	CS.327	64100110.0	250
3085	CS.003	64104010.0	124
3086	CS.004	64104010.0	124
3087	CS.006	64104010.0	155
3088	CS.017	64104010.0	62
3089	CS.019	64104010.0	248
3090	CS.025	64104010.0	496
3091	CS.029	64104010.0	248
3092	CS.043	64104010.0	248
3093	CS.047	64104010.0	248
3094	CS.057	64104010.0	248
3095	CS.089	64104010.0	248
3096	CS.156	64104010.0	124
3097	CS.201	64104010.0	248
3098	CS.280	64104010.0	248
3099	CS.332	64104010.0	248
3100	CS.395	64104010.0	131
3101	L.031.M1	64104010.0	248
3102	CS.072	64105400.0	253
3103	CS.005	64116020.0	253
3104	CS.007	64116020.0	253
3105	CS.133	64116020.0	253
3106	CS.351	64116020.0	253
3107	T.CS.127	64116020.0	253
3108	T.CS.163	64116020.0	31.19
3109	T.FS.CS.005	64116020.0	31.19
3110	CS.284	64121000.0	247
3111	T.CS.163	64124020.0	500
3112	CS.336	64134000.0	250
3113	CS.380	64134101.0	432
3114	T.CS.180	64203020.0	187.5
3115	CS.103	71001000.0	150
3116	CS.183	71001000.0	213
3117	CS.187	71001000.0	37.5
3118	CS.285	71001000.0	150
3119	CS.292	71001000.0	37.5
3120	CS.303	71001000.0	150
3121	CS.391	71001000.0	213
3122	L.002.M6	71001000.0	714
3123	L.031.M6	71001000.0	37.5
3124	L.032.M6	71001000.0	37.5
3125	T.CS.095	71001000.0	37.5
3126	T.CS.135	71101000.0	63.5
3127	CS.278	71101000.900000	262
3128	CS.152	71103010.0	39
3129	CS.181	71103010.0	125
3130	CS.223	71103010.0	167
3131	CS.253	71103010.0	156
3132	CS.344	71103010.0	113.5
3133	L.035.M1	71103010.0	78
3134	CS.247	71104010.0	61
3135	T.CS.114	71104010.0	30.5
3136	T.CS.178	71104020.0	31.75
3137	CS.005	71201015.0	37.5
3138	CS.019	71201015.0	28
3139	CS.052	71201015.0	28
3140	CS.060	71201015.0	18
3141	CS.102	71201015.0	28
3142	CS.119	71201015.0	25
3143	CS.145	71201015.0	56
3144	CS.166	71201015.0	28
3145	CS.229	71201015.0	25
3146	CS.297	71201015.0	12.5
3147	CS.350	71201015.0	12.5
3148	CS.374	71201015.0	28
3149	CS.383	71201015.0	25
3150	L.002.M2	71201015.0	28
3151	T.CS.032	71201015.0	28
3152	CS.080	71201020.0	32
3153	CS.202	71201020.0	16
3154	CS.318	71201020.0	8
3155	L.022.M4	71201020.0	28
3156	CS.129	71201250.0	32
3157	CS.351	71201250.0	32
3158	CS.287	71401010.0	57
3159	L.035.M2	71401010.0	57
3160	CS.080	71401030.0	57
3161	CS.112	71401030.0	85
3162	CS.128	71401030.0	57
3163	CS.205	71401030.0	57
3164	CS.320	71401030.0	85
3165	CS.331	71401030.0	28.5
3166	CS.368	71401030.0	130
3167	CS.376	71401030.0	14.25
3168	CS.138	71405010.0	39
3169	CS.146	71405010.0	78
3170	CS.323	71501020.0	315
3171	CS.253	71501080.0	56.75
3172	CS.358	71501080.0	113.5
3173	CS.361	71501080.0	113.5
3174	CS.362	71501080.0	340.5
3175	CS.374	71501080.0	113.5
3176	CS.148	71505000.0	320
3177	CS.184	71505000.0	128
3178	CS.232	71603010.205479	275
3179	CS.008	71962010.0	142
3180	T.CS.148	71962010.0	35.5
3181	T.CS.135	71962020.206868	30.75
3182	T.CS.127	71980200.0	23
3183	T.CS.098	72107100.0	18
3184	T.CS.118	72107100.0	9
3185	CS.063	72116000.0	80
3186	CS.065	72116000.0	20
3187	CS.068	72116000.0	90
3188	CS.155	72116000.0	20
3189	CS.165	72116000.0	40
3190	CS.247	72116000.0	20
3191	CS.267	72116000.0	20
3192	CS.280	72116000.0	7.5
3193	CS.309	72116000.0	26
3194	CS.322	72116000.0	52
3195	CS.359	72116000.0	10
3196	CS.372	72116000.0	80
3197	CS.385	72116000.0	120
3198	CS.395	72116000.0	10
3199	CS.120	72119211.900000	130
3200	CS.312	72119211.900000	65
3201	CS.391	72119229.0	134
3202	CS.161	72122100.0	84
3203	CS.046	72122211.900000	140
3204	CS.053	72122211.900000	140
3205	CS.071	72122211.900000	140
3206	CS.169	72122211.900000	140
3207	CS.171	72122211.900000	70
3208	CS.347	72122211.900000	140
3209	CS.379	72122211.900000	105
3210	CS.383	72122211.900000	70
3211	CS.081	72125100.0	30
3212	CS.115	72125100.0	30
3213	CS.181	72125100.0	37.5
3214	CS.252	72125100.0	60
3215	CS.372	72125100.0	30
3216	CS.389	72125100.0	75
3217	L.024.M2	72125100.0	22.5
3218	T.CS.048	72125100.0	15
3219	T.CS.123	72125999.0	14
3220	T.CS.148	72125999.0	28
3221	T.CS.171	72126000.900000	72.5
3222	CS.072	72130200.900000	50
3223	CS.156	72133199.0	76
3224	CS.276	72133199.0	38
3225	CS.305	72133199.0	38
3226	T.CS.002	72133199.0	19
3227	T.CS.008	72133199.0	76
3228	T.CS.041	72133199.0	38
3229	T.CS.049	72133199.0	57
3230	T.CS.055	72133199.0	38
3231	T.CS.057	72133199.0	19
3232	T.CS.060	72133199.0	38
3233	T.CS.062	72133199.0	38
3234	T.CS.067	72133199.0	38
3235	T.CS.087	72133199.0	57
3236	T.CS.092	72133199.0	152
3237	T.CS.120	72133199.0	19
3238	T.CS.121	72133199.0	19
3239	T.CS.141	72133199.0	38
3240	L.033.M4	72140100.0	25
3241	T.CS.091	72140100.0	6.25
3242	T.CS.128	72140100.0	6.25
3243	T.CS.129	72140100.0	25
3244	T.CS.130	72140100.0	25
3245	T.CS.131	72140100.0	25
3246	T.CS.132	72140100.0	25
3247	T.CS.134	72140100.0	6.25
3248	T.CS.152	72140100.0	6.25
3249	T.CS.156	72140100.0	25
3250	CS.146	72201100.0	22
3251	CS.194	72201100.0	22
