Food_Item_ID	FoodCode	ModCode	Food Name	portioncode	portioncode addendum	portion_code	portionwgt	Portion_Factor	portiondesc	increment	default portion	Use as default
84	11514300	000000	Hot chocolate, (Carnation), (Swiss Miss), (Nutrisystem), made from mix (with milk & low calorie sweetener), with water	61589	00	6158900	197.00	2.0	packet dry mix, prepared with water	0.25	1	1
85	11514500	000000	Ovaltine sugar free Hot Cocoa 	10205	00	1020500	249.00	2.5	cup	0.25	1	1
86	11515400	000000	Alba High Calcium Cocoa	10205	00	1020500	239.00	2.4	cup	0.25	1	0
86	11515400	000000	Alba High Calcium Cocoa	61588	00	6158800	197.00	2.0	packet dry mix, prepared with water	0.25	1	1
87	11516000	000000	Chocolate Milk, (Nestle's Quik), (Swiss Miss), with 1% fat milk	10205	00	1020500	250.00	2.5	cup	0.25	1	1
88	11518000	000000	Chocolate beverage, (Jenny Craig), (Alba), from dry mix with milk and low calorie sweetener, water added	10205	00	1020500	276.00	2.8	cup	0.25	1	1
89	11519050	000000	Milk, whole, with strawberry or vanilla flavor	10205	00	1020500	250.00	2.5	cup	0.25	1	1
90	11519105	000000	Milk, reduced fat (2%), with strawberry or vanilla flavor	10205	00	1020500	250.00	2.5	cup	0.25	1	1
90	11519105	000000	Milk, reduced fat (2%), with strawberry or vanilla flavor	63478	00	6347800	250.00	2.5	school milk carton (1/2 pint)	0.25	1	0
91	11519200	000000	Milk, low fat (1%) with strawberry or vanilla flavor	10205	00	1020500	250.00	2.5	cup	0.25	1	1
91	11519200	000000	Milk, low fat (1%) with strawberry or vanilla flavor	63478	00	6347800	250.00	2.5	school milk carton (1/2 pint)	0.25	1	0
92	11519205	000000	Milk, fat free (skim), with strawberry or vanilla flavor	10205	00	1020500	250.00	2.5	cup	0.25	1	1
92	11519205	000000	Milk, fat free (skim), with strawberry or vanilla flavor	30000	00	3000000	31.19	0.3	fluid ounce(s)	1.00	1	0
92	11519205	000000	Milk, fat free (skim), with strawberry or vanilla flavor	63478	00	6347800	250.00	2.5	school milk carton (1/2 pint)	0.25	1	0
93	11521000	000000	Malted milk, chocolate, with 2% milk	10205	00	1020500	235.00	2.4	cup	0.25	1	1
94	11522000	000000	Malted milk, natural flavor, with 2% milk	10205	00	1020500	235.00	2.4	cup	0.25	1	1
95	11522000	205085	Malted milk, natural flavor, with whole milk	10205	00	1020500	235.00	2.4	cup	0.25	1	1
96	11525000	206681	Malted milk, fortified, natural flavor, with whole milk	10205	00	1020500	235.00	2.4	cup	0.25	1	1
97	11525000	206746	Malted milk, fortified, natural flavor, with 2% milk	10205	00	1020500	235.00	2.4	cup	0.25	1	1
98	11525000	206771	Malted milk, fortified, natural flavor, with skim milk	10205	00	1020500	235.00	2.4	cup	0.25	1	1
99	11526000	201243	Malted milk, fortified, chocolate, with skim milk	10205	00	1020500	235.00	2.4	cup	0.25	1	1
100	11526000	201914	Malted milk, fortified, chocolate, with whole milk	10205	00	1020500	235.00	2.4	cup	0.25	1	1
101	11526000	202280	Malted milk, fortified, chocolate, with 2% milk	10205	00	1020500	235.00	2.4	cup	0.25	1	1
102	11526000	202663	Malted milk, fortified, chocolate, with 1% milk	10205	00	1020500	235.00	2.4	cup	0.25	1	1
103	11531000	000000	Eggnog, with whole milk	10205	00	1020500	254.00	2.5	cup	0.25	1	1
104	11531500	000000	Eggnog, with 2% milk 	10205	00	1020500	254.00	2.5	cup	0.25	1	1
105	11541110	000000	Milk shake,  fountain-type, chocolate, with whole milk	10205	00	1020500	226.00	2.3	cup	0.25	1	0
105	11541110	000000	Milk shake,  fountain-type, chocolate, with whole milk	61459	00	6145900	283.00	2.8	milkshake (10 fl oz)	0.25	1	1
106	11541110	100566	Milk shake,  fountain-type, chocolate, with 2% milk	10205	00	1020500	226.00	2.3	cup	0.25	1	0
106	11541110	100566	Milk shake,  fountain-type, chocolate, with 2% milk	61459	00	6145900	283.00	2.8	milkshake (10 fl oz)	0.25	1	1
107	11541110	205157	Milk shake,  fountain-type, chocolate, with low fat milk	10205	00	1020500	226.00	2.3	cup	0.25	1	0
107	11541110	205157	Milk shake,  fountain-type, chocolate, with low fat milk	61459	00	6145900	283.00	2.8	milkshake (10 fl oz)	0.25	1	1
108	11541120	000000	Milk shake,  fountain-type, vanilla or strawberry, with whole milk	10205	00	1020500	226.00	2.3	cup	0.25	1	0
108	11541120	000000	Milk shake,  fountain-type, vanilla or strawberry, with whole milk	61459	00	6145900	283.00	2.8	milkshake (10 fl oz)	0.25	1	1
109	11541120	101293	Milk shake,  fountain-type, vanilla or strawberry, with 2% milk	10205	00	1020500	226.00	2.3	cup	0.25	1	0
109	11541120	101293	Milk shake,  fountain-type, vanilla or strawberry, with 2% milk	61459	00	6145900	283.00	2.8	milkshake (10 fl oz)	0.25	1	1
110	11541120	201586	Milk shake,  fountain-type, vanilla or strawberry, with low fat milk	10205	00	1020500	226.00	2.3	cup	0.25	1	0
110	11541120	201586	Milk shake,  fountain-type, vanilla or strawberry, with low fat milk	61459	00	6145900	283.00	2.8	milkshake (10 fl oz)	0.25	1	1
111	11541120	202978	Milk shake,  fountain-type, vanilla or strawberry, with skim milk	10205	00	1020500	226.00	2.3	cup	0.25	1	0
111	11541120	202978	Milk shake,  fountain-type, vanilla or strawberry, with skim milk	61459	00	6145900	283.00	2.8	milkshake (10 fl oz)	0.25	1	1
112	11541400	000000	Milk shake, with malt, with whole milk	61459	00	6145900	283.00	2.8	milkshake (10 fl oz)	0.25	1	1
113	11541400	101023	Milk shake, with malt, with 1% milk	61459	00	6145900	283.00	2.8	milkshake (10 fl oz)	0.25	1	1
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	10205	00	1020500	188.00	1.9	cup	0.25	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	30000	00	3000000	23.50	0.2	fluid ounce(s)	1.00	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	60919	07	6091907	716.00	7.2	large shake (30 fl oz)	0.25	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	61238	08	6123808	475.00	4.8	medium shake (20 fl oz)	0.25	1	1
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	62015	07	6201507	358.00	3.6	small shake (15 fl oz)	0.25	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	63684	00	6368400	333.00	3.3	Roy Rogers shake	0.25	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	63686	00	6368600	752.00	5.8	large Burger King shake	0.25	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	63688	00	6368800	629.00	7.9	large Dairy Queen shake	0.25	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	64118	00	6411800	376.00	2.8	small Burger King shake	0.25	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	64119	00	6411900	517.00	4.0	medium Burger King shake	0.25	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	64120	00	6412000	373.00	4.1	small Dairy Queen shake	0.25	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	64121	00	6412100	480.00	5.4	medium Dairy Queen shake	0.25	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	64160	00	6416000	267.00	2.8	McDonald's child size shake (12 fl oz)	0.25	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	64161	00	6416100	356.00	3.8	McDonald's small shake (16 fl oz)	0.25	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	64162	00	6416200	473.00	4.9	McDonald's medium shake (21 fl oz)	0.25	1	0
114	11542100	000000	Milk shake, fast food or carry-out, chocolate	64163	00	6416300	713.00	7.5	McDonald's large shake (32 fl oz)	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	10205	00	1020500	188.00	1.9	cup	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	30000	00	3000000	23.50	0.2	fluid ounce(s)	1.00	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	60919	07	6091907	716.00	7.2	large shake (30 fl oz)	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	61238	08	6123808	475.00	4.8	medium shake (20 fl oz)	0.25	1	1
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	62015	07	6201507	358.00	3.6	small shake (15 fl oz)	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	63684	00	6368400	333.00	3.3	Roy Rogers shake	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	63686	00	6368600	752.00	5.8	large Burger King shake	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	63688	00	6368800	629.00	7.9	large Dairy Queen shake	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	64118	00	6411800	376.00	2.9	small Burger King shake	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	64119	00	6411900	517.00	4.0	medium Burger King shake	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	64120	00	6412000	373.00	4.1	small Dairy Queen shake	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	64121	00	6412100	480.00	5.4	medium Dairy Queen shake	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	64160	00	6416000	266.00	2.8	McDonald's child size shake (12 fl oz)	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	64161	00	6416100	354.00	3.8	McDonald's small shake (16 fl oz)	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	64162	00	6416200	470.00	4.9	McDonald's medium shake (21 fl oz)	0.25	1	0
115	11542200	000000	Milk shake, fast food or carry out, vanilla or strawberry	64163	00	6416300	708.00	7.5	McDonald's large shake (32 fl oz)	0.25	1	0
116	11551050	204588	Fruit smoothie, made with whole milk	10205	00	1020500	209.00	2.1	cup	0.25	1	1
117	11551050	206451	Fruit smoothie, made with fat free (skim) milk	10205	00	1020500	209.00	2.1	cup	0.25	1	1
118	11551050	206885	Fruit smoothie, made with reduced fat (2%) milk	10205	00	1020500	209.00	2.1	cup	0.25	1	1
119	11551050	206927	Fruit smoothie, made with low fat (1%) milk	10205	00	1020500	209.00	2.1	cup	0.25	1	1
120	11552200	000000	Orange Julius	10205	00	1020500	262.00	2.6	cup	0.25	1	1
121	11553000	000000	Fruit smoothie, made with yogurt and ice cream	10205	00	1020500	202.00	2.0	cup	0.25	1	0
121	11553000	000000	Fruit smoothie, made with yogurt and ice cream	64014	00	6401400	506.00	5.1	commercial smoothie (20 fl oz)	0.25	1	1
122	11560000	000000	Chocolate-flavored drink	10205	02	1020502	244.00	2.4	cup (drink box)	0.25	1	1
122	11560000	000000	Chocolate-flavored drink	30000	00	3000000	30.50	0.3	fluid ounce(s)	1.00	1	0
122	11560000	000000	Chocolate-flavored drink	60426	00	6042600	274.00	2.7	bottle (9 fl oz)	0.25	1	0
123	11560020	000000	Strawberry-flavored drink	10205	00	1020500	244.00	2.4	cup	0.25	1	1
123	11560020	000000	Strawberry-flavored drink	30000	00	3000000	30.50	0.3	fluid ounce(s)	1.00	1	0
123	11560020	000000	Strawberry-flavored drink	60426	00	6042600	274.00	2.7	bottle (9 fl oz)	0.25	1	0
124	11561000	000000	Cafe con leche, with whole milk	60588	00	6058800	190.00	1.9	coffee cup (6 fl oz)	0.50	1	1
125	11561010	000000	Cafe con leche  with sugar	60588	00	6058800	190.00	1.9	coffee cup (6 fl oz)	0.50	1	1
126	11561010	204009	Cafe con leche with sugar and 2% milk	60588	00	6058800	190.00	1.9	coffee cup (6 fl oz)	0.50	1	1
127	11611000	000000	Instant breakfast, canned	10205	00	1020500	250.00	2.5	cup	0.25	1	0
127	11611000	000000	Instant breakfast, canned	60487	00	6048700	313.00	3.1	can (10 fl oz)	0.25	1	1
128	11612000	100069	Instant breakfast, powder, with 2% milk	10205	00	1020500	247.00	2.5	cup	0.25	1	0
128	11612000	100069	Instant breakfast, powder, with 2% milk	61582	00	6158200	279.00	2.8	packet dry mix with milk	0.25	1	1
129	11612000	200404	Instant breakfast, powder, with whole milk 	10205	00	1020500	247.00	2.5	cup	0.25	1	0
129	11612000	200404	Instant breakfast, powder, with whole milk 	61582	00	6158200	279.00	2.8	packet dry mix with milk	0.25	1	1
130	11612000	201746	Instant breakfast, powder, with skim milk	10205	00	1020500	247.00	2.5	cup	0.25	1	0
130	11612000	201746	Instant breakfast, powder, with skim milk	61582	00	6158200	279.00	2.8	packet dry mix with milk	0.25	1	1
131	11612000	206499	Instant breakfast, powder, with 1% milk	10205	00	1020500	247.00	2.5	cup	0.25	1	0
131	11612000	206499	Instant breakfast, powder, with 1% milk	61582	00	6158200	279.00	2.8	packet dry mix with milk	0.25	1	1
132	11613000	203344	Instant breakfast, powder, low calorie sweetener, with 2% milk	10205	00	1020500	247.00	2.5	cup	0.25	1	0
132	11613000	203344	Instant breakfast, powder, low calorie sweetener, with 2% milk	64171	00	6417100	264.00	2.6	packet dry mix with milk	0.25	1	1
133	11622010	000000	Diet beverage, powder, made with fat free milk	10205	00	1020500	247.00	2.5	cup	0.25	1	0
133	11622010	000000	Diet beverage, powder, made with fat free milk	61580	00	6158000	264.00	2.6	packet dry mix with milk	1.00	1	1
134	11623000	000000	Ensure Nutrition Shake	10205	00	1020500	248.00	2.5	cup	0.25	1	0
134	11623000	000000	Ensure Nutrition Shake	60496	00	6049600	341.00	3.4	can (11 fl oz)	0.25	1	1
134	11623000	000000	Ensure Nutrition Shake	60540	00	6054000	372.00	3.7	carton (12 fl oz)	0.25	1	0
135	11631000	000000	Meal supplement, high calorie, canned or powdered, reconstituted	10205	00	1020500	250.00	2.5	cup	0.25	1	1
135	11631000	000000	Meal supplement, high calorie, canned or powdered, reconstituted	60505	00	6050500	399.00	4.0	can  (12.5 fl oz)	0.25	1	0
136	11641000	000000	Meal replacement, high protein, liquid	10205	00	1020500	256.00	2.6	cup	0.25	1	1
137	11641020	000000	Boost Nutritional Energy Drink	10205	00	1020500	256.00	2.6	cup	0.25	1	1
137	11641020	000000	Boost Nutritional Energy Drink	63387	00	6338700	256.00	2.6	bottle (8 fl oz)	0.25	1	0
138	11811000	000000	Milk, dry, whole, not reconstituted	10205	00	1020500	128.00	1.3	cup	0.25	1	1
138	11811000	000000	Milk, dry, whole, not reconstituted	21000	00	2100000	8.00	0.1	tablespoon	1.00	1	0
139	11812000	000000	Low fat dry milk powder	10205	00	1020500	120.00	1.2	cup	0.25	1	1
139	11812000	000000	Low fat dry milk powder	21000	00	2100000	7.50	0.1	tablespoon	1.00	1	0
140	11813000	000000	Milk, dry, nonfat, not reconstituted	10205	00	1020500	68.00	0.7	cup	1.00	1	1
140	11813000	000000	Milk, dry, nonfat, not reconstituted	21000	00	2100000	4.29	0.0	tablespoon	1.00	1	0
141	11820000	000000	Buttermilk, dry, not reconstituted	21000	00	2100000	6.50	0.1	tablespoon	1.00	1	1
142	11825000	000000	Whey, sweet, dry	21000	00	2100000	7.50	0.1	tablespoon	1.00	1	1
143	11830100	000000	Cocoa, dry mix (with milk & sugar), not reconstituted	21000	00	2100000	8.00	0.1	tablespoon	1.00	1	0
143	11830100	000000	Cocoa, dry mix (with milk & sugar), not reconstituted	60736	00	6073600	28.35	0.3	envelope	1.00	1	1
144	11830110	000000	Cocoa, dry mix (with nonfat dry milk & low calorie sweetener), not reconstituted	21000	00	2100000	7.00	0.1	tablespoon	1.00	1	1
144	11830110	000000	Cocoa, dry mix (with nonfat dry milk & low calorie sweetener), not reconstituted	60741	00	6074100	19.00	0.2	envelope Alba (.675 oz)	0.50	1	0
144	11830110	000000	Cocoa, dry mix (with nonfat dry milk & low calorie sweetener), not reconstituted	60743	00	6074300	15.00	0.2	envelope Swiss Miss (.53 oz)	0.50	1	0
145	11830150	000000	Cocoa powder, unsweetened	10205	00	1020500	86.00	0.9	cup	0.25	1	0
145	11830150	000000	Cocoa powder, unsweetened	21000	00	2100000	5.40	0.1	tablespoon	0.50	1	1
145	11830150	000000	Cocoa powder, unsweetened	22000	00	2200000	1.80	0.0	teaspoon	1.00	1	0
146	11830160	000000	Chocolate flavored powdered drink mix, not reconstituted	21000	00	2100000	11.00	0.1	tablespoon	1.00	1	1
146	11830160	000000	Chocolate flavored powdered drink mix, not reconstituted	60742	00	6074200	21.00	0.2	envelope (.75 oz)	0.50	1	0
147	11830170	000000	Chocolate-flavored powdered drink mix with low-calorie sweetener, not reconstituted	21002	00	2100200	5.50	0.1	tablespoon	1.00	1	0
147	11830170	000000	Chocolate-flavored powdered drink mix with low-calorie sweetener, not reconstituted	60745	00	6074500	18.00	0.2	envelope Nutri System Shake Mix (.64 oz)	0.50	1	0
147	11830170	000000	Chocolate-flavored powdered drink mix with low-calorie sweetener, not reconstituted	60746	00	6074600	5.20	0.1	envelope (.18 oz)	0.50	1	1
148	11830200	000000	Malted milk, dry mix, natural flavor, not reconstituted	63554	00	6355400	21.00	0.2	serving (3 heaping teaspoons or 1 envelope)	0.50	1	1
149	11830210	000000	Malted milk, dry mix, fortified, natural flavor, not reconstituted	63556	00	6355600	21.00	0.2	serving (4 tablespoons)	0.50	1	1
150	11830250	000000	Malted milk, dry mix, chocolate, not reconstituted	63554	00	6355400	21.00	0.2	serving (3 heaping teaspoons or 1 envelope)	0.50	1	1
151	11830260	000000	Malted milk, dry mix, fortified, chocolate, not reconstituted	63556	00	6355600	21.00	0.2	serving (4 tablespoons)	0.50	1	1
152	11830400	000000	Nestle's Quik powder, strawberry	63555	00	6355500	22.00	0.2	serving (2-3 heaping teaspoons)	0.50	1	1
153	11830800	000000	Instant breakfast, powder, not reconstituted	21000	00	2100000	7.40	0.1	tablespoon	1.00	1	0
153	11830800	000000	Instant breakfast, powder, not reconstituted	60734	01	6073401	37.00	0.4	envelope (1.3 oz)	1.00	1	1
154	11830810	000000	Instant breakfast, powder, sweetened with low calorie sweetener, not reconstituted	21000	00	2100000	5.59	0.1	tablespoon	1.00	1	0
154	11830810	000000	Instant breakfast, powder, sweetened with low calorie sweetener, not reconstituted	60734	00	6073400	20.00	0.2	envelope (.71 oz)	1.00	1	1
155	11830900	000000	Protein supplement powder, milk-based, not reconstituted	21000	00	2100000	11.00	0.1	tablespoon	1.00	1	1
156	11830940	000000	Meal replacement powder, high protein, milk-based, to mix with fruit juice, not reconstituted	21000	00	2100000	7.29	0.1	tablespoon	1.00	1	0
156	11830940	000000	Meal replacement powder, high protein, milk-based, to mix with fruit juice, not reconstituted	61876	00	6187600	31.00	0.3	scoop (1.1 oz)	1.00	1	1
157	11830970	000000	Meal replacement powder, milk-based, not reconstituted	21000	00	2100000	15.00	0.2	tablespoon	1.00	1	0
157	11830970	000000	Meal replacement powder, milk-based, not reconstituted	61875	00	6187500	33.00	0.3	scoop (1.2 oz)	1.00	1	1
158	11830990	000000	Nutrient supplement powder, milk-based, not reconstituted	21000	00	2100000	12.50	0.1	tablespoon	1.00	1	1
159	11831500	000000	Nutrient supplement powder, milk-based, high protein, not reconstituted	61573	01	6157301	27.00	0.3	packet (0.95 oz)	1.00	1	1
160	11832000	000000	Meal replacement powder, milk- and soy-based,  not reconstituted	21009	00	2100900	10.00	0.1	tablespoon	1.00	1	1
160	11832000	000000	Meal replacement powder, milk- and soy-based,  not reconstituted	61586	00	6158600	44.00	0.4	packet (D.E.L.T.A)	1.00	1	0
161	12110100	000000	Cream, light	10205	00	1020500	240.00	2.4	cup	0.25	1	0
161	12110100	000000	Cream, light	21000	00	2100000	15.00	0.2	tablespoon	0.50	1	1
161	12110100	000000	Cream, light	60868	00	6086800	11.10	0.1	individual container	1.00	1	0
162	12110300	000000	Cream, light, whipped, unsweetened	10205	00	1020500	120.00	1.2	cup	0.25	1	1
162	12110300	000000	Cream, light, whipped, unsweetened	21000	00	2100000	7.50	0.1	tablespoon	0.50	1	0
163	12120100	000000	Cream, half and half	10205	00	1020500	242.00	2.4	cup	0.25	1	0
163	12120100	000000	Cream, half and half	21000	00	2100000	15.10	0.2	tablespoon	0.50	1	1
163	12120100	000000	Cream, half and half	60869	00	6086900	15.00	0.2	individual container	1.00	1	0
164	12120105	000000	Cream, half and half, low fat	10205	00	1020500	242.00	2.4	cup	0.25	1	0
164	12120105	000000	Cream, half and half, low fat	21000	00	2100000	15.10	0.2	tablespoon	0.50	1	1
164	12120105	000000	Cream, half and half, low fat	60869	00	6086900	15.00	0.2	individual container	1.00	1	0
165	12120110	000000	Cream, half and half, fat free	10205	00	1020500	242.00	2.4	cup	0.25	1	0
165	12120110	000000	Cream, half and half, fat free	21000	00	2100000	15.10	0.2	tablespoon	0.50	1	1
166	12130100	000000	Cream, heavy (whipping cream)	10205	00	1020500	238.00	2.4	cup	0.25	1	0
166	12130100	000000	Cream, heavy (whipping cream)	21000	00	2100000	14.90	0.1	tablespoon	0.50	1	1
167	12130200	000000	Cream, heavy, whipped, unsweetened	10205	00	1020500	119.00	1.2	cup	0.25	1	1
167	12130200	000000	Cream, heavy, whipped, unsweetened	21000	00	2100000	7.40	0.1	tablespoon	1.00	1	0
168	12140000	000000	Cream, heavy, whipped, sweetened	10205	00	1020500	119.00	1.2	cup	0.25	1	1
168	12140000	000000	Cream, heavy, whipped, sweetened	21000	00	2100000	7.40	0.1	tablespoon	1.00	1	0
169	12140100	000000	Cream, whipped, pressurized container	10205	00	1020500	60.00	0.6	cup	0.25	1	1
169	12140100	000000	Cream, whipped, pressurized container	21000	00	2100000	3.79	0.0	tablespoon	1.00	1	0
170	12140105	000000	Cream, whipped, pressurized container, light	10205	00	1020500	64.00	0.6	cup	0.25	1	1
170	12140105	000000	Cream, whipped, pressurized container, light	21000	00	2100000	4.00	0.0	tablespoon	1.00	1	0
171	12140110	000000	Cream, whipped, pressurized container, fat free	10205	00	1020500	64.00	0.6	cup	0.25	1	1
