Food_Item_ID	FoodCode	ModCode	Food Name	Protein (g)	Total Fat (g)	Carbohydrate (g)	Energy (kcal)	Alcohol (g)	Water (g)	Caffeine (mg)	Theobromine (mg)	Total Sugars (g)	Total Dietary Fiber (g)
4841	91705070	0	Chocolate bar, milk, with peanuts (Mr. Goodbar)	10.22	33.21	54.34	538	0	0.45	18	198	47.2199	3.7999
4842	91705200	0	Chocolate chips, semi-sweet	4.2	30	63.8999	480	0	0.7	62	486	54.5	5.9
4843	91705300	0	Chocolate bar, dark, plain (Hershey Special Dark)	4.5	33.2	60.18	528	0	0.75	56	470	48.81	6.4
6419	91705310	0	Chocolate bar, dark, with almonds (Hershey Special Dark with Almonds)	6.5499	33.81	56.4799	553	0	1.31	43	468	42.3299	7.7
4844	91705400	0	Chocolate bar, white, plain	5.87	32.09	59.24	539	0	1.3	0	0	59	0.2
6420	91705410	0	Chocolate bar, white, with almonds	8.1998	35.1499	53.1499	547	0	1.78	0	0	50.84	1.7
4845	91705420	0	Chocolate bar, white, with crisped rice (Nestle Crunch)	7.6398	29.37	59.67	511	0	1.52	20	203	51.06	3.2999
6421	91705430	0	Kit Kat White	6.5099	25.9898	64.59	518	0	1.6298	14	116	48.68	1
4846	91705500	0	Mexican chocolate	3.64	15.59	77.4098	426	0	1.59	14	231	69.4	4
4847	91706000	0	Chocolate bar, dark, coconut filled (Mounds)	4.5998	26.6	58.59	486	0	9.05	17	130	46.1899	3.7
4848	91706100	0	Coconut candy, no chocolate covering (Bon-bon)	1.01	12.46	75.5699	404	0	10.41	0	0	72.68	1.6
4849	91706400	0	Coconut candy, Puerto Rican style	1.31	13.64	74.6598	408	0	9.99	0	0	73.2699	1.3
4850	91707000	0	Fondant candy (Candy Corn, Mentos, Mints)	0	0.02	93.18	373	0	6.74	0	0	88.9	0
4851	91707010	0	Fondant candy, chocolate covered (Cadbury Creme Egg, Peppermint Patties, Thin Mints, Junior Mints)	2.2	9.3	80.4	366	0	7.7	10	185	71.42	2.1
4852	91708000	0	Fruit peel, candied	0.34	0.07	82.7399	322	0	16.6999	0	0	80.68	1.6
6422	91708010	0	Dried fruit and nut bar (date bar)	4.1699	18.09	58.07	379	0	18.17	0	0	45.0399	6.9
6423	91708020	0	Soft fruit candy (Aplets & Cotlets, Turkish delight)	2.31	9.5198	73.81	390	0	13.88	0	0	45.95	2.3999
4853	91708030	0	Fruit snack candy (Roll Up, Gushers, Fun Fruits)	0.55	2.8399	84.31	365	0	11.25	0	0	53.3699	0
4854	91708070	0	Tamarind candy	1.52	0.37	85.04	328	0	11.1899	0	0	82.1098	2.7999
4855	91708100	0	Fruit snacks, high vitamin C (Welch's Fruit Snacks, Brach's Hi-C Fruit Snacks)	0.08	0	87.9698	352	0	11.84	0	0	68.18	0
4856	91708150	0	Yogurt covered fruit snacks, with added vitamin C (Kellogg's Yogos Bits)	0	7.5	86.9	415	0	3.73	0	0	65	0.2
4857	91709000	0	Gumdrops, chocolate covered	2.14	8.3	87.84	435	0	1.1398	6	57	56.88	1
6424	91713010	0	Fudge, chocolate, chocolate covered	3.97	16.18	71.3298	448	0	7.32	12	152	66.6299	2.2
6425	91713020	0	Fudge, chocolate, chocolate covered, with nuts	5.36	22.1498	65.37	483	0	5.8098	11	140	59.81	2.7999
4858	91713030	0	Fudge, chocolate	2.39	10.41	76.4398	411	0	9.81	8	130	73.12	1.7
4859	91713040	0	Fudge, chocolate, with nuts	4.3799	18.93	67.93	461	0	7.66	7	112	63.3699	2.5
4860	91713050	0	Fudge, peanut butter	7.0198	16.6	66.62	434	0	8.6098	0	0	62.2599	1.5
4861	91713060	0	Fudge, peanut butter, with nuts	8.48	22.8	60.95	473	0	6.4599	0	0	55.67	2.2
4862	91713070	0	Fudge, vanilla	1.05	5.45	82.15	383	0	10.85	0	0	79.7699	0
4863	91713080	0	Fudge, vanilla, with nuts	3	13.69	74.6098	435	0	7.99	0	0	71	0.9
4864	91713090	0	Fudge, divinity	4.24	7.7199	83.2099	399	0	4.3098	0	0	81.95	0.9
6426	91713100	0	Fudge, brown sugar (penuche)	2.1	10.21	77.7699	396	0	8.46	0	0	75.8499	1.1
4865	91715000	0	Fudge, caramel and nut, chocolate covered candy (Oh Henry)	7.7	23	65.5	462	0	2.2999	4	44	46.2	1.8998
4866	91715100	0	Snickers Bar	7.53	23.85	61.5099	491	0	5.5499	8	85	50.4699	2.2999
4867	91715200	0	Baby Ruth	5.4	21.6	64.7998	459	0	6.99	4	119	54	2
4868	91715300	0	100 GRAND Bar	2.5	19.3298	70.9698	468	0	6.0998	8	55	51.8999	1
4869	91716010	0	Halvah, plain	7.98	31.87	57.56	522	0	1.47	0	0	53.0799	4.5
4870	91716110	0	Halvah, chocolate covered	7.8799	31.25	58.0799	526	0	1.48	6	57	52.64	4.2
4871	91718000	0	Honey-combed hard candy with peanut butter (Chick-o-Stick)	8.71	20.1099	67.31	456	0	2	0	0	63.34	2.3999
4872	91718050	0	Honey-combed hard candy with peanut butter, chocolate covered (Clark Bar, 5th Avenue Bar)	8.7798	23.98	62.68	482	0	2.2999	5	79	47.1899	3.1
4873	91718100	0	Butterfinger	5.4	18.8998	72.9	459	0	1.23	1	36	45.8999	2
6427	91718110	0	Butterfinger Crisp	6.6699	18.3298	68.45	465	0	5.0499	5	185	48.3299	1.7
4874	91718200	0	Sprinkles, chocolate-flavored	1.99	30.0398	66.7998	511	0	0.33	9	290	60.4699	3.2999
4875	91721000	0	Licorice	0	0.05	93.5498	375	0	6.2999	0	0	70	0.2
4876	91723000	0	Marshmallow	1.8	0.2	81.2998	318	0	16.3998	0	0	57.56	0.1
4877	91723010	0	Marshmallow, chocolate covered	2.43	10.4	75.03	375	0	11.63	20	128	55.74	1.7
4878	91723020	0	Marshmallow, candy-coated (Peeps)	1.1598	0.13	87.9899	343	0	10.5398	0	0	72.68	0.1
4879	91723050	0	Marshmallow, coconut-coated	2.4199	5.49	72.23	332	0	19.3798	0	0	52.56	0.8
6428	91726000	0	Nougat, plain	3.33	1.6698	92.39	398	0	2.1499	0	0	83.3298	3.2999
6429	91726110	0	Nougat, with caramel, chocolate covered	4.0099	17.23	71.17	456	0	6.2999	6	64	59.6899	1
4880	91726130	0	Milky Way Bar	4.0099	17.23	71.17	456	0	6.2999	6	64	59.6899	1
4881	91726140	0	Milky Way Midnight Bar 	3.2	17.5	71.2198	443	0	7.2	30	238	57.81	2.8999
4882	91726150	0	Mars Almond Bar	8.0998	23	62.7	467	0	4.5	4	29	52.1	2
4883	91726410	0	Nougat, chocolate covered (Charleston Chew)	4.54	9.5099	83.15	436	0	1.97	6	57	74.42	3.2999
4884	91726420	0	3 Musketeers Bar	2.6	12.75	77.7699	436	0	5.7999	7	106	66.89	1.5
4885	91727010	0	Nuts, chocolate covered, (hazelnuts, brazil nuts, cashews)	11.39	41.6	42.0499	568	0	2.5	10	102	28.09	4.9
4886	91728000	0	Nut roll, fudge or nougat, caramel and nuts (Payday)	11.84	23.73	55.96	465	0	6.9299	0	0	48.8999	3.6
4887	91728500	0	Pecans, sugared 	7.29	48.77	31.8599	560	0	11.02	0	0	25.12	6.5
4888	91731000	0	Peanuts, chocolate covered	13.1	33.5	49.7	519	0	1.8998	14	145	37.59	4.7
4889	91731010	0	M&M's, peanut	9.57	26.1298	60.4799	515	0	2.48	10	108	50.75	3.7
4890	91731060	0	M&M's, peanut butter	10.16	29.32	56.89	529	0	2	6	63	47.1499	4
4891	91731100	0	Peanuts, sugar-coated	15.5	33.7	47.3999	522	0	1.6	0	0	42.2199	4.0998
4892	91731150	0	Peanuts, yogurt covered	14.84	37.0099	42.43	542	0	3.98	0	0	36.0799	3.7999
4893	91732000	0	Peanut bar	15.5	33.7	47.3999	522	0	1.6	0	0	42.2199	4.0998
4894	91732100	0	Planters Peanut Bar	16.26	30.4499	50.84	510	0	0.85	0	0	44.34	5.5
4895	91733000	0	Peanut brittle	7.57	18.98	71.2399	486	0	0.7	0	0	51.3299	2.5
6430	91733200	0	Peanut bar, chocolate covered 	13.07	32.45	51.1199	526	0	1.57	6	64	45.1	3.8999
4896	91734000	0	Peanut butter, chocolate covered (peanut butter egg, Peanut Butter Meltaway Bar)	11.46	28.02	57.63	509	0	1.1598	7	72	51.1899	3.2999
4897	91734100	0	Reese's Peanut Butter Cup	10.24	30.53	55.3599	515	0	1.4398	7	72	47.17	3.6
4898	91734200	0	Reese's Pieces	12.46	24.77	59.8599	497	0	1	0	0	53.25	3
4899	91734300	0	Reese's Sticks	9.5298	31.34	55.38	521	0	1.6	0	48	40.3299	3.2999
4900	91734400	0	Reese's Fast Break	8.9299	23.21	63.8999	495	0	1.6598	6	60	53.57	3.6
4901	91734450	0	Reese's Crispy Crunchy Bar	9.5298	31.34	55.53	542	0	1.6	0	48	40.3299	3.2999
4902	91734500	0	Peanut butter morsels or chips	18.3	29.8	46.88	529	0	2.6699	0	0	38.2999	5
4903	91735000	0	Pralines	2.1	10.21	77.7699	396	0	8.46	0	0	75.8499	1.1
4904	91736000	0	Pineapple candy, Puerto Rican style	0.65	0.14	85.1299	329	0	13.5398	0	0	83.75	1.2
4905	91739010	0	Raisins, chocolate covered	4.0998	14.8	68.4	390	0	11.1999	10	122	62.2199	3.1
4906	91739600	0	Raisins, yogurt covered	4.25	11.6099	72.78	393	0	9.75	0	0	60.52	2.1
4907	91742010	0	Sesame Crunch (Sahadi)	11.6	33.2999	50.2999	516	0	2.2	0	0	31.17	7.7
4908	91745010	0	Gummy candy (gummies)	0	0	98.9	396	0	1	0	0	58.9699	0.1
4909	91745020	0	Hard candy (Jolly Rancher, Life Savers, Gob Stoppers, Lollipop) 	0	0.2	98	394	0	1.3	0	0	62.8999	0
4910	91745040	0	Butterscotch hard candy	0.03	3.2999	90.4	391	0	5.25	0	0	80.4599	0
4911	91745100	0	Skittles	0.19	4.37	90.78	405	0	3.83	0	0	75.84	0
4912	91746010	0	Sugar-coated chocolate discs (Snow Caps)	4.33	21.1298	71.1898	492	0	1.7	14	143	63.68	2.7999
4913	91746100	0	M&M's, plain	4.33	21.1298	71.1898	492	0	1.7	14	143	63.68	2.7999
4914	91746120	0	Sixlets	4.33	21.1298	71.1898	492	0	1.7	14	143	63.68	2.7999
4915	91746150	0	Easter egg, candy coated chocolate (Cadbury's Mini Eggs)	4.33	21.1298	71.1898	492	0	1.7	14	143	63.68	2.7999
6431	91746200	0	M&M's, pretzel	5	15	72.9398	447	0	4.8399	11	126	50	2.5
4916	91750000	0	Taffy (Starburst, Laffy Taffy, Salt Water Taffy)	0.81	8.0298	81.93	400	0	8.46	0	0	55.59	0
4917	91760000	0	Toffee, plain	4.6699	8.22	78.17	388	0	7.11	0	0	66.5	0
4918	91760100	0	Toffee, chocolate covered (Heath Bar, Skor Bar)	5.48	14.02	73.0999	428	0	5.5899	5	55	62.4399	0.9
4919	91760200	0	Toffee, chocolate-coated, with nuts (Almond Roca)	7.62	18.2198	66.8298	446	0	5.4599	5	56	56.13	1.8
4920	91760500	0	Chocolate truffle	6.08	32.68	43.71	491	0	16.07	14	148	37.99	2.5
4921	91760700	0	Wax candy, liquid filled (Sathers Pop Bottles)	0	0	32.53	126	0	67.4	0	0	32.4699	0
4922	91770010	0	Gumdrops, dietetic or low calorie 	0	0.2	88	162	0	11.6999	0	0	70	18
4923	91770020	0	Hard candy, dietetic or low calorie	0	0	98.5999	394	0	1.3998	0	0	93	0
4924	91770030	0	Candy, chocolate covered, dietetic or low calorie 	0.7	2.7	95.04	407	0	1.4098	2	19	89.23	0.3
4925	91770050	0	Mints, dietetic or low calorie	0	0	98.5999	394	0	1.3998	0	0	93	0
4926	91780010	0	Snickers Marathon Energy bar	21.91	10.7899	50.2999	386	0	14	6	57	28.71	6.7
4927	91781010	0	Snickers Marathon Protein bar	25	12.5	50.5	415	0	9	3	28	28.75	12.5
5482	91799999	0	Baking chocolate, unsweetened	12.9	52.31	29.84	501	0	1.34	0	0	0.91	16.6
4928	91801000	0	Chewing gum, sugared	0	0.3	96.7	360	0	2.6	0	0	66.0798	2.3999
4929	91802000	0	Chewing gum, sugarless	0	0.4	94.7998	268	0	3.5	0	0	0	2.3999
4930	92101000	0	Coffee, brewed, regular	0.12	0.02	0	1	0	99.39	40	0	0	0
4931	92101500	0	Coffee, brewed, regular and decaffeinated mixture	0.11	0.01	0	0	0	99.34	20	0	0	0
4932	92101600	0	Coffee, Turkish	0.11	0.02	9.56	38	0	89.89	36	0	9.5398	0
4933	92101610	0	Espresso	0.12	0.18	1.6698	9	0	97.7998	212	0	0	0
4934	92101630	0	Espresso, decaffeinated	0.1	0.18	1.69	9	0	97.7998	1	0	0	0
6432	92101640	0	Coffee, Mexican	0.12	0.02	0	1	0	99.39	40	0	0	0
6433	92101650	0	Coffee, Mexican, with sugar	0.12	0.02	6.9699	28	0	92.42	37	0	6.9	0
6434	92101660	0	Coffee, Mexican, decaffeinated	0.1	0	0	0	0	99.2998	1	0	0	0
6435	92101670	0	Coffee, Mexican, decaffeinated, with sugar	0.1	0	7	27	0	92.31	1	0	6.9199	0
4935	92101700	0	Coffee, brewed, flavored	0.12	0.02	0	1	0	99.39	40	0	0	0
4936	92101800	0	Coffee, Cuban	0.12	0.02	6.9699	28	0	92.42	37	0	6.9	0
4937	92101900	201503	Latte (espresso coffee), regular, with skim milk 	2.56	0.1	4.1398	28	0	92.5699	53	0	3.8199	0
4938	92101900	203108	Latte (espresso coffee), regular, with 2% milk 	2.5099	1.53	4.0198	40	0	91.3499	53	0	3.7999	0
4939	92101900	206405	Latte (espresso coffee), regular, with whole milk 	2.39	2.48	4.0198	48	0	90.54	53	0	3.79	0
4940	92101900	206440	Latte (espresso coffee), regular, with 1% milk 	2.56	0.77	4.16	34	0	91.8799	53	0	3.8999	0
6436	92101900	206726	Latte (espresso coffee), with half and half	2.25	8.66	3.64	100	0	84.89	53	0	3.22	0
6437	92101900	206901	Latte (espresso coffee), with cream	1.56	27.64	2.5	260	0	67.9	54	0	2.08	0
6438	92101900	207303	Latte (espresso coffee), with soymilk	2.0099	1.1598	4.16	35	0	92.12	53	0	2.7599	0.2
6439	92101910	0	Latte (espresso coffee), decaffeinated	2.14	1.29	3.72	35	0	92.2998	0	0	3.27	0
6440	92101910	206442	Latte (espresso coffee), decaffeinated, with 1% milk	2.2	0.69	3.81	30	0	92.73	0	0	3.3399	0
6441	92101910	206444	Latte (espresso coffee), decaffeinated, with whole milk	2.06	2.1499	3.69	42	0	91.5798	0	0	3.25	0
6442	92101910	206760	Latte (espresso coffee), decaffeinated, with skim milk	2.21	0.12	3.7999	25	0	93.3199	0	0	3.2799	0
6443	92101910	207081	Latte (espresso coffee), decaffeinated, with 2% milk	2.16	1.34	3.69	35	0	92.2699	0	0	3.2599	0
6444	92101910	207415	Latte (espresso coffee), decaffeinated, with soymilk	1.73	1.02	3.81	31	0	92.93	0	0	2.3599	0.1
4941	92101920	0	Frappuccino, regular, with whole milk 	1.85	1.9198	9.0099	60	0	86.7699	31	0	8.9	0
4942	92101920	206598	Frappuccino, regular, with 1% milk 	1.98	0.59	9.1198	49	0	87.81	31	0	8.99	0
4943	92101920	206619	Frappuccino, regular, with 2% milk 	1.94	1.1798	9.0099	54	0	87.4	31	0	8.91	0
6445	92101920	206735	Frappuccino, regular, with cream	1.73	6.6799	8.7599	100	0	82.3799	31	0	8.5099	0
6446	92101920	207523	Frappuccino, regular, with skim milk	1.98	0.07	9.0899	44	0	88.3598	31	0	8.9199	0
6447	92101925	0	Frappuccino, regular, with whole milk and whipped cream	2.27	5.6398	16.55	124	0	75	32	17	15.0398	0.2
6448	92101930	0	Frappuccino, decaffeinated, with whole milk	1.86	1.9299	9.0398	60	0	86.73	0	0	8.9398	0
6449	92101930	206599	Frappuccino, decaffeinated, with 1% milk	1.99	0.59	9.15	49	0	87.78	0	0	9.0198	0
6450	92101935	0	Frappuccino, decaffeinated, with whole milk and whipped cream	2.27	5.65	16.5798	125	0	74.9599	1	17	15.07	0.2
4944	92101950	101316	Mocha, with skim milk and whipped cream 	2.54	0.66	10.52	58	0	85.65	46	19	8.5899	0.3
4945	92101950	205578	Mocha, with 2% milk and whipped cream 	2.49	1.9198	10.43	69	0	84.5498	46	19	8.58	0.3
4946	92101950	206423	Mocha, with whole milk and whipped cream 	2.39	2.7599	10.43	76	0	83.84	46	19	8.57	0.3
4947	92101950	206694	Mocha, with 1% milk and whipped cream	2.54	1.25	10.56	63	0	85.0199	46	19	8.6699	0.3
6451	92101950	207676	Mocha, with half and half and whipped cream	2.2599	8.22	10.13	122	0	78.81	46	19	8.0998	0.3
4948	92101960	0	Mocha, with soymilk and whipped cream	1.86	1.58	14.23	78	0	81.78	58	32	10.41	0.5
4949	92103000	0	Coffee, instant, regular	0.1	0	0.63	3	0	99.09	26	0	0	0
4950	92104000	0	Coffee, instant, 50% less caffeine	0.12	0	0.61	3	0	99.09	13	0	0	0
6452	92105000	0	Coffee, liquid concentrate	0.49	0.02	3.02	14	0	96.03	126	0	0	0
6453	92105010	0	Coffee, made from liquid concentrate	0.07	0	0.44	2	0	99.34	18	0	0	0
4951	92111010	0	Coffee, brewed, decaffeinated	0.1	0	0	0	0	99.2998	1	0	0	0
4952	92114000	0	Coffee, instant, decaffeinated	0.1	0	0.64	3	0	99.09	1	0	0	0
6454	92121000	0	Cappucino, instant, with sugar	0.26	0.95	5.0899	30	0	93.31	18	0	3.72	0
4953	92121010	0	Coffee, instant, regular, with sugar	0.11	0	4.32	17	0	95.39	28	0	3.6499	0
4954	92121020	0	Mocha mix, dry instant powder, prepared with water	0.32	0.96	4.5	28	0	93.93	22	18	3.54	0.1
4955	92121030	0	Mocha mix, dry instant powder, with low calorie sweetener, prepared with water	0.28	0.99	1.48	16	0	96.84	7	6	1.1	0.2
4956	92121040	0	Coffee, instant, regular, with low calorie sweetener and creamer	0.6	2.1	3.16	34	0	93.4	15	12	2.35	0.3
6455	92121050	0	Mocha, made from powdered instant mix, decaffeinated, with low calorie sweetener	0.66	0.96	5.2	32	0	92.84	2	24	2.5499	0.4
4957	92130000	0	Coffee, regular, with cream and sugar (from vending)	0.21	0.8	5.4599	29	0	93.2998	27	0	4.7999	0
6456	92130001	0	Coffee, decaffeinated, with cream and sugar (from vending)	0.21	0.8	5.4599	29	0	93.2998	1	0	4.7999	0
6457	92130005	0	Coffee, regular, with cream and low-calorie sweetener (from vending)	0.23	0.82	2.4599	18	0	96.2399	28	0	1.75	0
6458	92130006	0	Coffee, decaffeinated, with cream and low-calorie sweetener (from vending)	0.23	0.82	2.47	18	0	96.25	1	0	1.75	0
4958	92130010	0	Coffee, regular, with cream (from vending)	0.22	0.83	1.95	16	0	96.76	28	0	1.28	0
4959	92130020	0	Coffee, regular, with sugar (from vending)	0.11	0	4.32	17	0	95.39	28	0	3.6499	0
6459	92151000	0	Coffee and chicory, regular, instant	0.11	0	0.69	3	0	99.0199	29	0	0	0
6460	92151100	0	Coffee and chicory, decaffeinated, instant	0.11	0	0.69	3	0	99.0199	1	0	0	0
6461	92152000	0	Coffee and chicory, regular, instant	0.12	0.02	0	1	0	99.39	40	0	0	0
4960	92161000	0	Cappuccino, regular, with whole milk 	1.6598	1.6598	2.58	32	0	93.53	20	0	2.56	0.1
4961	92161000	101315	Cappuccino, regular, with 2% milk 	1.74	1.01	2.58	26	0	94.0699	20	0	2.5699	0.1
4962	92161000	202295	Cappuccino, regular, with skim milk 	1.78	0.05	2.66	18	0	94.89	20	0	2.5899	0.1
4963	92161000	205450	Cappuccino, regular, with 1% milk	1.77	0.5	2.6699	22	0	94.43	20	0	2.64	0.1
6462	92161000	206563	Cappuccino, regular, with half and half	1.56	5.8098	2.3199	67	0	89.7399	20	0	2.1699	0.1
6463	92161000	207164	Cappuccino, regular, with non-dairy creamer	0.41	6.7999	17.77	127	0	74.4398	21	50	16.6	0.6
6464	92161000	207364	Cappuccino, regular, with soymilk 	1.3998	0.76	2.68	23	0	94.59	20	0	1.86	0.2
6465	92161005	0	Caramel macchiato, regular	2.0499	1.4398	7.0998	49	0	88.8799	30	0	6.5899	0
6466	92162000	0	Cappuccino, decaffeinated, with whole milk	1.6498	1.6498	2.58	31	0	93.48	0	0	2.56	0.1
6467	92162000	207157	Cappuccino, decaffeinated, with 2% milk	1.73	1	2.58	26	0	94.03	0	0	2.5699	0.1
6468	92162000	207279	Cappuccino, decaffeinated, with skim milk	1.77	0.04	2.66	18	0	94.8499	0	0	2.5899	0.1
6469	92162000	207407	Cappuccino, decaffeinated, with 1% milk	1.76	0.49	2.6699	22	0	94.39	0	0	2.64	0.1
6470	92162005	0	Caramel macchiato, decaffeinated	2.04	1.4599	7.4199	50	0	88.5199	0	0	6.48	0
6471	92191500	0	Chicory coffee, dry instant powder	12.1999	0.5	75.4	353	0	3.1	3142	0	0	0
6472	92191520	0	Chicory coffee, dry instant powder, decaffeinated, 	11.6	0.2	76	351	0	3.2	122	0	0	0
6473	92192000	0	Mocha mix, dry instant powder	5.29	15.8698	74.04	460	0	1.7	360	294	58.2	1.8998
6474	92192030	0	Mocha mix, dry instant powder, with low calorie sweetener	9	31.3	47	506	0	3.1	218	178	34.9799	4.7999
6475	92192040	0	Mocha mix, dry instant powder, with low calorie sweetener, decaffeinated	9	13.21	71.4	440	0	3.1	25	324	34.9799	4.7999
6476	92193000	0	Coffee, dry instant powder, flavored	3.7999	14.1	75.81	445	0	1.85	274	0	55.45	0.6
6477	92193020	0	Coffee, dry instant powder, with low calorie sweetener	1.96	29.1	59.9399	509	0	6.16	21	0	59	0.5
4964	92201010	0	Postum, prepared with water	0.1	0.04	1.3	6	0	98.37	0	0	0.08	0.4
4965	92202010	0	Chicory coffee  	0.12	0	0.72	3	0	98.98	30	0	0	0
6478	92204000	0	Yerba mate, sweetened	0	0	5.2999	20	0	94.7	19	2	5	0
4966	92205000	0	Rice beverage (Rice Dream, rice drink)	0.28	0.97	9.1699	47	0	89.28	0	0	5.28	0.3
6479	92291300	0	Postum, dry powder	6.0099	2.52	78.42	360	0	7.99	19	0	4.6299	23.3
4967	92302000	0	Tea, unsweetened	0	0	0.3	1	0	99.7	20	2	0	0
4968	92302200	0	Tea, sweetened with sugar	0	0	8.3598	32	0	91.64	18	2	8.07	0
4969	92302300	0	Tea, sweetened with low calorie sweetener	0.01	0	0.67	3	0	99.3199	20	2	0.34	0
6480	92302500	0	Tea, decaffeinated, unsweetened	0	0	0.3	1	0	99.7	1	0	0	0
6481	92302600	0	Tea, decaffeinated, sweetened with sugar	0	0	5.2999	20	0	94.7	1	0	5	0
6482	92302700	0	Tea, decaffeinated, sweetened with low calorie sweetener	0.01	0	0.67	3	0	99.3199	1	0	0.34	0
4970	92304000	0	Tea, from frozen concentrate, unsweetened	0	0	0.3	1	0	99.7	20	2	0	0
6483	92304700	0	Tea, from frozen concentrate, decaffeinated, sweetened with low calorie sweetener	0.01	0	0.67	3	0	99.3199	1	0	0.34	0
4971	92305010	0	Tea, from instant powder, unsweetened	0.02	0	0.23	1	0	99.62	5	0	0.01	0
4972	92305040	0	Tea, from instant powder, sweetened with sugar	0.01	0.05	7.3098	30	0	92.5	3	0	7.07	0.1
6484	92305050	0	Tea, from instant powder, decaffeinated, sweetened with sugar	0.06	0	7.2	28	0	92.6098	0	0	7.04	0
4973	92305090	0	Tea, from instant powder, sweetened with low calorie sweetener	0.02	0	0.44	2	0	99.4098	11	0	0.01	0
6485	92305110	0	Tea, from instant powder, decaffeinated, sweetened with low calorie sweetener	0.03	0	0.72	3	0	99.09	0	0	0.02	0
6486	92305180	0	Tea, from instant powder, decaffeinated, unsweetened	0.06	0	0.17	1	0	99.62	0	0	0.02	0
4974	92306000	0	Tea, herbal	0	0	0.2	1	0	99.7	0	0	0	0
4975	92306020	0	Tea, herbal, sweetened with sugar	0	0	5.2	20	0	94.7	0	0	5	0
4976	92306030	0	Tea, herbal, sweetened with low calorie sweetener	0.01	0	0.57	3	0	99.3199	0	0	0.34	0
5584	92306090	0	Tea, hibiscus	0.43	0.65	7.41	37	0	89.6299	0	0	6	0.3
6487	92306610	0	Russian tea	0.06	0	14.88	58	0	84.8799	9	0	14.31	0.1
6488	92306700	0	Tea, chamomile	0	0	0.2	1	0	99.7	0	0	0	0
6489	92307000	0	Tea, instant powder, dry	20.21	0	58.6599	315	0	5.0899	5714	71	5.53	8.5
6490	92307500	0	Arnold Palmer (half tea, half lemonade)	0.02	0.02	10.0398	39	0	89.8598	9	1	9.64	0
6491	92307510	0	Arnold Palmer (half tea, half lemonade), low calorie	0.02	0.02	5.54	21	0	94.3499	9	1	5.1398	0
4977	92410110	0	Carbonated water, sweetened (Penafiel, Clearly Canadian, Mistic Sparkling Water)	0	0	8.8	34	0	91.0999	0	0	8.8	0
4978	92410210	0	Carbonated water, unsweetened (Club soda)	0	0	0	0	0	99.9	0	0	0	0
4979	92410250	0	Carbonated water, sweetened, with low-calorie or no-calorie sweetener (Diet Mistic Sparkling Water)	0.1	0	0	0	0	99.7998	0	0	0	0
4980	92410310	0	Soft drink, cola (Pepsi, Coke)	0.07	0.02	9.56	37	0	90.31	8	0	8.97	0
4981	92410315	0	Soft drink, cola, reduced sugar (C2)	0	0	5.16	20	0	94.78	9	0	5.16	0
4982	92410320	0	Soft drink, cola, diet (Diet Pepsi, Diet Coke)	0.11	0.03	0.29	2	0	99.54	12	0	0	0
4983	92410330	0	Soft drink, cola, with extra caffeine (Jolt Cola)	0	0	10.58	41	0	89.62	9	0	10.75	0
4984	92410340	0	Soft drink, cola, decaffeinated (Caffeine Free Pepsi, Caffeine Free Coke)	0	0	10.58	41	0	89.62	0	0	10.58	0
4985	92410350	0	Soft drink, cola, decaffeinated, diet (Caffeine Free Diet Pepsi, Caffeine Free Diet Coke)	0.12	0	0.15	1	0	99.7399	0	0	0	0
4986	92410360	0	Soft drink, pepper type, (Dr. Pepper, Mr. Pibb)	0.07	0.02	9.56	37	0	90.31	8	0	8.97	0
4987	92410370	0	Soft drink, pepper type, diet (Diet Dr. Pepper)	0.11	0.03	0.29	2	0	99.54	12	0	0	0
4988	92410390	0	Soft drink, pepper type, decaffeinated, (Caffeine Free Dr. Pepper)	0	0	10.58	41	0	89.62	0	0	10.58	0
4989	92410400	0	Soft drink, pepper type, diet, decaffeinated, (Caffeine Free Diet Dr. Pepper)	0.12	0	0.15	1	0	99.7399	0	0	0	0
4990	92410410	0	Soft drink, cream soda	0	0	13.3	51	0	86.7	0	0	13.3	0
4991	92410420	0	Soft drink, cream soda, diet	0.1	0	0	0	0	99.7998	0	0	0	0
4992	92410510	0	Soft drink, fruit-flavored, caffeine free (Sprite, Sierra Mist, 7-Up) 	0.05	0.02	10.14	40	0	89.78	0	0	8.98	0
4993	92410520	0	Soft drink, fruit-flavored, diet, caffeine free (Sprite, Sierra Mist, 7-Up)	0.1	0	0	0	0	99.7998	0	0	0	0
4994	92410550	0	Soft drink, fruit flavored, caffeine containing (Mountain Dew, Mellow Yellow)	0.07	0.02	9.56	37	0	90.31	8	0	8.97	0
4995	92410560	0	Soft drink, fruit flavored, caffeine containing, diet (Diet Mountain Dew, Diet Mellow Yellow)	0.1	0	0	0	0	99.7998	15	0	0	0
4996	92410610	0	Soft drink, ginger ale	0	0	8.7698	34	0	91.23	0	0	8.6998	0
4997	92410620	0	Soft drink, ginger ale, diet	0.1	0	0	0	0	99.7998	0	0	0	0
4998	92410710	0	Soft drink, root beer	0	0	10.6	41	0	89.2998	0	0	10.6	0
4999	92410720	0	Soft drink, root beer, diet	0.1	0	0	0	0	99.7998	0	0	0	0
5000	92411510	0	Soft drink, cola, fruit or vanilla flavor (Cherry Coke, Vanilla Coke, Pepsi Wild Cherry)	0.07	0.02	9.56	37	0	90.31	8	0	8.97	0
