FoodID	Diet.ID	FoodAmt	Main.food.description	FoodCode	ModCode	Protein (g)	Total Fat (g)	Carbohydrate (g)	Energy (kcal)	Total Sugars (g)	Total Dietary Fiber (g)
56205010.900000	T.CS.080	118.5	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	3.1638315	0.3318	33.167913	152.865	0.05925	0.474
56205010.900000	T.CS.081	395	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	10.546105	1.106	110.55971	509.55	0.1975	1.58
56205010.900000	T.CS.082	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.083	158	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	4.218442	0.4424	44.223884	203.82	0.079	0.632
56205010.900000	T.CS.084	158	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	4.218442	0.4424	44.223884	203.82	0.079	0.632
56205010.900000	T.CS.085	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.086	158	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	4.218442	0.4424	44.223884	203.82	0.079	0.632
56205010.900000	T.CS.087	395	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	10.546105	1.106	110.55971	509.55	0.1975	1.58
56205010.900000	T.CS.088	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.089	237	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	6.327663	0.6636	66.335826	305.73	0.1185	0.948
56205010.900000	T.CS.090	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.091	434.5	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	11.6007155	1.2166	121.615681	560.505	0.21725	1.738
56205010.900000	T.CS.092	158	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	4.218442	0.4424	44.223884	203.82	0.079	0.632
56205010.900000	T.CS.093	316	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	8.436884	0.8848	88.447768	407.64	0.158	1.264
56205010.900000	T.CS.094	316	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	8.436884	0.8848	88.447768	407.64	0.158	1.264
56205010.900000	T.CS.095	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.096	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.097	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.098	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.099	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.100	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.102	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.103	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.104	948	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	25.310652	2.6544	265.343304	1222.92	0.474	3.792
56205010.900000	T.CS.105	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.106	553	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	14.764547	1.5484	154.783594	713.37	0.2765	2.212
56205010.900000	T.CS.107	948	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	25.310652	2.6544	265.343304	1222.92	0.474	3.792
56205010.900000	T.CS.108	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.109	316	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	8.436884	0.8848	88.447768	407.64	0.158	1.264
56205010.900000	T.CS.110	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.111	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.112	1422	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	37.965978	3.9816	398.014956	1834.38	0.711	5.688
56205010.900000	T.CS.114	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.115	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.116	1580	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	42.18442	4.424	442.23884	2038.2	0.79	6.32
56205010.900000	T.CS.117	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.118	316	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	8.436884	0.8848	88.447768	407.64	0.158	1.264
56205010.900000	T.CS.119	276.5	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	7.3822735	0.7742	77.391797	356.685	0.13825	1.106
56205010.900000	T.CS.120	316	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	8.436884	0.8848	88.447768	407.64	0.158	1.264
56205010.900000	T.CS.121	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.122	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.123	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.124	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.125	948	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	25.310652	2.6544	265.343304	1222.92	0.474	3.792
56205010.900000	T.CS.126	553	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	14.764547	1.5484	154.783594	713.37	0.2765	2.212
56205010.900000	T.CS.127	316	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	8.436884	0.8848	88.447768	407.64	0.158	1.264
56205010.900000	T.CS.128	316	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	8.436884	0.8848	88.447768	407.64	0.158	1.264
56205010.900000	T.CS.129	1106	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	29.529094	3.0968	309.567188	1426.74	0.553	4.424
56205010.900000	T.CS.130	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.131	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.132	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.133	316	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	8.436884	0.8848	88.447768	407.64	0.158	1.264
56205010.900000	T.CS.134	671.5	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	17.9283785	1.8802	187.951507	866.235	0.33575	2.686
56205010.900000	T.CS.135	158	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	4.218442	0.4424	44.223884	203.82	0.079	0.632
56205010.900000	T.CS.136	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.138	948	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	25.310652	2.6544	265.343304	1222.92	0.474	3.792
56205010.900000	T.CS.139	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.140	395	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	10.546105	1.106	110.55971	509.55	0.1975	1.58
56205010.900000	T.CS.141	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.142	948	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	25.310652	2.6544	265.343304	1222.92	0.474	3.792
56205010.900000	T.CS.143	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.144	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.145	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.146	948	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	25.310652	2.6544	265.343304	1222.92	0.474	3.792
56205010.900000	T.CS.147	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.148	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.149	869	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	23.201431	2.4332	243.231362	1121.01	0.4345	3.476
56205010.900000	T.CS.150	316	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	8.436884	0.8848	88.447768	407.64	0.158	1.264
56205010.900000	T.CS.151	1264	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	33.747536	3.5392	353.791072	1630.56	0.632	5.056
56205010.900000	T.CS.152	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.153	316	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	8.436884	0.8848	88.447768	407.64	0.158	1.264
56205010.900000	T.CS.154	1264	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	33.747536	3.5392	353.791072	1630.56	0.632	5.056
56205010.900000	T.CS.155	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.156	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.157	948	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	25.310652	2.6544	265.343304	1222.92	0.474	3.792
56205010.900000	T.CS.158	1264	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	33.747536	3.5392	353.791072	1630.56	0.632	5.056
56205010.900000	T.CS.159	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.160	632	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	16.873768	1.7696	176.895536	815.28	0.316	2.528
56205010.900000	T.CS.161	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.162	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.163	711	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	18.982989	1.9908	199.007478	917.19	0.3555	2.844
56205010.900000	T.CS.164	1185	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	31.638315	3.318	331.67913	1528.65	0.5925	4.74
56205010.900000	T.CS.165	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.CS.166	1264	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	33.747536	3.5392	353.791072	1630.56	0.632	5.056
56205010.900000	T.CS.168	553	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	14.764547	1.5484	154.783594	713.37	0.2765	2.212
56205010.900000	T.CS.169	158	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	4.218442	0.4424	44.223884	203.82	0.079	0.632
56205010.900000	T.CS.170	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.171	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.177	316	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	8.436884	0.8848	88.447768	407.64	0.158	1.264
56205010.900000	T.CS.178	592.5	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	15.8191575	1.659	165.839565	764.325	0.29625	2.37
56205010.900000	T.CS.179	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.CS.180	513.5	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	13.7099365	1.4378	143.727623	662.415	0.25675	2.054
56205010.900000	T.FS.CS.004	1422	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	37.965978	3.9816	398.014956	1834.38	0.711	5.688
56205010.900000	T.FS.CS.005	1106	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	29.529094	3.0968	309.567188	1426.74	0.553	4.424
56205010.900000	T.FS.CS.006	948	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	25.310652	2.6544	265.343304	1222.92	0.474	3.792
56205010.900000	T.FS.CS.020	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.FS.CS.021	395	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	10.546105	1.106	110.55971	509.55	0.1975	1.58
56205010.900000	T.FS.CS.022	790	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	21.09221	2.212	221.11942	1019.1	0.395	3.16
56205010.900000	T.FS.CS.023	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205010.900000	T.FS.CS.024	395	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	10.546105	1.106	110.55971	509.55	0.1975	1.58
56205010.900000	T.FS.CS.025	316	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	8.436884	0.8848	88.447768	407.64	0.158	1.264
56205010.900000	T.FS.CS.026	158	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	4.218442	0.4424	44.223884	203.82	0.079	0.632
56205010.900000	T.FS.CS.027	237	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	6.327663	0.6636	66.335826	305.73	0.1185	0.948
56205010.900000	T.FS.CS.028	237	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	6.327663	0.6636	66.335826	305.73	0.1185	0.948
56205010.900000	T.FS.CS.029	474	Rice_white_cooked_no_salt_or_fat_added_	56205010	900000	12.655326	1.3272	132.671652	611.46	0.237	1.896
56205016.0	T.CS.101	784	Rice_brown_cooked_fat_added_in_cooking_with_salt_and_margarine_	56205016	0	19.7568	17.874416	174.832	940.8	2.6656	13.328
56205110.900000	CS.061	390	Rice_brown_cooked_no_salt_or_fat_added_	56205110	900000	10.02261	3.51	89.076	429	1.365	7.02
56205110.900000	CS.064	585	Rice_brown_cooked_no_salt_or_fat_added_	56205110	900000	15.033915	5.265	133.614	643.5	2.0475	10.53
56205110.900000	CS.077	195	Rice_brown_cooked_no_salt_or_fat_added_	56205110	900000	5.011305	1.755	44.538	214.5	0.6825	3.51
56205110.900000	CS.117	48.75	Rice_brown_cooked_no_salt_or_fat_added_	56205110	900000	1.25282625	0.43875	11.1345	53.625	0.170625	0.8775
56205110.900000	CS.154	487.5	Rice_brown_cooked_no_salt_or_fat_added_	56205110	900000	12.5282625	4.3875	111.345	536.25	1.70625	8.775
56205110.900000	CS.202	487.5	Rice_brown_cooked_no_salt_or_fat_added_	56205110	900000	12.5282625	4.3875	111.345	536.25	1.70625	8.775
56205110.900000	CS.235	195	Rice_brown_cooked_no_salt_or_fat_added_	56205110	900000	5.011305	1.755	44.538	214.5	0.6825	3.51
56205110.900000	CS.256	97.5	Rice_brown_cooked_no_salt_or_fat_added_	56205110	900000	2.5056525	0.8775	22.269	107.25	0.34125	1.755
56205110.900000	CS.337	390	Rice_brown_cooked_no_salt_or_fat_added_	56205110	900000	10.02261	3.51	89.076	429	1.365	7.02
56205110.900000	CS.372	97.5	Rice_brown_cooked_no_salt_or_fat_added_	56205110	900000	2.5056525	0.8775	22.269	107.25	0.34125	1.755
56205150.0	CS.030	158	Rice_yellow_cooked_with_salt_no_fat_added_	56205150	0	2.844	0.711	30.178	139.04	0.711	0.79
56205150.0	CS.034	948	Rice_yellow_cooked_with_salt_no_fat_added_	56205150	0	17.064	4.266	181.068	834.24	4.266	4.74
56205150.0	CS.040	158	Rice_yellow_cooked_with_salt_no_fat_added_	56205150	0	2.844	0.711	30.178	139.04	0.711	0.79
56205190.0	CS.013	43.5	Rice_white_glutinous	56205190	0	0.8743065	0.08265	9.121863	41.76	0.02175	0.435
56205190.0	CS.028	261	Rice_white_glutinous	56205190	0	5.245839	0.4959	54.731178	250.56	0.1305	2.61
56205190.0	CS.049	87	Rice_white_glutinous	56205190	0	1.748613	0.1653	18.243726	83.52	0.0435	0.87
56205190.0	CS.122	174	Rice_white_glutinous	56205190	0	3.497226	0.3306	36.487452	167.04	0.087	1.74
56205190.0	CS.123	174	Rice_white_glutinous	56205190	0	3.497226	0.3306	36.487452	167.04	0.087	1.74
56205190.0	L.031.M6	43.5	Rice_white_glutinous	56205190	0	0.8743065	0.08265	9.121863	41.76	0.02175	0.435
56205190.0	L.035.M1	87	Rice_white_glutinous	56205190	0	1.748613	0.1653	18.243726	83.52	0.0435	0.87
56205190.0	T.CS.049	174	Rice_white_glutinous	56205190	0	3.497226	0.3306	36.487452	167.04	0.087	1.74
56205190.0	T.CS.083	348	Rice_white_glutinous	56205190	0	6.994452	0.6612	72.974904	334.08	0.174	3.48
56205190.0	T.CS.116	87	Rice_white_glutinous	56205190	0	1.748613	0.1653	18.243726	83.52	0.0435	0.87
56205190.0	T.CS.121	43.5	Rice_white_glutinous	56205190	0	0.8743065	0.08265	9.121863	41.76	0.02175	0.435
56205190.0	T.CS.131	174	Rice_white_glutinous	56205190	0	3.497226	0.3306	36.487452	167.04	0.087	1.74
56205190.0	T.CS.132	43.5	Rice_white_glutinous	56205190	0	0.8743065	0.08265	9.121863	41.76	0.02175	0.435
56205190.0	T.CS.135	43.5	Rice_white_glutinous	56205190	0	0.8743065	0.08265	9.121863	41.76	0.02175	0.435
56205190.0	T.CS.158	174	Rice_white_glutinous	56205190	0	3.497226	0.3306	36.487452	167.04	0.087	1.74
56205190.0	T.CS.159	43.5	Rice_white_glutinous	56205190	0	0.8743065	0.08265	9.121863	41.76	0.02175	0.435
56207015.0	T.CS.095	15.6875	Wheat_Powder_and_Sugar	56207015	0	1	0.25	5.5	62.5	0	1
56207015.0	T.CS.096	15.6875	Wheat_Powder_and_Sugar	56207015	0	1	0.25	5.5	62.5	0	1
56207150.900000	CS.262	314	Couscous_plain_cooked_no_salt_or_fat_added_	56207150	900000	11.8378	0.5024	72.565086	348.54	0.314	4.395372
56299901.0	CS.034	363	Oatmeal_instant_plain_cooked_no_fat_added_	56299901	0	8.191458	4.73352	47.754102	247.722816	1.029831	6.866508
56299901.0	CS.058	234	Oatmeal_instant_plain_cooked_no_fat_added_	56299901	0	5.280444	3.05136	30.783636	159.689088	0.663858	4.426344
56299901.0	CS.148	234	Oatmeal_instant_plain_cooked_no_fat_added_	56299901	0	5.280444	3.05136	30.783636	159.689088	0.663858	4.426344
56299901.0	CS.161	234	Oatmeal_instant_plain_cooked_no_fat_added_	56299901	0	5.280444	3.05136	30.783636	159.689088	0.663858	4.426344
56299901.0	CS.190	234	Oatmeal_instant_plain_cooked_no_fat_added_	56299901	0	5.280444	3.05136	30.783636	159.689088	0.663858	4.426344
56299901.0	CS.332	484	Oatmeal_instant_plain_cooked_no_fat_added_	56299901	0	10.921944	6.31136	63.672136	330.297088	1.373108	9.155344
56299901.0	CS.375	242	Oatmeal_instant_plain_cooked_no_fat_added_	56299901	0	5.460972	3.15568	31.836068	165.148544	0.686554	4.577672
56299901.0	CS.377	121	Oatmeal_instant_plain_cooked_no_fat_added_	56299901	0	2.730486	1.57784	15.918034	82.574272	0.343277	2.288836
56299910.0	CS.190	105	Green_Max_Yams_and_Multi_Grain_Cereal_1_serving_	56299910	0	21	42	27	582	18	3
57103500.0	CS.203	73	Apple_Cinnamon_Squares_Mini_Wheats_Cereal	57103500	0	5.256	1.314	58.472927	241.63	15.475927	6.277927
57106050.0	CS.061	118	Banana_Nut_Crunch_Cereal	57106050	0	11.682	11.445764	86.14	479.08	21.358	13.334
57106250.0	CS.068	33	Berry_Berry_Kix_Cereal	57106250	0	2.046	1.386	27.653934	124.08	6.896934	1.913967
57123000.0	CS.182	28	Cheerios_Cereal	57123000	0	3.3852	1.8844	20.5044	105.84	1.2208	2.632
57123000.0	CS.201	56	Cheerios_Cereal	57123000	0	6.7704	3.7688	41.0088	211.68	2.4416	5.264
57128880.0	CS.182	30	Complete_Oat_Bran_Flakes_Cereal	57128880	0	3.3	1.05	23.1	105	6	3.9
57148500.0	CS.309	16	Crispy_Brown_Rice_Cereal	57148500	0	1.0704	0.2016	13.795168	58.24	1.224	0.112
57208000.0	CS.129	39	Complete_Wheat_Bran_Flakes_Cereal	57208000	0	3.977961	0.975	31.823961	127.53	7.332	6.747
57209000.0	CS.389	60	Natural_Bran_Flakes_Cereal	57209000	0	6.18	1.32	47.57988	193.2	10.68	10.91994
57213000.0	CS.351	21.75	Froot_Loops_Cereal	57213000	0	1.15272825	0.73947825	19.14	81.5625	9.06975	2.02275
57228000.0	CS.147	61	Granola_homemade	57228000	0	9.0585	14.676478	32.4825	298.29	12.2	5.49
57228000.0	CS.166	30.5	Granola_homemade	57228000	0	4.52925	7.338239	16.24125	149.145	6.1	2.745
57228000.0	CS.181	30.5	Granola_homemade	57228000	0	4.52925	7.338239	16.24125	149.145	6.1	2.745
57228000.0	CS.223	61	Granola_homemade	57228000	0	9.0585	14.676478	32.4825	298.29	12.2	5.49
57229000.0	CS.158	24.5	Granola_lowfat	57229000	0	2.131451	1.3965	19.8205	95.305	6.9335	1.715
57229000.0	CS.256	98	Granola_lowfat	57229000	0	8.525804	5.586	79.282	381.22	27.734	6.86
57229000.0	CS.386	21.28	Granola_lowfat	57229000	0	1.85131744	1.21296	17.21552	82.7792	6.02224	1.4896
57229000.0	CS.395	24.5	Granola_lowfat	57229000	0	2.131451	1.3965	19.8205	95.305	6.9335	1.715
57237100.0	CS.115	80	Honey_Bunches_of_Oats_Cereal	57237100	0	5.696	4.36792	64.95184	318.4	15.83184	3.36
57237100.0	CS.369	20	Honey_Bunches_of_Oats_Cereal	57237100	0	1.424	1.09198	16.23796	79.6	3.95796	0.84
57237100.0	CS.395	20	Honey_Bunches_of_Oats_Cereal	57237100	0	1.424	1.09198	16.23796	79.6	3.95796	0.84
57241000.0	CS.214	74	Honey_Nut_Cheerios_Cereal	57241000	0	6.512	3.478	59.126	278.24	24.568	5.328
57301510.0	CS.145	52	Kashi_GOLEAN_Cereal	57301510	0	13.572	0.987896	30.16	147.68	6.24	10.192
57308400.0	CS.391	45	MultiGrain_Cheerios_Cereal	57308400	0	3.555	1.575	37.125	164.25	9.45	4.05
57319000.0	CS.002	48	100_Natural_Cereal_plain	57319000	0	5.064	5.577504	35.352	202.08	9.7632	4.895952
57319000.0	L.004.M4	48	100_Natural_Cereal_plain	57319000	0	5.064	5.577504	35.352	202.08	9.7632	4.895952
57319000.0	L.004.M5	48	100_Natural_Cereal_plain	57319000	0	5.064	5.577504	35.352	202.08	9.7632	4.895952
57320500.0	CS.117	51	100_Natural_Cereal_with_oats_honey_and_raisins	57320500	0	4.9266	5.2938	38.0817	210.12	12.561198	4.794
57320500.0	L.004.M2	51	100_Natural_Cereal_with_oats_honey_and_raisins	57320500	0	4.9266	5.2938	38.0817	210.12	12.561198	4.794
57327450.0	CS.166	34.5	Quaker_Oat_Bran_Cereal	57327450	0	4.2711	1.76295	25.83705	128.34	5.6373	3.4155
57604100.0	CS.330	270	Whole_wheat_cracked	57604100	0	34.04673	4.158	192.186	882.9	1.107	32.93973
58100120.0	CS.126	278	Burrito_with_beef_beans_and_cheese	58100120	0	31.553	33.3878	51.43	633.84	5.337044	6.116
58100245.0	CS.323	334.5	Burrito_with_chicken_beans_cheese_and_sour_cream_Burrito_Supreme_	58100245	0	39.0027	39.37065	58.03575	742.59	7.0914	6.69
58100300.0	CS.128	540	Burrito_with_beans_and_rice	58100300	0	50.43546	50.59692	120.312	1134	9.882	17.81946
58101610.0	CS.072	169	Soft_taco_with_beans_cheese_lettuce_and_salsa	58101610	0	11.661	10.5625	40.627262	302.51	3.6504	6.76
58101610.0	CS.187	169	Soft_taco_with_beans_cheese_lettuce_and_salsa	58101610	0	11.661	10.5625	40.627262	302.51	3.6504	6.76
58104290.0	CS.224	153	Chalupa_with_beef_cheese_lettuce_tomato_and_salsa_Chalupa_Baja_	58104290	0	14.718294	18.925794	36.5823	373.32	4.406247	3.671847
58104730.0	CS.126	78.5	Quesadilla_beef_and_cheese	58104730	0	11.6965	12.15965	23.393	251.2	2.15875	1.0205
58104740.0	CS.187	316	Quesadilla_chicken_and_cheese	58104740	0	47.1156	49.0432	94.1048	1014.36	8.69	4.108
58106225.0	CS.006	87.59	Pizza_cheese_regular_crust	58106225	0	9.976501	8.48729582	29.19365941	232.9894	3.135722	2.01448241
58106225.0	CS.084	87.59	Pizza_cheese_regular_crust	58106225	0	9.976501	8.48729582	29.19365941	232.9894	3.135722	2.01448241
58106225.0	CS.118	87.59	Pizza_cheese_regular_crust	58106225	0	9.976501	8.48729582	29.19365941	232.9894	3.135722	2.01448241
58106225.0	CS.184	87.59	Pizza_cheese_regular_crust	58106225	0	9.976501	8.48729582	29.19365941	232.9894	3.135722	2.01448241
58106225.0	CS.215	262.77	Pizza_cheese_regular_crust	58106225	0	29.929503	25.46188746	87.58097823	698.9682	9.407166	6.04344723
58106225.0	CS.333	87.59	Pizza_cheese_regular_crust	58106225	0	9.976501	8.48729582	29.19365941	232.9894	3.135722	2.01448241
58106225.0	L.034.M2	87.59	Pizza_cheese_regular_crust	58106225	0	9.976501	8.48729582	29.19365941	232.9894	3.135722	2.01448241
58106441.0	CS.254	232	Pizza_with_chicken_and_vegetables_thin_crust	58106441	0	32.734968	28.8144	60.1576	633.36	7.261368	4.872
58106500.0	CS.233	356	Pizza_with_meat_prepared_from_frozen_thin_crust	58106500	0	38.9464	48.3092	98.0068	982.56	12.103644	7.476
58106555.0	CS.193	181	Pizza_with_pepperoni_regular_crust	58106555	0	21.2494	21.5571	57.8838	510.42	5.900419	4.162819
58106555.0	CS.382	181	Pizza_with_pepperoni_regular_crust	58106555	0	21.2494	21.5571	57.8838	510.42	5.900419	4.162819
